,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
30,รายได้จากการยึดเงินมัดจำค่าเช่าและบริการ,410123,รายได้จากเงินลงทุน รายได้ค่าเช่าและบริการ,"The closest match from the provided taxonomy list is  'รายได้จากเงินลงทุน รายได้ค่าเช่าและบริการ' with SET Code '410123', as it broadly encompasses rental and service-related income.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,รายได้,"[6968, 2507.0]"
31,รายได้อื่น,410200,รายได้อื่น,The query 'รายได้อื่น' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  The fs_category of รายได้ matches the input metadata fs_category.,งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,รายได้,"[7326, 3999.0]"
32,รวมรายได้,419999,รวมรายได้,"The input query's fs_category is รายได้,  and the selected item's fs_category is กำไรขาดทุน, so we use item_in_taxonomy instead of fs_category. Input query matches the selected item's item_in_taxonomy.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,รายได้,"[999075, 942844.0]"
33,ต้นทุนการเช่าและบริการ,420700,ต้นทุนค่าเช่าและค่าบริการ,"From the Taxonomy list, the closed match to the query  ""ต้นทุนการเช่าและบริการ"" is ""ต้นทุนค่าเช่าและค่าบริการ"" with fs_category is mapped to  ""ค่าใช้จ่าย"" which is related to the input metadata fs_category ""ค่าใช้จ่าย"".",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,ค่าใช้จ่าย,"[102302, 110823.0]"
34,ค่าธรรมเนียมการจัดการกองทรัสต์,421300,ค่าธรรมเนียมการจัดการ,The query mentions 'ค่าธรรมเนียมการจัดการ' which directly corresponds to the item 'ค่าธรรมเนียมการจัดการ' in the taxonomy. This item's fs_category is 'กำไรขาดทุน' which is related to the input metadata 'ค่าใช้จ่าย'.,งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,ค่าใช้จ่าย,"[118737, 109609.0]"
35,ค่าธรรมเนียมทรัสตี,421400,ค่าธรรมเนียมผู้ดูแลผลประโยชน์ ค่าธรรมเนียมทรัสตี,"The query 'ค่าธรรมเนียมทรัสตี' is an exact match to part of the 'item_in_taxonomy' field  'ค่าธรรมเนียมผู้ดูแลผลประโยชน์ ค่าธรรมเนียมทรัสตี' in the Taxonomy list. Thus, this is a strong match.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,ค่าใช้จ่าย,"[5658, 5438.0]"
36,ค่าธรรมเนียมนายทะเบียน,421600,ค่าธรรมเนียมนายทะเบียน,The query 'ค่าธรรมเนียมนายทะเบียน' matched with item_in_taxonomy 'ค่าธรรมเนียมนายทะเบียน' in the Taxonomy list.  The financial_statement_type is 'PL' and fs_category is 'กำไรขาดทุน' which is related to 'ค่าใช้จ่าย'.,งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,ค่าใช้จ่าย,"[1315, 1228.0]"
37,ค่าธรรมเนียมวิชาชีพ,421500,ค่าธรรมเนียมวิชาชีพ,"The input query 'ค่าธรรมเนียมวิชาชีพ' directly matches with item_in_taxonomy 'ค่าธรรมเนียมวิชาชีพ' in the taxonomy list. Also, the fs_category 'กำไรขาดทุน' is related to input metadata fs_category 'ค่าใช้จ่าย'.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,ค่าใช้จ่าย,"[485, 462.0]"
38,ค่าใช้จ่ายในการบริหาร,422120,ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร,Found item ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร with fs_category กำไรขาดทุน which is related to ค่าใช้จ่าย in the Taxonomy list. ,งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,ค่าใช้จ่าย,"[3258, 1489.0]"
39,ค่าใช้จ่ายรอการตัดบัญชีตัดจ่าย,421800,ค่าใช้จ่ายรอการตัดบัญชีตัดจ่าย,"The INPUT matches exactly with item_in_taxonomy in the Taxonomy list. Thus, the SET Code and Item in Taxonomy are selected from the matched item in Taxonomy list.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,ค่าใช้จ่าย,"[0, 0.0]"
40,ต้นทุนทางการเงิน,429900,ต้นทุนทางการเงิน,"The query 'ต้นทุนทางการเงิน' directly matches the 'item_in_taxonomy' field in the Taxonomy list.  Also, the fs_category of both input and the selected item in Taxonomy List are matched. Therefore, the selected SET Code is 429900 and Item in Taxonomy is ต้นทุนทางการเงิน",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,ค่าใช้จ่าย,"[104201, 97609.0]"
41,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,"The query 'รวมค่าใช้จ่าย' is an exact match with the 'item_in_taxonomy' field in the provided taxonomy list.  The corresponding 'set_code' is 429999, and 'financial_statement_type' is 'PL'.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,ค่าใช้จ่าย,"[335956, 326658.0]"
42,กำไรจากการลงทุนสุทธิ,409993,รายได้จากการลงทุนสุทธิ,"The query 'กำไรจากการลงทุนสุทธิ' is associated with fs_category 'กำไรจากการลงทุนสุทธิ' in the input metadata. 
I have found a match in the Taxonomy list where fs_category is 'กำไรขาดทุน' which closely related to the input metadata. 
Therefore, the selected SET Code is '409993' and Item in Taxonomy is 'รายได้จากการลงทุนสุทธิ'.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,กำไรจากการลงทุนสุทธิ,"[663119, 616186.0]"
43,รายการกำไรสุทธิจากการจำหน่ายเงินลงทุนในอสังหาริมทรัพย์,439701,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The closest match from the taxonomy list is fs_category: กำไรขาดทุน and item_in_taxonomy: กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน as the input query's fs_category is รายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน and meaning_of_taxonomy states gains or losses from the disposal of investments in subsidiaries, associates and joint ventures, and net gains or losses from the disposal or sale of other investments. Therefore, the selected SET Code is 439701 and Item in Taxonomy is กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,รายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน,[0.0]
44,รายการกำไร (ขาดทุน) สุทธิจากการเปลี่ยนแปลงในมูลค่ายุติธรรมของเงินลงทุนในอสังหาริมทรัพย์,439701,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The INPUT query expressly mentions ""รายการกำไร (ขาดทุน) สุทธิจาก"", which aligns with the fs_category 'รายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน' in the Taxonomy list. Therefore, the most fitting SET Code is 439701, corresponding to 'กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน'.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,รายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน,"[-47710, 55402.0]"
45,รวมรายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน,439701,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,The query mentions 'กำไร (ขาดทุน) สุทธิจากเงินลงทุน' which directly corresponds to the item 'กำไร (ขาดทุน) สุทธิจากเงินลงทุน' in the taxonomy list. This item falls under the fs_category 'กำไรขาดทุน' which is related to the input metadata 'รายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน'.,งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,รายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน,"[-47710, 55402.0]"
46,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,409991,การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน,The input 'fs_category' matched to the Taxonomy list with the same 'financial_statement_type'.,งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดสามเดือนสิ้นสุดวันที่,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,"[615409, 671588.0]"
47,รายได้ค่าเช่าและบริการ,410123,รายได้ค่าเช่าและบริการ,The input query 'รายได้ค่าเช่าและบริการ'  best matched with  'รายได้ค่าเช่าและบริการ' (item_in_taxonomy) under set code '410123' because the input query's fs_category is รายได้ and the item's fs_category is กำไรขาดทุน. ,งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดเก้าเดือนสิ้นสุดวันที่,รายได้,"[2925286, 2771817.0]"
48,รายได้ดอกเบี้ย,410108,รายได้จากเงินลงทุน รายได้ดอกเบี้ย,The query 'รายได้ดอกเบี้ย' matches the item 'รายได้จากเงินลงทุน รายได้ดอกเบี้ย' in the taxonomy list.  The fs_category of both query and matched item are related to 'รายได้'.,งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดเก้าเดือนสิ้นสุดวันที่,รายได้,"[2704, 1857.0]"
49,รายได้จากการรับประกันการมีผู้เช่า,410124,รายได้จากเงินลงทุน รายได้จากการประกันผลกำไร และ/หรือ รายได้สุทธิ,"The input name best matches with 'รายได้จากการประกันผลกำไร และ/หรือ รายได้สุทธิ' in the taxonomy list, and the fs_category is matched.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดเก้าเดือนสิ้นสุดวันที่,รายได้,"[12981, 8702.0]"
50,รายได้จากการยึดเงินมัดจำค่าเช่าและบริการ,410123,รายได้จากเงินลงทุน รายได้ค่าเช่าและบริการ,"The most relevant item from the provided taxonomy list is 'รายได้จากเงินลงทุน รายได้ค่าเช่าและบริการ' (Revenue From Investments Rental And Service Income) with SET Code '410123'. Although the input mentions forfeiture, the context suggests it's about rental and service income, aligning with this taxonomy item.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดเก้าเดือนสิ้นสุดวันที่,รายได้,"[23681, 5025.0]"
51,รายได้อื่น,410200,รายได้อื่น,"From the Taxonomy list, the item_in_taxonomy รายได้อื่น matched the query รายได้อื่น. Since the fs_category is not related to รายได้, we use item_in_taxonomy instead of fs_category.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดเก้าเดือนสิ้นสุดวันที่,รายได้,"[8544, 22780.0]"
52,รวมรายได้,419999,รวมรายได้,"From the Taxonomy list, the item 'รวมรายได้' with set code '419999' has fs_category as 'กำไรขาดทุน' which is related to the input metadata fs_category 'รวมรายได้'.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดเก้าเดือนสิ้นสุดวันที่,รวมรายได้,"[2973196, 2810181.0]"
53,ต้นทุนการเช่าและบริการ,420700,ต้นทุนค่าเช่าและค่าบริการ,"The INPUT's fs_category is ค่าใช้จ่าย and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดเก้าเดือนสิ้นสุดวันที่,  matching  fs_category and financial_statement_type with Taxonomy list. ",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดเก้าเดือนสิ้นสุดวันที่,ค่าใช้จ่าย,"[315993, 281269.0]"
54,ค่าธรรมเนียมการจัดการกองทรัสต์,421300,ค่าธรรมเนียมการจัดการ,"The query mentions 'ค่าธรรมเนียมการจัดการ' which directly corresponds to the item 'ค่าธรรมเนียมการจัดการ' in the taxonomy. This item also falls under the 'กำไรขาดทุน' category, which is related to 'ค่าใช้จ่าย'.",งบกำไรขาดทุนเบ็ดเสร็จ (ไม่ได้ตรวจสอบ) สำหรับงวดเก้าเดือนสิ้นสุดวันที่,ค่าใช้จ่าย,"[351534, 325790.0]"
