,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
10,เงินมัดจำรับจากผู้เช่า,202210,หนี้สินทางการเงินอื่น เงินมัดจำ,"The input query ""เงินมัดจำรับจากผู้เช่า"" matches the meaning of taxonomy in the Taxonomy list with set code 202210,  ""บางครั้งใช้ขื่อว่า เงินมัดจำรับจากลูกค้า หมายถึง เงินมัดจำที่กองทุนได้รับมา และต้องจ่ายชำระคืนในอนาคตตามเงื่อนไขของสัญญา"".",งบฐานะการเงิน,หนี้สิน,"[95568596, 95611415]"
11,ภาษีเงินได้หัก ณ ที่จ่ายค้างชำระ,204010,เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เจ้าหนี้ภาษีค้างจ่าย,"The input mentions  'ภาษีเงินได้หัก ณ ที่จ่ายค้างชำระ' and the input metadata specifies 'financial_statement_type' as 'งบฐานะการเงิน' and 'fs_category' as 'หนี้สิน'. In the taxonomy list, the item 'เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เจ้าหนี้ภาษีค้างจ่าย' with set code '204010' aligns with the input as it refers to outstanding tax payables, including withholding tax, and falls under liabilities in the balance sheet.",งบฐานะการเงิน,หนี้สิน,"[3514181, 2983659]"
12,หนี้สินตามสัญญาเช่า,202400,หนี้สินตามสัญญาเช่า,The query 'หนี้สินตามสัญญาเช่า' from financial report with fs_category 'หนี้สิน' can be matched to taxonomy item 'หนี้สินตามสัญญาเช่า' with set code '202400'.,งบฐานะการเงิน,หนี้สิน,"[39533348, 44097134]"
13,หนี้สินอื่น,209900,หนี้สินอื่น,The query 'หนี้สินอื่น' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  The financial statement type is 'BS_L'.,งบฐานะการเงิน,หนี้สิน,"[4679691, 4848815]"
14,รวมหนี้สิน,209999,รวมหนี้สิน,"The input query's fs_category is รวมหนี้สิน and financial_statement_type is งบฐานะการเงิน, which maps to BS_L. Thus, the most relevant item in the taxonomy is  Set Code 209999, Item: รวมหนี้สิน.",งบฐานะการเงิน,รวมหนี้สิน,"[173645501, 173643269]"
15,สินทรัพย์สุทธิ,309998,รวมสินทรัพย์สุทธิ,The input query 'สินทรัพย์สุทธิ' matches the item_in_taxonomy 'รวมสินทรัพย์สุทธิ' in the taxonomy list. The fs_category in the taxonomy list is 'ส่วนของผู้ถือหุ้น' which is related to the input metadata fs_category 'สินทรัพย์สุทธิ'.,งบฐานะการเงิน,สินทรัพย์สุทธิ,"[3546052328, 3455886357]"
16,ทุนที่ได้รับจากผู้ถือหน่วยลงทุน,310200,ทุนที่ได้รับจากผู้ถือหน่วยลงทุน,The query 'ทุนที่ได้รับจากผู้ถือหน่วยลงทุน' is an exact match with item_in_taxonomy 'ทุนที่ได้รับจากผู้ถือหน่วยลงทุน' in the taxonomy list.  The financial_statement_type is 'BS_OE' which is aligned with the input metadata 'งบฐานะการเงิน'.,งบฐานะการเงิน,สินทรัพย์สุทธิประกอบด้วย,"[3234000000, 3234000000]"
17,กำไรสะสม,310600,กำไร (ขาดทุน) สะสม,The input 'กำไรสะสม' matches the item_in_taxonomy 'กำไร (ขาดทุน) สะสม'.  The financial_statement_type is 'BS_OE' which is extracted from input metadata. ,งบฐานะการเงิน,สินทรัพย์สุทธิประกอบด้วย,"[312052328, 221886357]"
18,สินทรัพย์สุทธิต่อหน่วย,330101,สินทรัพย์สุทธิต่อหน่วย (บาท/หน่วย),"The query 'สินทรัพย์สุทธิต่อหน่วย' matches the meaning and the name of the item 'สินทรัพย์สุทธิต่อหน่วย (บาท/หน่วย)' in the taxonomy list. financial_statement_type is BS_OE, so the correct SET Code is 330101.",งบฐานะการเงิน,,"[10.7456, 10.4723]"
19,จำนวนหน่วยลงทุนที่จำหน่ายแล้วทั้งหมด ณ วันสิ้นงวด (หน่วย),330201,จำนวนหน่วยลงทุนที่จำหน่ายแล้วทั้งหมด ณ วันสิ้นงวด/ปี (พันหน่วย),Taxonomy list item with set code 330201 ('จำนวนหน่วยลงทุนที่จำหน่ายแล้วทั้งหมด ณ วันสิ้นงวด/ปี (พันหน่วย)') is found to have similar meaning to the query after removing stop words. financial_statement_type of the selected taxonomy list item matched with the query metadata.,งบฐานะการเงิน,,"[330000000, 330000000]"
20,รายได้ค่าเช่าและบริการ,410123,รายได้ค่าเช่าและบริการ,"The input query 'รายได้ค่าเช่าและบริการ'  matches exactly with  item_in_taxonomy:'รายได้ค่าเช่าและบริการ' in the Taxonomy list. Thus, the set_code: 410123 is selected.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),รายได้,"[79561738, 76894712, 157320597, 147825690]"
21,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,The query 'รายได้ดอกเบี้ย' matches directly with item_in_taxonomy 'รายได้ดอกเบี้ย' in the taxonomy list.  This item also has fs_category as กำไรขาดทุน which is related to รายได้ in the INPUT METADATA.,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),รายได้,"[1699322, 434269, 2185974, 782737]"
22,รายได้อื่น,410200,รายได้อื่น,"The input item name is รายได้อื่น and the input metadata financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ) which is similar to PL.  The value of property fs_category in the correct Taxonomy list item should be related to รายได้, and we found a perfect match with fs_category รายได้.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),รายได้,"[556394, 500433, 1095521, 1132841]"
23,รวมรายได้,419999,รวมรายได้,"The input query 'รวมรายได้' matches exactly with item 'รวมรายได้' in the taxonomy list. Also, the fs_category of both input and matched taxonomy item is related to 'รายได้'.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),รายได้,"[81817454, 77829414, 160602092, 149741268]"
24,ต้นทุนการให้เช่าและบริการ,420700,ต้นทุนค่าเช่าและค่าบริการ,"The query ""ต้นทุนการให้เช่าและบริการ"" closely matches the item ""ต้นทุนค่าเช่าและค่าบริการ"" in the taxonomy list. Both terms refer to costs related to rental and services. Additionally, the fs_category ""กำไรขาดทุน"" aligns with the input metadata's fs_category ""ค่าใช้จ่าย"".",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[10761030, 11854157, 20557255, 22237534]"
25,ค่าธรรมเนียมการจัดการ,421300,ค่าธรรมเนียมการจัดการ,"From the Taxonomy list, ค่าธรรมเนียมการจัดการ with set code 421300 is matched to the query ค่าธรรมเนียมการจัดการ. ",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[1095802, 1066530, 2184247, 2128999]"
26,ค่าธรรมเนียมผู้ดูแลผลประโยชน์,421400,ค่าธรรมเนียมผู้ดูแลผลประโยชน์ ค่าธรรมเนียมทรัสตี,"The query 'ค่าธรรมเนียมผู้ดูแลผลประโยชน์' is related to the item 'ค่าธรรมเนียมผู้ดูแลผลประโยชน์ ค่าธรรมเนียมทรัสตี' in the taxonomy list. Thus, the set code '421400' is selected.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[273951, 266633, 546062, 532250]"
27,ค่าธรรมเนียมนายทะเบียน,421600,ค่าธรรมเนียมนายทะเบียน,The query 'ค่าธรรมเนียมนายทะเบียน' matched directly with item_in_taxonomy in the Taxonomy list.  The financial_statement_type is 'PL' which is related to the input metadata financial_statement_type งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ).,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[456584, 444388, 910103, 887083]"
28,ค่าธรรมเนียมผู้บริหารอสังหาริมทรัพย์,421700,ค่าธรรมเนียมบริหารอสังหาริมทรัพย์,"The query mentions 'ค่าธรรมเนียมผู้บริหารอสังหาริมทรัพย์' which directly corresponds to the 'ค่าธรรมเนียมบริหารอสังหาริมทรัพย์' item in the taxonomy. Both terms refer to fees associated with property management. Thus, the 'set_code' is '421700', aligning with this item.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[7474382, 7157111, 14337188, 15356638]"
29,ค่าธรรมเนียมวิชาชีพ,421500,ค่าธรรมเนียมวิชาชีพ,The query directly matches multiple item_in_taxonomy in the taxonomy list.  Selecting the item with matching fs_category from INPUT METADATA. ,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[360651, 299178, 659012, 1536233]"
30,ค่าใช้จ่ายในการดำเนินโครงการ,422120,ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร,"The input item name 'ค่าใช้จ่ายในการดำเนินโครงการ' closely resembles the meaning of 'ค่าใช้จ่ายในการบริหาร' in the taxonomy list. Both refer to general expenses incurred in operations, such as office rent and utilities. Therefore, 'ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร' is the most appropriate match.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[2879770, 2102169, 4743314, 4452216]"
31,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (กลับรายการ),430700, (กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"The input refers to a reversal of expected credit losses. After examining the provided taxonomy list, the closest match is  ""(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น"" with SET Code 430700. This item aligns with the input's meaning and the specified financial statement type, 'งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ)' which translates to 'PL'.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[0, -239361, 0, -1914835]"
32,ค่าใช้จ่ายในการประกันภัย,422120,ค่าใช้จ่ายในการบริหาร,The input query ค่าใช้จ่ายในการประกันภัย is related to general expense. And the closest item in taxonomy  is ค่าใช้จ่ายในการบริหาร in the context.,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[1093926, 1253939, 2347687, 2225671]"
33,ค่าใช้จ่ายอื่น,429800,ค่าใช้จ่ายอื่น,The query 'ค่าใช้จ่ายอื่น' matches directly with the 'item_in_taxonomy' field in the taxonomy list.  The 'fs_category' field  'กำไรขาดทุน' is also a broader match to the input metadata 'fs_category' of 'ค่าใช้จ่าย'.,งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[1859500, 1175608, 3150039, 2129596]"
34,ต้นทุนทางการเงิน,429900,ต้นทุนทางการเงิน,"The query 'ต้นทุนทางการเงิน' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  Also, the fs_category ค่าใช้จ่าย matched the input metadata.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[813511, 984867, 1674758, 2009096]"
35,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,"The query ""รวมค่าใช้จ่าย"" matches directly with item_in_taxonomy ""รวมค่าใช้จ่าย"" in the taxonomy list. And the fs_category of this item is related to ""ค่าใช้จ่าย"".",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),ค่าใช้จ่าย,"[27069107, 26365219, 51109665, 51580481]"
36,กำไรจากการลงทุนสุทธิ,409993,รายได้จากการลงทุนสุทธิ,"The input name is similar to item meaning in the taxonomy list, and the input financial statement type is matched to the taxonomy list.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),null,"[54748347, 51464195, 109492427, 98160787]"
37,รายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน,439701,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The query 'รายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน' is an exact match to the 'item_in_taxonomy' field in the taxonomy list.  The 'financial_statement_type' in the metadata is งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ) which means Statement of Comprehensive Income (Unaudited), so financial_statement_type is 'PL'.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),null,"[8016663, -26410337, 74558544, -60723071]"
38,รายการกำไร (ขาดทุน) จากการเปลี่ยนแปลง,439702,กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน,"The query mentions ""รายการกำไร (ขาดทุน) จากการเปลี่ยนแปลง"" which closely resembles the item ""กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน"" in the taxonomy list. Considering the provided financial statement type is ""งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ)"" and fs_category is null, the most relevant match is the taxonomy item with the set code 439702.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),null,"[8016663, -26410337, 74558544, -60723071]"
39,ในมูลค่ายุติธรรมของเงินลงทุน,439702,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน,"The input query mentions ""มูลค่ายุติธรรมของเงินลงทุน"" which directly corresponds to the item ""กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน"" in the taxonomy list. Therefore, this item is the most appropriate match.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),null,"[8016663, -26410337, 74558544, -60723071]"
40,รวมรายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน,439701,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The query mentions ""รวมรายการกำไร (ขาดทุน) สุทธิจากเงินลงทุน"" which directly translates to Total net profit (loss) from investments, aligning with the item in taxonomy ""กำไร (ขาดทุน) สุทธิจากเงินลงทุน"" and its definition.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),null,"[8016663, -26410337, 74558544, -60723071]"
41,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,409991,การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน,"The query 'การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน' best matches the item 'การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน' in the taxonomy list. Although multiple matching items exist, the input metadata specifies 'fs_category' as null, and we prioritize 'item_in_taxonomy' over 'fs_category' when 'fs_category' is null in the context.",งบกำไรขาดทุนเบ็ดเสร็จ (ยังไม่ได้ตรวจสอบ),null,"[62765010, 25053858, 184050971, 37437716]"
42,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงานในระหว่างงวด,560090,การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน,The query mentions 'การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน' which directly corresponds to the item 'การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน' in the taxonomy.  The fs_category 'กิจกรรมดำเนินงาน' also aligns with the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[184050971, 37437716]"
43,ค่าตัดจำหน่ายส่วนลดรับจากเงินลงทุน,560330,การจำหน่ายเงินลงทุน,"The most relevant item from the provided taxonomy list is  'การจำหน่ายเงินลงทุน' (Disposal Of Investments) with SET Code '560330'. Although the input mentions 'ค่าตัดจำหน่าย' (amortization), it relates to a discount received from an investment, suggesting a disposal of an investment. Therefore, 'การจำหน่ายเงินลงทุน' is chosen as the most appropriate match.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1493486, 0]"
44,ขาดทุนจากการจำหน่ายอสังหาริมทรัพย์เพื่อการลงทุน,565000,รายการปรับปรุงอื่น ๆ,"The input name suggests that it should be classified as other reconciliation items, as it does not fit into other specific categories in the provided taxonomy. Therefore, the most appropriate mapping based on meaning is 'รายการปรับปรุงอื่น ๆ' with SET Code '565000'.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[83821, 123063]"
45,**(กำไร) ขาดทุนสุทธิที่ยังไม่เกิดขึ้นจากการเปลี่ยนเปลงในมูลค่ายุติธรรมของเงินลงทุน**,null,null,There is no item in the taxonomy that matches the query with the correct fs_category.,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-74558544, 60723071]"
46,กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,564920, (กลับรายการ) ประมาณการหนี้สิน,"The most relevant item from the provided taxonomy list is  (กลับรายการ) ประมาณการหนี้สิน as it closely aligns with the concept of reversing provisions, which is conceptually similar to reversing expected credit losses. ",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[0, -1914835]"
47,การซื้อเงินลงทุน,560440,การซื้อเงินลงทุน,The input query 'การซื้อเงินลงทุน' matches directly with item 'การซื้อเงินลงทุน' in the Taxonomy list.  The fs_category property 'กิจกรรมดำเนินงาน' is also related to the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-281987015, -11901964]"
48,การขายเงินลงทุน,560330,การจำหน่ายเงินลงทุน,"The input query ""การขายเงินลงทุน"" is similar to the item_in_taxonomy ""การจำหน่ายเงินลงทุน"" and the fs_category ""กิจกรรมดำเนินงาน"" matches the input metadata fs_category ""กระแสเงินสดจากกิจกรรมดำเนินงาน"".",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[7000, 1869]"
49,ลูกหนี้ค่าเช่าลดลง,565800,ลูกหนี้การค้าและลูกหนี้อื่น (เพิ่มขึ้น) ลดลง,"The input mentions 'ลูกหนี้ค่าเช่าลดลง' which maps to decrease in receivables. The taxonomy list provides a close match with 'ลูกหนี้การค้าและลูกหนี้อื่น (เพิ่มขึ้น) ลดลง' which means '(Increase) Decrease In Trade And Other Receivables'. Considering the financial statement type 'งบกระแสเงินสด' and fs category 'กระแสเงินสดจากกิจกรรมดำเนินงาน', this taxonomy item aligns with the input.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[5399808, 19398994]"
50,รายได้ค้างรับเพิ่มขึ้น,568901,รายได้รอการรับรู้ เพิ่มขึ้น (ลดลง),"The input 'รายได้ค้างรับเพิ่มขึ้น' closely translates to 'Increase in Deferred Income', which aligns with the item 'รายได้รอการรับรู้ เพิ่มขึ้น (ลดลง)' in the taxonomy. Additionally, the input's financial statement category is 'กระแสเงินสดจากกิจกรรมดำเนินงาน', matching the taxonomy item's category 'กิจกรรมดำเนินงาน'.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-88239, -284795]"
51,ลูกหนี้อื่นเพิ่มขึ้น,566910,ลูกหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย (เพิ่มขึ้น) ลดลง,The most relevant item from the provided taxonomy list is 'ลูกหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย (เพิ่มขึ้น) ลดลง' because it closely aligns with the input 'ลูกหนี้อื่นเพิ่มขึ้น'.,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-811423, -75765]"
52,ค่าใช้จ่ายรอการตัดบัญชีลดลง,568900,ค่าใช้จ่ายค้างจ่าย เพิ่มขึ้น (ลดลง),"The input name ""ค่าใช้จ่ายรอการตัดบัญชีลดลง"" is a close match to the meaning of taxonomy ""ค่าใช้จ่ายค้างจ่าย เพิ่มขึ้นหรือลดลง บางครั้งใช้ขื่อว่า ค่าใช้จ่ายรอการตัดบัญชีลดลง "" and the fs_category ""กิจกรรมดำเนินงาน"" is a close match to the context ""กระแสเงินสดจากกิจกรรมดำเนินงาน"".",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[103568, 64656]"
53,สินทรัพย์อื่นเพิ่มขึ้น,566600,สินทรัพย์อื่น (เพิ่มขึ้น) ลดลง,The query \,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-2547852, -2679449]"
54,เจ้าหนี้อื่นเพิ่มขึ้น,567600,เจ้าหนี้การค้าและเจ้าหนี้อื่น เพิ่มขึ้น (ลดลง),"The query mentions an increase in other payables, which aligns with the description of 'เจ้าหนี้การค้าและเจ้าหนี้อื่น เพิ่มขึ้น (ลดลง)' (Increase (Decrease) In Trade And Other Payables) in the taxonomy list. The fs_category 'กิจกรรมดำเนินงาน' also matches the input metadata.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[4247439, 8848027]"
55,เงินมัดจำรับจากลูกค้าเพิ่มขึ้น (ลดลง),568902,เงินมัดจำ เพิ่มขึ้น (ลดลง),"The meaning_of_taxonomy states ""เงินมัดจำ เพิ่มขึ้นหรือลดลง บางครั้งใช้ขื่อว่า เงินมัดจำรับจากลูกค้าเพิ่มขึ้น(ลดลง)"" which aligns with the input query. And the input metadata financial_statement_type งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ) maps to CF, and fs_category กระแสเงินสดจากกิจกรรมดำเนินงาน maps to กิจกรรมดำเนินงาน in the taxonomy list.",งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-42819, 2619570]"
56,ภาษีเงินได้หัก ณ ที่จ่ายค้างจ่ายเพิ่มขึ้น,568800,เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เพิ่มขึ้น (ลดลง),The input mentions 'ภาษีเงินได้หัก ณ ที่จ่าย' which implies to withholding tax payable. The closest match in the taxonomy list is 'เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เพิ่มขึ้น (ลดลง)' with the meaning 'Increase (Decrease) In Other Tax Or Other Payables Under Law And Regulations'.,งบกระแสเงินสด (ยังไม่ได้ตรวจสอบ) (ต่อ),กระแสเงินสดจากกิจกรรมดำเนินงาน,"[530522, 2763320]"
