,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
10,ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่นสุทธิ,104000,ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่น - สุทธิ,The input name 'ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่นสุทธิ' is directly matched with the item 'ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่น - สุทธิ' in the taxonomy list. And the input metadata 'fs_category' is 'สินทรัพย์ (ไม่ได้ตรวจสอบ)' is aligned with the taxonomy's 'fs_category' of 'สินทรัพย์'.,งบฐานะการเงินรวม,สินทรัพย์ (ไม่ได้ตรวจสอบ),"[20747458, 21691664, 635119, 483466]"
11,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,104400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"Found an exact match for the input query 'สินทรัพย์ภาษีเงินได้รอตัดบัญชี' in the Taxonomy list.  The fs_category of the matched item is 'สินทรัพย์', which is related to the input metadata 'สินทรัพย์ (ไม่ได้ตรวจสอบ)'.",งบฐานะการเงินรวม,สินทรัพย์ (ไม่ได้ตรวจสอบ),"[6010657, 6138907, 0, 0]"
12,สินทรัพย์อื่นสุทธิ,109900,สินทรัพย์อื่น - สุทธิ,"The query 'สินทรัพย์อื่นสุทธิ' is a close match to the item 'สินทรัพย์อื่น - สุทธิ' in the taxonomy list. The financial statement type 'งบฐานะการเงินรวม' corresponds to 'BS_A', and the fs_category 'สินทรัพย์ (ไม่ได้ตรวจสอบ)' matches the 'สินทรัพย์' category of the selected taxonomy item.",งบฐานะการเงินรวม,สินทรัพย์ (ไม่ได้ตรวจสอบ),"[36084554, 32321079, 1484368, 2400058]"
13,รวมสินทรัพย์,109999,รวมสินทรัพย์,The query 'รวมสินทรัพย์' is an exact match with the 'item_in_taxonomy' field in the taxonomy list.  The corresponding 'set_code' is '109999'.,งบฐานะการเงินรวม,สินทรัพย์ (ไม่ได้ตรวจสอบ),"[3484314183, 3438721930, 681814901, 667143730]"
14,เงินรับฝาก,200100,เงินรับฝาก,"The query ""เงินรับฝาก"" matches the item_in_taxonomy ""เงินรับฝาก"" in the taxonomy list. The fs_category also matches the input metadata.",งบฐานะการเงินรวม,หนี้สิน,"[2457273819, 2442859865, 0, 0]"
15,รายการระหว่างธนาคารและตลาดเงิน,200200,รายการระหว่างธนาคารและตลาดเงิน,The input item name 'รายการระหว่างธนาคารและตลาดเงิน' matched with item_in_taxonomy 'รายการระหว่างธนาคารและตลาดเงิน' in the Taxonomy list. And the  financial_statement_type is 'BS_L' which is matched the input metadata.,งบฐานะการเงินรวม,หนี้สิน,"[249082172, 221458781, 84101524, 96081476]"
16,หนี้สินจ่ายคืนเมื่อทวงถาม,200300,หนี้สินจ่ายคืนเมื่อทวงถาม,The input item name 'หนี้สินจ่ายคืนเมื่อทวงถาม' is directly matched to taxonomy item 'หนี้สินจ่ายคืนเมื่อทวงถาม' with the same name in the taxonomy list. And the value of property 'fs_category' is matched to the input metadata 'fs_category'.,งบฐานะการเงินรวม,หนี้สิน,"[16159506, 13005055, 0, 0]"
17,หนี้สินทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,200400,หนี้สินทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,"The query's wording directly matches the item ""หนี้สินทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน"" in the taxonomy list, and other criteria such as fs_category and financial_statement_type also align.",งบฐานะการเงินรวม,หนี้สิน,"[1973031, 1910818, 0, 0]"
18,หนี้สินอนุพันธ์,202100,หนี้สินอนุพันธ์,"The user is looking for the taxonomy item that corresponds to หนี้สินอนุพันธ์. Based on the provided taxonomy list, the closest match is within the item with set code 202100, where both 'fs_category' and 'item_in_taxonomy' are หนี้สินอนุพันธ์. ",งบฐานะการเงินรวม,หนี้สิน,"[54633399, 42952427, 1946830, 0]"
19,ตราสารหนี้ที่ออกและเงินกู้ยืม,202000,ตราสารหนี้ที่ออกและเงินกู้ยืม,"The query perfectly matches the item ""ตราสารหนี้ที่ออกและเงินกู้ยืม"" in the taxonomy list. Considering the fs_category is หนี้สิน,  set_code 202000 and item_in_taxonomy from the same matched item should be used.",งบฐานะการเงินรวม,หนี้สิน,"[118866333, 109910607, 83374604, 49843096]"
20,ประมาณการหนี้สิน,202800,ประมาณการหนี้สิน,"The query 'ประมาณการหนี้สิน' is a direct match to the 'item_in_taxonomy' field in the Taxonomy list, and other properties also match.",งบฐานะการเงินรวม,หนี้สิน,"[18096585, 20125958, 129752, 97210]"
21,หนี้สินภาษีเงินได้รอตัดบัญชี,203200,หนี้สินภาษีเงินได้รอตัดบัญชี,"The query 'หนี้สินภาษีเงินได้รอตัดบัญชี' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  Also, the fs_category matched the input metadata fs_category, indicating that this is the correct classification.",งบฐานะการเงินรวม,หนี้สิน,"[1176677, 991717, 0, 0]"
22,หนี้สินอื่น,209900,หนี้สินอื่น,The input query 'หนี้สินอื่น' and financial_statement_type งบฐานะการเงินรวม directly match with item_in_taxonomy 'หนี้สินอื่น' and financial_statement_type 'BS_L' in the taxonomy list. ,งบฐานะการเงินรวม,หนี้สิน,"[88553782, 101773387, 1826775, 1701690]"
23,รวมหนี้สิน,209999,รวมหนี้สิน,"The query matches the item_in_taxonomy ""รวมหนี้สิน"" in the Taxonomy list. financial_statement_type and fs_category also match the input metadata.",งบฐานะการเงินรวม,หนี้สิน,"[3005815304, 2954988615, 171379485, 147723472]"
24,"ทุนเรือนหุ้นทุนจดทะเบียนหุ้นสามัญ 3,399,192,198 หุ้น มูลค่าหุ้นละ 10 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input query mentions ทุนจดทะเบียน and หุ้นสามัญ which is similar to  item_in_taxonomy: ทุนจดทะเบียน หุ้นสามัญจดทะเบียน in the taxonomy list. Thus, the set_code should be 310120",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[33991922, 33991922, 33991922, 33991922]"
25,"ทุนที่ออกและชำระแล้วหุ้นสามัญ 3,367,107,286 หุ้น มูลค่าหุ้นละ 10 บาท",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,The input mentions 'ทุนที่ออกและชำระแล้ว' and 'หุ้นสามัญ' which directly corresponds to the item 'ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว' in the taxonomy.  The context also has matching fs_category.,งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[33671073, 33671073, 33671073, 33671073]"
26,ส่วนเกินมูลค่าหุ้นสามัญ,310420,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ,"The query mentions ""ส่วนเกินมูลค่าหุ้นสามัญ"" which directly corresponds to the item ""ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ"" in the taxonomy. The taxonomy's definition confirms its relevance to the query. Thus, this item is the most appropriate match.",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[11019190, 11019190, 407069914, 407069914]"
27,องค์ประกอบอื่นของส่วนของเจ้าของ,319900,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,"The query 'องค์ประกอบอื่นของส่วนของเจ้าของ' is very similar to the 'item_in_taxonomy' field 'องค์ประกอบอื่นของส่วนของผู้ถือหุ้น' in the taxonomy list, and the 'fs_category' field 'ส่วนของผู้ถือหุ้น' matched the criteria related to 'ส่วนของเจ้าของ'.",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[20425561, 20833387, 0, 0]"
28,กำไรสะสมจัดสรรแล้วทุนสำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,"The query mentions ""กำไรสะสมจัดสรรแล้ว"" and ""ทุนสำรองตามกฎหมาย"", which directly match the item ""กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย"" in the taxonomy.  The taxonomy item's fs_category is also a match with the input metadata.",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[3400000, 3400000, 3400000, 3400000]"
29,ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,"The INPUT is ยังไม่ได้จัดสรร and financial_statement_type is งบฐานะการเงินรวม, fs_category is ส่วนของเจ้าของ.  The most related item_in_taxonomy from the Taxonomy list is กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[404255057, 409158569, 66294429, 75279271]"
30,รวมส่วนของบริษัทใหญ่,319999,รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่,The input name 'รวมส่วนของบริษัทใหญ่' is directly mentioned in one of the taxonomy list items with matching financial_statement_type and fs_category. ,งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[472770881, 478082219, 510435416, 519420258]"
31,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The query matches the item_in_taxonomy ""ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" in the Taxonomy list. And the fs_category also matched with ส่วนของเจ้าของ in the INPUT METADATA. Thus, the SET Code should be 320130.",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[5727998, 5651096, 0, 0]"
32,รวมส่วนของเจ้าของ,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,"The input query 'รวมส่วนของเจ้าของ' is related to the item 'รวมหนี้สินและส่วนของผู้ถือหุ้น' in the taxonomy list. Both share similar wording and meaning, indicating a strong match.",งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[478498879, 483733315, 510435416, 519420258]"
33,รวมหนี้สินและส่วนของเจ้าของ,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,The input query 'รวมหนี้สินและส่วนของเจ้าของ' matches the closest with item 'รวมหนี้สินและส่วนของผู้ถือหุ้น' in the taxonomy list.  The fs_category information from the input metadata 'ส่วนของเจ้าของ' also matches the fs_category in the taxonomy list 'ส่วนของผู้ถือหุ้น'.,งบฐานะการเงินรวม,ส่วนของเจ้าของ,"[3484314183, 3438721930, 681814901, 667143730]"
34,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,"The query matches the item_in_taxonomy ""รายได้ดอกเบี้ย"" in the taxonomy list.  The fs_category of the matched item is ""กำไรขาดทุน"", but the input metadata specifies ""รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน"". Thus, use item_in_taxonomy instead of fs_category.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[42405740, 39519442.0, 1184224, 383734.0]"
35,ค่าใช้จ่ายดอกเบี้ย,429900,ค่าใช้จ่ายดอกเบี้ย,"The query 'ค่าใช้จ่ายดอกเบี้ย' directly matches the item 'ค่าใช้จ่ายดอกเบี้ย' in the taxonomy list. This item's fs_category is 'กำไรขาดทุน', which is related to the input metadata 'รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[9830056, 8728059.0, 1199183, 690275.0]"
36,รายได้ดอกเบี้ยสุทธิ,400599,รายได้ดอกเบี้ยสุทธิ,"The query 'รายได้ดอกเบี้ยสุทธิ' matches exactly with 'รายได้ดอกเบี้ยสุทธิ' in the provided taxonomy list.  Also, its fs_category is 'กำไรขาดทุน', which is related to the input metadata 'รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[32575684, 30791383.0, -14959, -306541.0]"
37,รายได้ค่าธรรมเนียมและบริการ,410113,รายได้ค่าธรรมเนียมและบริการ,"The input name 'รายได้ค่าธรรมเนียมและบริการ' is an exact match to the item_in_taxonomy 'รายได้ค่าธรรมเนียมและบริการ' in the taxonomy list. Thus, the set_code 410113 is used.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[10434498, 11692351.0, 579671, 0.0]"
38,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,"The input item name ค่าใช้จ่ายค่าธรรมเนียมและบริการ  matches exactly with item_in_taxonomy ค่าใช้จ่ายค่าธรรมเนียมและบริการ in the Taxonomy list. And the financial_statement_type งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) is matched with PL. Thus, the correct SET Code is 422200.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[2905099, 3183261.0, 384, 240.0]"
39,รายได้ค่าธรรมเนียมและบริการสุทธิ,400699,รายได้ค่าธรรมเนียมและบริการสุทธิ,"The input item name is รายได้ค่าธรรมเนียมและบริการสุทธิ and fs_category is รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน. Found the exact match with item_in_taxonomy รายได้ค่าธรรมเนียมและบริการสุทธิ in the Taxonomy list.  Therefore, the correct SET Code is 400699 and Item in Taxonomy is รายได้ค่าธรรมเนียมและบริการสุทธิ",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[7529399, 8509090.0, 579287, -240.0]"
40,กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ,"The query matches the meaning of taxonomy in the list. Also, financial_statement_type from INPUT METADATA matches the Taxonomy list. And the value of property fs_category in the correct Taxonomy list item is related to รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[1922939, 3717357.0, -500957, -203174.0]"
41,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,431400,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The query 'กำไร (ขาดทุน) สุทธิจากเงินลงทุน' is an exact match to the 'item_in_taxonomy' in the Taxonomy list. Although the fs_category does not match, we will use 'item_in_taxonomy' instead as instructed.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[-33254, 12376.0, -7565415, 0.0]"
42,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมและการร่วมค้า,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,"The input mentions ""profit sharing from investments in associates and joint ventures"", which aligns with the definition of ""Share Of Profit (Loss) From Investments Accounted For Using The Equity Method"" in the taxonomy list. Considering the input metadata specifies 'รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน' (Revenue (Expenses) from Operating Activities),  'ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย' is chosen as it represents the appropriate accounting treatment for such investments under the equity method.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[121192, 90593.0, 0, 0.0]"
43,รายได้เงินปันผล,410202,รายได้เงินปันผล,"From the Taxonomy list, รายได้เงินปันผล item's meaning matched the query, and fs_category of รายได้เงินปันผล is matched the fs_category from INPUT METADATA.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[141813, 75337.0, 0, 684224.0]"
44,รายได้จากการดำเนินงานอื่น ๆ,410200,รายได้จากการดําเนินงานอื่น ๆ,"The query 'รายได้จากการดำเนินงานอื่น ๆ' directly matches the 'item_in_taxonomy' field in the taxonomy list. Also, the fs_category of the selected choice is 'กำไรขาดทุน' which is related to the input metadata 'รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[995457, 1120012.0, 12366, 7651.0]"
45,รวมรายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,409994,กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้,The input's fs_category is รวมรายได้ (ค่าใช้จ่าย) จากการดำเนินงาน and financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) which maps to PL. The most relevant item in the Taxonomy list is กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้ with SET Code 409994.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),รวมรายได้ (ค่าใช้จ่าย) จากการดำเนินงาน,"[43253230, 44316148.0, -7489678, 181920.0]"
46,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายผลประโยชน์พนักงาน,The input query ค่าใช้จ่ายเกี่ยวกับพนักงาน  matches the meaning of taxonomy ค่าตอบแทนที่จ่ายให้พนักงานและลูกจ้าง เช่น เงินเดือน ค่าจ้าง ค่าล่วงเวลา โบนัส เงินบำเหน็จ เงินเพิ่มค่าครองชีพ ค่าสวัสดิการ เงินสมทบของสถาบันการเงินที่ต้องจ่ายเข้ากองทุนสำรองเลี้ยงชีพ ภาษีเงินได้ที่สถาบันการเงินออกให้ เป็นต้น and fs_category ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ is matched in the Taxonomy list.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[9052011, 8449118.0, 490347, 117464.0]"
47,ค่าตอบแทนกรรมการ,422600,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าตอบแทนกรรมการและผู้บริหาร,"The input name 'ค่าตอบแทนกรรมการ' is related to director's remuneration. 
The input metadata financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) which maps to 'PL'.
The input metadata fs_category is ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ which maps to 'ค่าใช้จ่ายในการดำเนินงานอื่น'.
Therefore, the most relevant item_in_taxonomy is 'ค่าใช้จ่ายในการดำเนินงานอื่น ค่าตอบแทนกรรมการและผู้บริหาร' with set_code '422600'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[56398, 25631.0, 24337, -12549.0]"
48,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,"The query 'ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์' is a close match to the 'item_in_taxonomy' field 'ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์' in the taxonomy list. The fs_category field does not match the input metadata. Thus, we use item_in_taxonomy instead of fs_category.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[3085762, 3036539.0, 28239, 20326.0]"
49,ค่าภาษีอากร,429830,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าภาษีอากร,"The INPUT is ค่าภาษีอากร and financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ) which is matched to PL. The fs_category extracted from the Taxonomy list is กำไรขาดทุน, which is not related to the input metadata 'ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ'.  Therefore, we use item_in_taxonomy,  'ค่าใช้จ่ายในการดำเนินงานอื่น ค่าภาษีอากร' from the Taxonomy list. ",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[1359234, 1260808.0, 67, 16.0]"
50,ค่าใช้จ่ายอื่น ๆ,429890,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายอื่น - อื่น ๆ,The INPUT's fs_category is ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ. Found item in Taxonomy with related fs_category. ,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น (ไม่ได้ตรวจสอบ),ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,"[5014599, 4243962.0, 298365, 366337.0]"
