,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
10,ค่าธรรมเนียมนายทะเบียน,204090,เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย - อื่น ๆ,The closest match from the provided taxonomy list is เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย - อื่น ๆ as  ค่าธรรมเนียมนายทะเบียน  could be considered as other payable. ,งบแสดงฐานะการเงิน,หนี้สิน,"[1077871.0, 1091502]"
11,ค่าใช้จ่ายค้างจ่าย,202500,ค่าใช้จ่ายค้างจ่าย,"The query 'ค่าใช้จ่ายค้างจ่าย' matched directly with an item in the taxonomy list with the same name.  The input metadata specifies that the financial_statement_type is 'งบแสดงฐานะการเงิน' which corresponds to 'BS_L' and fs_category is 'หนี้สิน' which also matches the taxonomy list. Therefore, the correct SET Code is '202500'.",งบแสดงฐานะการเงิน,หนี้สิน,"[1814882.0, 658092]"
12,เงินมัดจำการให้เช่า - บริษัทที่เกี่ยวข้องกัน,202210,เงินมัดจำ,"The input name suggests that this is a liability related to a security deposit received. Although the input mentions relation to a related party, the most relevant item in the taxonomy is 'เงินมัดจำ' under 'หนี้สิน'.",งบแสดงฐานะการเงิน,หนี้สิน,"[2034593.0, 2046478]"
13,เงินมัดจำการให้เช่า - บริษัทอื่น,202210,หนี้สินทางการเงินอื่น เงินมัดจำ,The input name suggests a liability related to rental deposits. The closest match in the taxonomy list is 'หนี้สินทางการเงินอื่น เงินมัดจำ' (Other Financial Liabilities Deposits) which aligns with the input's meaning and specified fs_category.,งบแสดงฐานะการเงิน,หนี้สิน,"[23891861.0, 24985017]"
14,หนี้สินอื่น,209900,หนี้สินอื่น,"The query 'หนี้สินอื่น' is an exact match for the 'item_in_taxonomy' in the Taxonomy list.  Also, the 'fs_category' of the matched item is 'หนี้สิน' which is related to the input metadata. Therefore, the SET Code '209900' and 'item_in_taxonomy' 'หนี้สินอื่น' are the best match.",งบแสดงฐานะการเงิน,หนี้สิน,"[2031647.0, 2007842]"
15,รวมหนี้สิน,209999,รวมหนี้สิน,"The input query 'รวมหนี้สิน' and financial_statement_type 'งบแสดงฐานะการเงิน'  directly match the 'item_in_taxonomy' and 'financial_statement_type' in the Taxonomy list. Therefore, the correct SET Code is '209999'.",งบแสดงฐานะการเงิน,หนี้สิน,"[31336291.0, 31780478]"
16,สินทรัพย์สุทธิ,309998,รวมสินทรัพย์สุทธิ,"The query matches the item_in_taxonomy 'รวมสินทรัพย์สุทธิ' in the taxonomy list.  The financial_statement_type is BS_OE, and the set_code is 309998.",งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ,"[1383216841.0, 1383567108]"
17,"ทุนที่ได้รับจากผู้ถือหน่วยลงทุนหน่วยลงทุน 100,000,000 หน่วย มูลค่าหน่วยละ 10 บาท",310200,ทุนที่ได้รับจากผู้ถือหน่วยลงทุน,"The query mentions ""ทุนที่ได้รับจากผู้ถือหน่วยลงทุน"" which directly matches the item ""ทุนที่ได้รับจากผู้ถือหน่วยลงทุน"" in the taxonomy list. Thus, this is the most appropriate match.",งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ:,"[1000000000.0, 1000000000]"
18,กำไรสะสม,310600,กำไร (ขาดทุน) สะสม,The input name 'กำไรสะสม' matches the closest with item 'กำไร (ขาดทุน) สะสม' in the taxonomy list. And the input metadata financial_statement_type is 'งบแสดงฐานะการเงิน' which is 'BS_OE'.,งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ:,"[383216841.0, 383567108]"
19,สินทรัพย์สุทธิต่อหน่วย (บาท),330101,สินทรัพย์สุทธิต่อหน่วย (บาท/หน่วย),"The query ""สินทรัพย์สุทธิต่อหน่วย (บาท)"" states that this is  สินทรัพย์สุทธิ: and the financial statement type is งบแสดงฐานะการเงิน, which corresponds to financial_statement_type: BS_OE. Therefore, the most relevant item in the taxonomy is สินทรัพย์สุทธิต่อหน่วย (บาท/หน่วย) with SET Code 330101.",งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ:,"[13.8321, 13.8356]"
20,จำนวนหน่วยลงทุนที่จำหน่ายแล้วทั้งหมด ณ วันสิ้นงวด/ปี (หน่วย),330201,จำนวนหน่วยลงทุนที่จำหน่ายแล้วทั้งหมด ณ วันสิ้นงวด/ปี (พันหน่วย),"The query matches closely to the meaning from Taxonomy list. Although the unit is different, it can be converted. Thus, this is the best match.",งบแสดงฐานะการเงิน,สินทรัพย์สุทธิ:,"[100000000.0, 100000000]"
21,เงินลงทุนในหลักทรัพย์ ที่แสดงด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน (ราคาทุน ณ วันที่ 30 มิถุนายน 2567 : 91 ล้านบาท และ ณ วันที่ 31 ธันวาคม 2566 : 93 ล้านบาท),100400,เงินลงทุนที่แสดงด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,"The input mentions investments being measured at fair value through profit or loss. This aligns with the definition of 'เงินลงทุนที่แสดงด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน' in the taxonomy list. The taxonomy item's meaning also encompasses both debt and equity instruments, aligning with the broader term 'หลักทรัพย์' used in the input.",งบแสดงฐานะการเงิน (ต่อ),สินทรัพย์,"[90867919.0, 92791484]"
22,"เงินลงทุนในอสังหาริมทรัพย์ตามมูลค่ายุติธรรม (ราคาทุน 1,010,475,593 บาท)",100500,เงินลงทุนในอสังหาริมทรัพย์ตามมูลค่ายุติธรรม,"The query explicitly mentions ""เงินลงทุนในอสังหาริมทรัพย์ตามมูลค่ายุติธรรม"", which directly corresponds to the item with the same name in the taxonomy list. ",งบแสดงฐานะการเงิน (ต่อ),สินทรัพย์,"[1310100000.0, 1310100000]"
23,ค่าธรรมเนียมผู้จัดการกองทุน,201140,เจ้าหนี้การค้าและเจ้าหนี้อื่น เจ้าหนี้การค้า,"The input mentions ค่าธรรมเนียมผู้จัดการกองทุน and the input metadata specifies the fs_category as หนี้สิน. In the provided taxonomy list, the item เจ้าหนี้การค้าและเจ้าหนี้อื่น เจ้าหนี้การค้า with set code 201140 best matches the input query and metadata. This item's meaning aligns with the input as it refers to outstanding payments for goods or services, which could include fund manager fees. ",งบแสดงฐานะการเงิน (ต่อ),หนี้สิน,"[424757.0, 867604.0]"
24,ค่าธรรมเนียมนายทะเบียน,204090,เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย - อื่น ๆ,"The closest match from the provided taxonomy list is เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย - อื่น ๆ given the input is ค่าธรรมเนียมนายทะเบียน and financial_statement_type is งบแสดงฐานะการเงิน (ต่อ), fs_category is หนี้สิน.",งบแสดงฐานะการเงิน (ต่อ),หนี้สิน,"[60680.0, 123943.0]"
25,ค่าธรรมเนียมผู้บริหารอสังหาริมทรัพย์,201140,เจ้าหนี้การค้าและเจ้าหนี้อื่น เจ้าหนี้การค้า,"The closest match from the provided taxonomy list is 'เจ้าหนี้การค้าและเจ้าหนี้อื่น เจ้าหนี้การค้า' with set code '201140' because the input mentions 'ค่าธรรมเนียม' which implies liabilities related to payable. Considering the input fs_category is หนี้สิน, this selection aligns with the criteria.",งบแสดงฐานะการเงิน (ต่อ),หนี้สิน,"[1077871.0, 1091502.0]"
26,"ทุนที่ได้รับจากผู้ถือหน่วยลงทุน หน่วยลงทุน 100,000,000 หน่วย มูลค่าหน่วยละ 10 บาท",310200,ทุนที่ได้รับจากผู้ถือหน่วยลงทุน,"The query mentions 'ทุนที่ได้รับจากผู้ถือหน่วยลงทุน' which directly matches with  'ทุนที่ได้รับจากผู้ถือหน่วยลงทุน' in the taxonomy list. Thus, the selected SET code and item in taxonomy are based on this matching.",งบแสดงฐานะการเงิน (ต่อ),สินทรัพย์สุทธิ,"[1000000000.0, 1000000000.0]"
27,รายได้ค่าเช่าและค่าบริการ8,410123,รายได้จากเงินลงทุน รายได้ค่าเช่าและบริการ,"The input query 'รายได้ค่าเช่าและค่าบริการ8' combined with the fs_category 'รายได้' from INPUT METADATA matches the item 'รายได้จากเงินลงทุน รายได้ค่าเช่าและบริการ' in the Taxonomy list. Thus, the SET Code '410123' is selected.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[26343564.0, 26725497]"
28,รายได้ค่าสาธารณูปโภค,410123,รายได้จากเงินลงทุน รายได้ค่าเช่าและบริการ,"The closest match from the provided taxonomy list is รายได้จากเงินลงทุน รายได้ค่าเช่าและบริการ, as it broadly encompasses various forms of income, including potentially 'utility income'.  The other options are not relevant. ",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[61362.0, 61138]"
29,รายได้ดอกเบี้ยรับ,410108,รายได้จากเงินลงทุน รายได้ดอกเบี้ย,"The query mentions 'รายได้ดอกเบี้ยรับ' and the input metadata specifies 'financial_statement_type' as 'งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567' and 'fs_category' as 'รายได้'. 

This closely matches the taxonomy item 'รายได้จากเงินลงทุน รายได้ดอกเบี้ย' with 'set_code' '410108' which falls under the 'กำไรขาดทุน' ('fs_category') and 'PL' ('financial_statement_type'). ",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[541221.0, 344503]"
30,รายได้อื่น,410200,รายได้อื่น,"The input item name is รายได้อื่น and the input metadata financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567, fs_category is รายได้. An item in the Taxonomy list with item_in_taxonomy = รายได้อื่น, financial_statement_type = PL, and fs_category = กำไรขาดทุน exists. ",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[25466.0, 3621]"
31,รวมรายได้,419999,รวมรายได้,"The input query 'รวมรายได้' matches exactly with item 'รวมรายได้' in the taxonomy list, and the fs_category is related to รายได้. Thus, the set_code 419999 and item รวมรายได้ are selected.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[26971613.0, 27134759]"
32,ต้นทุนค่าเช่าและค่าบริการ,420700,ต้นทุนค่าเช่าและค่าบริการ,"The input item name 'ต้นทุนค่าเช่าและค่าบริการ'  is an exact match with the item_in_taxonomy 'ต้นทุนค่าเช่าและค่าบริการ' from the Taxonomy list. Thus, the set_code '420700' is selected.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[6769460.0, 6837252]"
33,ค่าธรรมเนียมการจัดการ8 และ 11,421300,ค่าธรรมเนียมการจัดการ,"The query mentions ""ค่าธรรมเนียมการจัดการ"" which directly corresponds to multiple items in the taxonomy list with the same name.  The most relevant item is chosen based on the fs_category being related to ""ค่าใช้จ่าย"".",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[1248398.0, 1259424]"
34,ค่าธรรมเนียมผู้ดูแลผลประโยชน์11,421400,ค่าธรรมเนียมผู้ดูแลผลประโยชน์ ค่าธรรมเนียมทรัสตี,"The INPUT ""ค่าธรรมเนียมผู้ดูแลผลประโยชน์11"" is similar to the item_in_taxonomy ""ค่าธรรมเนียมผู้ดูแลผลประโยชน์ ค่าธรรมเนียมทรัสตี"" in the Taxonomy list. Thus, the SET Code should be 421400.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[107005.0, 107951]"
35,ค่าธรรมเนียมนายทะเบียนหน่วยลงทุน8 และ 11,421600,ค่าธรรมเนียมนายทะเบียน,"The query mentions ""ค่าธรรมเนียมนายทะเบียน"" which directly corresponds to multiple taxonomies in the list.  The most relevant taxonomy is chosen based on the closest matching item name and fs_category.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[178343.0, 179918]"
36,ค่าธรรมเนียมผู้บริหารอสังหาริมทรัพย์8 และ 11,421700,ค่าธรรมเนียมบริหารอสังหาริมทรัพย์,"The INPUT, ""ค่าธรรมเนียมผู้บริหารอสังหาริมทรัพย์8 และ 11"", closely matches the item ""ค่าธรรมเนียมบริหารอสังหาริมทรัพย์"" in the Taxonomy list. Therefore, the SET code 421700 is selected.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[1319784.0, 1353551]"
37,ค่าธรรมเนียมวิชาชีพ,421500,ค่าธรรมเนียมวิชาชีพ,"The user is looking for the taxonomy item that corresponds to 'ค่าธรรมเนียมวิชาชีพ' in the financial report. There are several items in the taxonomy list that mention 'ค่าธรรมเนียมวิชาชีพ', but the most appropriate one is 'ค่าธรรมเนียมวิชาชีพ' with SET Code '421500' because its fs_category is 'กำไรขาดทุน' which is related to 'ค่าใช้จ่าย' from the user's input metadata.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[724002.0, 162500]"
38,ค่านายหน้า8 และ 11,422110,ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการขาย,"From the Taxonomy list, ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการขาย matches the closest meaning to the query ค่านายหน้า8 และ 11. Therefore, the correct SET Code and Item in Taxonomy are 422110 and ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการขาย, respectively.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[384481.0, 342005]"
39,ค่าใช้จ่ายในการดำเนินงาน,422120,ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร,"The input query ค่าใช้จ่ายในการดำเนินงาน is related to operating expenses. The taxonomy list item ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร  meaning ค่าใช้จ่ายทั่วไปที่เกิดขึ้นในการบริหารกองทุนอันเป็นส่วนรวม เช่น ค่าเช่าอาคารสำนักงาน ค่าน้ำค่าไฟสำนักงาน เป็นต้น matches the input query closely. Thus, the set code should be 422120 and item in taxonomy should be ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[810992.0, 610344]"
40,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,The meaning of taxonomy matches the query and the fs_category is กำไรขาดทุน which is related to ค่าใช้จ่าย.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[135179.0, 0]"
41,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,The input query 'รวมค่าใช้จ่าย' exists in the Taxonomy list with fs_category 'กำไรขาดทุน' which is related to input metadata fs_category 'ค่าใช้จ่าย'.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[11677644.0, 10852945]"
42,กำไรจากการลงทุนสุทธิ,409993,รายได้จากการลงทุนสุทธิ,"The query 'กำไรจากการลงทุนสุทธิ' is similar to 'รายได้จากการลงทุนสุทธิ' in the taxonomy list, and both belong to the 'กำไรขาดทุน' fs_category in the taxonomy list.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรจากการลงทุนสุทธิ,"[15293969.0, 16281814]"
43,รายการ (ขาดทุน) กำไรสุทธิที่ยังไม่เกิดขึ้นจากการวัดมูลค่าเงินลงทุนในหลักทรัพย์ ที่แสดงด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,439702,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน,"The query mentions unrealized gain/loss from fair value through profit and loss, which is similar to the definition of กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน in the taxonomy list. And the fs_category of both query and selected item in taxonomy are matched.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายการ (ขาดทุน) กำไรสุทธิที่ยังไม่เกิดขึ้นจากเงินลงทุน,"[-416.0, 33805]"
44,รวม (ขาดทุน) กำไรสุทธิที่ยังไม่เกิดขึ้นจากเงินลงทุน,439701,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The query mentions 'รายการ (ขาดทุน) กำไรสุทธิที่ยังไม่เกิดขึ้นจากเงินลงทุน' which is related to gains and losses from investments. Although no exact match in fs_category,  'กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน' is the most relevant item in the taxonomy.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายการ (ขาดทุน) กำไรสุทธิที่ยังไม่เกิดขึ้นจากเงินลงทุน,"[-416.0, 33805]"
45,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,409996,การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน,"From the Taxonomy list, there are two options with the same Item in Taxonomy ""การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน"" but with different SET Codes. 
- SET Code 409991 with fs_category ""กำไรขาดทุนเบ็ดเสร็จอื่น"" 
- SET Code 409996 with fs_category ""กำไรขาดทุน"" 

The INPUT METADATA states that fs_category is ""การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน"".  Therefore, we will use item_in_taxonomy instead of fs_category.  And since the INPUT is ""การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน"", the most relevant Item in Taxonomy is ""การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน"".",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,"[15293553.0, 16315619]"
46,รายได้ค่าเช่าและค่าบริการ8,410123,รายได้จากเงินลงทุน รายได้ค่าเช่าและบริการ,The INPUT is similar to รายได้ค่าเช่าและบริการ and fs_category is related to รายได้.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[52932047.0, 54654404.0]"
47,รายได้ค่าสาธารณูปโภค,410123,รายได้ค่าเช่าและบริการ,"The closest matching item from the provided taxonomy list is รายได้ค่าเช่าและบริการ, as it broadly covers income related to services, and the input query specifically mentions utility income, which can be considered a service. ",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[108234.0, 90868.0]"
48,รายได้ดอกเบี้ยรับ,410108,รายได้จากเงินลงทุน รายได้ดอกเบี้ย,The input 'รายได้ดอกเบี้ยรับ'  belongs to fs_category 'รายได้' and the closest matched item in the Taxonomy list is 'รายได้จากเงินลงทุน รายได้ดอกเบี้ย' with SET Code '410108'.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[1069847.0, 601847.0]"
49,รายได้อื่น,410200,รายได้อื่น,The query 'รายได้อื่น' is an exact match with item_in_taxonomy 'รายได้อื่น' in the taxonomy list.  The fs_category of the matched item is 'กำไรขาดทุน' which is related to รายได้ in INPUT METADATA.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[46694.0, 52363.0]"
50,รวมรายได้,419999,รวมรายได้,The INPUT is รายได้ and the closest item in taxonomy is รวมรายได้ from fs_category รายได้.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[54156822.0, 55399482.0]"
51,ต้นทุนค่าเช่าและค่าบริการ,420700,ต้นทุนค่าเช่าและค่าบริการ,"The query 'ต้นทุนค่าเช่าและค่าบริการ' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  Also, the fs_category  'กำไรขาดทุน' is aligned with the input metadata fs_category 'ค่าใช้จ่าย'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[13472155.0, 13861160.0]"
52,ค่าธรรมเนียมการจัดการ8 และ 11,421300,ค่าธรรมเนียมการจัดการ,"The INPUT, ค่าธรรมเนียมการจัดการ8 และ 11, best matched to ค่าธรรมเนียมการจัดการ in the Taxonomy list. Therefore, the SET Code should be 421300.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[2497101.0, 2508923.0]"
53,ค่าธรรมเนียมผู้ดูแลผลประโยชน์11,421400,ค่าธรรมเนียมผู้ดูแลผลประโยชน์ ค่าธรรมเนียมทรัสตี,"The query mentions 'ค่าธรรมเนียมผู้ดูแลผลประโยชน์' which maps to 'ค่าธรรมเนียมผู้ดูแลผลประโยชน์ ค่าธรรมเนียมทรัสตี' in the taxonomy list.  Also, the fs_category is confirmed to be ค่าใช้จ่าย in the metadata and taxonomy list.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[214037.0, 215051.0]"
54,ค่าธรรมเนียมนายทะเบียนหน่วยลงทุน8 และ 11,421600,ค่าธรรมเนียมนายทะเบียน,"The query mentions ""ค่าธรรมเนียมนายทะเบียน"" which directly corresponds to multiple Taxonomies in the provided context.  The most relevant Taxonomy has the set_code 421600.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดหกเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[356729.0, 358418.0]"
