,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
10,"หนี้สินตามสัญญาเช่า 3.7, 5.8, 6.4",202400,หนี้สินตามสัญญาเช่า,"The query 'หนี้สินตามสัญญาเช่า' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list.  The financial_statement_type is 'BS_L' which matches the input metadata. Therefore, the correct SET Code is '202400'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[191855315, 187708428, 191855315, 187708428]"
11,"ภาษีเงินได้ค้างจ่าย 3.13, 5.16",203000,ภาษีเงินได้นิติบุคคลค้างจ่าย,"The input mentions  'ภาษีเงินได้ค้างจ่าย' and the financial statement type is balance sheet. Thus, the closest match from the taxonomy list is 'ภาษีเงินได้นิติบุคคลค้างจ่าย' with SET Code '203000'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[8941669, 5120518, 7717893, 3940648]"
12,"ประมาณการหนี้สินสำหรับผลประโยชน์พนักงาน 3.14, 5.9",202700,ประมาณการหนี้สินผลประโยชน์พนักงาน,"The query mentions ""ประมาณการหนี้สิน"" and ""ผลประโยชน์พนักงาน"" which directly corresponds to the item ""ประมาณการหนี้สินผลประโยชน์พนักงาน"" in the taxonomy. ",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[121092916, 119878735, 121092916, 119878735]"
13,"ประมาณการหนี้สิน 3.9, 3.10, 5.10",202800,ประมาณการหนี้สิน,"The INPUT FS category is หนี้สินและส่วนของเจ้าของ, but the most relevant item in taxonomy based on the input query is ประมาณการหนี้สิน which has fs_category as หนี้สิน. We still use  item_in_taxonomy as it is more relevant to the input query.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[1999167, 1998149, 1999167, 1998149]"
14,ค่าใช้จ่ายค้างจ่าย 6.4,202500,ค่าใช้จ่ายค้างจ่าย,"The query 'ค่าใช้จ่ายค้างจ่าย' is a financial term in Thai. Analyzing the provided taxonomy list, this term directly corresponds to 'item_in_taxonomy' with the same name.  Therefore, the 'set_code' is '202500'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[108981152, 131521737, 108916117, 131418852]"
15,หนี้สินอื่น 6.4,209900,หนี้สินอื่น,"The input query's fs_category is หนี้สินและส่วนของเจ้าของ, but there is no item in the Taxonomy list with the same fs_category.  Therefore, we use 'item_in_taxonomy' for searching.  The most relevant item in the Taxonomy list is 'หนี้สินอื่น' with set code '209900'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[47371819, 48158642, 47394988, 48166660]"
16,"หุ้นสามัญ 125,615,708 หุ้น มูลค่าหุ้นละ 1 บาท",310220,หุ้นสามัญชำระแล้ว,"The input mentions ""หุ้นสามัญ"" and the context's fs_category specifies ""ส่วนของเจ้าของ"".  The closest matching item in the taxonomy list is ""หุ้นสามัญชำระแล้ว"" with SET Code 310220, which aligns with the input's description of ordinary shares.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[125615708, 125615708, 125615708, 125615708]"
17,"หุ้นสามัญ 125,615,708 หุ้น ชำระเต็มมูลค่าแล้ว",310220,หุ้นสามัญชำระแล้ว,"The input mentions ""หุ้นสามัญ"" and ""ชำระเต็มมูลค่าแล้ว"" which most closely relates to the item ""หุ้นสามัญชำระแล้ว"" under the fs_category ""ส่วนของผู้ถือหุ้น"".",งบฐานะการเงิน,ส่วนของเจ้าของ,"[125615708, 125615708, 125615708, 125615708]"
18,ส่วนเกินมูลค่าหุ้น,310420,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ,"The query mentions ""ส่วนเกินมูลค่าหุ้น"" which directly corresponds to the item ""ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ"" in the taxonomy list. This item specifically refers to the premium or discount on ordinary shares, aligning with the user's input.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[775201216, 775201216, 775201216, 775201216]"
19,สำรองตามกฎหมาย 5.12,310611,สำรองตามกฎหมาย,The INPUT 'สำรองตามกฎหมาย' exists in the Taxonomy list with fs_category 'ส่วนของผู้ถือหุ้น' which is related to INPUT METADATA fs_category 'ส่วนของเจ้าของ'.,งบฐานะการเงิน,ส่วนของเจ้าของ,"[18000000, 18000000, 18000000, 18000000]"
20,สำรองเพื่อรักษาระดับราคาหลักทรัพย์,310619,กำไรสะสม - จัดสรรแล้ว สำรองอื่น ๆ,"The input name implies that this is a type of reserve. Although the input name does not exactly match any item in the Taxonomy list, the meaning 'บางครั้งใช้ชื่อว่า สำรองเพื่อรักษาระดับราคาหลักทรัพย์ หรือ สำรองทั่วไป หรือ สำรองเพื่อขยายกิจการ' in the Taxonomy list item with set_code '310619' matches the input name. Thus, the model selects this SET code and item in Taxonomy.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[5000000, 5000000, 5000000, 5000000]"
21,สำรองเพื่อขยายกิจการ,310619,สำรองอื่น ๆ,The input item name 'สำรองเพื่อขยายกิจการ' is related to 'Other Reserves' based on the provided taxonomy list.  The closest matched item name in the taxonomy list is 'สำรองอื่น ๆ' with the meaning 'บางครั้งใช้ชื่อว่า สำรองเพื่อรักษาระดับราคาหลักทรัพย์ หรือ สำรองทั่วไป หรือ สำรองเพื่อขยายกิจการ'.,งบฐานะการเงิน,ส่วนของเจ้าของ,"[10000000, 10000000, 10000000, 10000000]"
22,สำรองทั่วไป,310619,สำรองอื่น ๆ,The best match from the provided taxonomy list is  'สำรองอื่น ๆ' (Other Reserves) with SET Code '310619' because the meaning includes 'สำรองทั่วไป' (General Reserves) as an alternative name.,งบฐานะการเงิน,ส่วนของเจ้าของ,"[50000000, 50000000, 50000000, 50000000]"
23,ยังไม่ได้จัดสรร 5.12,310620,กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,"The query mentions ""ยังไม่ได้จัดสรร"" which directly corresponds to the item ""กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร"" in the taxonomy.  The input metadata also confirms that the financial_statement_type is งบฐานะการเงิน and fs_category is ส่วนของเจ้าของ, aligning with the taxonomy item's category.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[410723981, 468640349, 402172387, 469040578]"
24,องค์ประกอบอื่นของส่วนของเจ้าของ,319900,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,"The query 'องค์ประกอบอื่นของส่วนของเจ้าของ' is an exact match to the 'item_in_taxonomy' field in the taxonomy list. Thus, the set code 319900 and item in taxonomy 'องค์ประกอบอื่นของส่วนของผู้ถือหุ้น' are selected.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[-268195712, -263387897, -154432578, -150695188]"
25,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"Found an exact match for the input query ""ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" in the Taxonomy list with financial_statement_type as งบฐานะการเงิน and fs_category as ส่วนของเจ้าของ.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[56, 55, 0, 0]"
26,"ทุนเรือนหุ้น ทุนจดทะเบียน หุ้นสามัญ 125,615,708 หุ้น มูลค่าหุ้นละ 1 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input mentions ""ทุนจดทะเบียน หุ้นสามัญ"" and ""มูลค่าหุ้นละ"" which are similar to the meaning of taxonomy in the second item. Thus, the most relevant item in taxonomy is ""ทุนจดทะเบียน หุ้นสามัญจดทะเบียน"" with SET Code 310120.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[125615708, 125615708, 125615708, 125615708]"
27,"ทุนที่ออกและชำระแล้ว หุ้นสามัญ 125,615,708 หุ้น ชำระเต็มมูลค่าแล้ว",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input mentions ทุนที่ออกและชำระแล้ว and หุ้นสามัญ which is similar to the item_in_taxonomy ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว in the taxonomy list. Thus, the set_code should be 310220.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[125615708, 125615708, 125615708, 125615708]"
28,กำไรสะสม จัดสรรแล้ว สำรองตามกฎหมาย 5.12,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,The query mentions 'กำไรสะสม จัดสรรแล้ว สำรองตามกฎหมาย' which directly matches the 'item_in_taxonomy' in the Taxonomy list with the same name.  The financial statement type is confirmed to be BS_OE based on the INPUT METADATA.,งบฐานะการเงิน,ส่วนของเจ้าของ,"[18000000, 18000000, 18000000, 18000000]"
29,รายได้ค่าธรรมเนียมและบริการ,410113,รายได้ค่าธรรมเนียมและบริการ,"The query 'รายได้ค่าธรรมเนียมและบริการ' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  Also, the input metadata 'fs_category' is 'รายได้' which is related to the 'fs_category' in the Taxonomy list. Therefore, the correct SET Code is 410113 and Item in Taxonomy is 'รายได้ค่าธรรมเนียมและบริการ'.",งบกำไรขาดทุนเบ็ดเสร็จ,รายได้,"[344685337, 272418106.0, 344692347, 272425115]"
30,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,The query 'รายได้ดอกเบี้ย' directly matches the 'item_in_taxonomy' field 'รายได้ดอกเบี้ย' in the taxonomy list. And the 'fs_category' field 'กำไรขาดทุน' is related to the provided 'รายได้'.,งบกำไรขาดทุนเบ็ดเสร็จ,รายได้,"[4218644, 4386495.0, 1399613, 1416061]"
31,กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,430190,กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน - อื่น ๆ,"The closest match from the provided taxonomy list is  'กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน - อื่น ๆ' (Gains (Losses) And Return On Financial Instruments - Others). Although the input does not specify 'อื่น ๆ' (Others), this taxonomy item's meaning suggests it encompasses various gains and returns from financial instruments, making it the most suitable choice.",งบกำไรขาดทุนเบ็ดเสร็จ,รายได้,"[12596817, 6212326.0, 9439666, 4193503]"
32,รายได้อื่น,410200,รายได้อื่น,"The input item name is รายได้อื่น and the input metadata financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ, fs_category is รายได้.  The most relevant item in the Taxonomy list is item_in_taxonomy: รายได้อื่น, set_code: 410200 because the input item name and the item_in_taxonomy are both รายได้อื่น and the input metadata fs_category is รายได้.",งบกำไรขาดทุนเบ็ดเสร็จ,รายได้,"[66962, 158614.0, 66961, 158614]"
33,รวมรายได้,419999,รวมรายได้,"The input query 'รวมรายได้' matches exactly with item 'รวมรายได้' in the taxonomy list, and the fs_category in the provided taxonomy list item is related to รายได้. Thus, the set_code should be 419999.",งบกำไรขาดทุนเบ็ดเสร็จ,รายได้,"[361567760, 283175541.0, 355598587, 278193293]"
34,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,ค่าใช้จ่ายผลประโยชน์พนักงาน,The query's name and the input metadata's financial_statement_type and fs_category matched the taxonomy list.,งบกำไรขาดทุนเบ็ดเสร็จ,ค่าใช้จ่าย,"[139986141, 130785592.0, 139986141, 130785592]"
35,ค่าธรรมเนียมและบริการจ่าย,422200,ค่าธรรมเนียมและบริการจ่าย,"The input item name ค่าธรรมเนียมและบริการจ่าย exists in the Taxonomy list with the same name.  The fs_category of ค่าธรรมเนียมและบริการจ่าย is กำไรขาดทุน, which is related to the input metadata fs_category ค่าใช้จ่าย. Thus, the correct SET Code is 422200 and Item in Taxonomy is ค่าธรรมเนียมและบริการจ่าย.",งบกำไรขาดทุนเบ็ดเสร็จ,ค่าใช้จ่าย,"[100135098, 51744606.0, 100135099, 51744606]"
36,ค่าใช้จ่ายดอกเบี้ย,429900,ค่าใช้จ่ายดอกเบี้ย,"The input item name is ค่าใช้จ่ายดอกเบี้ย and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ, fs_category is ค่าใช้จ่าย.  Found item in Taxonomy list with  fs_category related to ค่าใช้จ่าย and financial_statement_type is PL, so the correct set_code is 429900 and item_in_taxonomy is ค่าใช้จ่ายดอกเบี้ย",งบกำไรขาดทุนเบ็ดเสร็จ,ค่าใช้จ่าย,"[1780673, 408976.0, 1780672, 408976]"
37,ค่าใช้จ่ายอื่น,429800,ค่าใช้จ่ายอื่น,"The INPUT of ค่าใช้จ่ายอื่น  and financial_statement_type งบกำไรขาดทุนเบ็ดเสร็จ  matched item_in_taxonomy:""ค่าใช้จ่ายอื่น"" and financial_statement_type:""PL"" in the Taxonomy list. Thus, the set_code is 429800.",งบกำไรขาดทุนเบ็ดเสร็จ,ค่าใช้จ่าย,"[41198336, 42971084.0, 41151546, 42922075]"
38,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,The input item name is  'รวมค่าใช้จ่าย' and financial_statement_type is 'งบกำไรขาดทุนเบ็ดเสร็จ' and fs_category is 'ค่าใช้จ่าย' which matches the item_in_taxonomy 'รวมค่าใช้จ่าย' in the taxonomy list. ,งบกำไรขาดทุนเบ็ดเสร็จ,ค่าใช้จ่าย,"[283100248, 225910258.0, 283053458, 225861249]"
39,กำไรก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) ก่อนภาษีเงินได้,The query 'กำไรก่อนภาษีเงินได้' is related to fs_category 'กำไรก่อนภาษีเงินได้' and maps to 'กำไร (ขาดทุน) ก่อนภาษีเงินได้' in the taxonomy.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรก่อนภาษีเงินได้,"[78467512, 57265283.0, 72545129, 52332044]"
40,ภาษีเงินได้,439800,ภาษีเงินได้,"The input name ""ภาษีเงินได้"" matches directly with the item_in_taxonomy ""ภาษีเงินได้"" in the taxonomy list.  The input metadata financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ, however, the closest match from the taxonomy list is financial_statement_type  'PL'.",งบกำไรขาดทุนเบ็ดเสร็จ,ภาษีเงินได้,"[14217391, 9859467.0, 13197264, 9071986]"
41,กำไรสำหรับงวด,409991,กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,The input fs_category is กำไรสำหรับงวด.  Found a related term  'กำไรสำหรับงวด' in item_in_taxonomy: 'กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง' from the Taxonomy list. ,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรสำหรับงวด,"[64250121, 47405816.0, 59347865, 43260058]"
42,ขาดทุนจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่า ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The query mentions measurement of equity instruments at fair value through OCI, and it's classified under  กำไร(ขาดทุน)เบ็ดเสร็จอื่น:  รายการที่จะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง indicating it won't be reclassified to profit/loss later. Thus, the closest match from the taxonomy list is 'กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' with SET Code 450200",งบกำไรขาดทุนเบ็ดเสร็จ,กำไร(ขาดทุน)เบ็ดเสร็จอื่น:  รายการที่จะไม่ถูกจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"[-11451597, -17963154.0, -13556962, -4570813]"
43,ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"From the provided taxonomy list, the item 'ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง' with set code '459900' matches the input query and input metadata (financial_statement_type, fs_category).",งบกำไรขาดทุนเบ็ดเสร็จ,ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"[2290319, 3592631.0, 2711392, 914163]"
44,รวมรายการที่จะไม่ถูกจัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง - สุทธิจากภาษี,459900,ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,"The financial statement type is งบกำไรขาดทุนเบ็ดเสร็จ, so financial_statement_type is PL. The input fs_category is รวมรายการที่จะไม่ถูกจัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง - สุทธิจากภาษี,  and it is related to fs_category กำไรขาดทุนเบ็ดเสร็จอื่น-ไม่จัดประเภทในภายหลัง. Thus, the selected set_code is 459900 and item_in_taxonomy is ภาษีเงินได้ของรายการที่จะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง",งบกำไรขาดทุนเบ็ดเสร็จ,รวมรายการที่จะไม่ถูกจัดประเภทรายการใหม่ เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง - สุทธิจากภาษี,"[-9161278, -14370523.0, -10845570, -3656650]"
45,ขาดทุนเบ็ดเสร็จอื่นรวม - สุทธิจากภาษี,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"The input FS Category is ขาดทุนเบ็ดเสร็จอื่นรวม - สุทธิจากภาษี and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ. The most relevant item in Taxonomy list is  กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี with set_code 409998, we use item_in_taxonomy instead of fs_category because fs_category is not related to input.",งบกำไรขาดทุนเบ็ดเสร็จ,ขาดทุนเบ็ดเสร็จอื่นรวม - สุทธิจากภาษี,"[-9161278, -14370523.0, -10845570, -3656650]"
46,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"From the Taxonomy list, fs_category: กำไรขาดทุนเบ็ดเสร็จอื่น matches the closest to the input  fs_category: กำไรเบ็ดเสร็จรวมสำหรับงวด",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรเบ็ดเสร็จรวมสำหรับงวด,"[55088843, 33035293.0, 48502295, 39603408]"
47,รายได้ค่าธรรมเนียมและบริการ,410113,รายได้ค่าธรรมเนียมและบริการ,"The input item name is รายได้ค่าธรรมเนียมและบริการ and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ, fs_category is รายได้. Found the exact match with item_in_taxonomy รายได้ค่าธรรมเนียมและบริการ in the Taxonomy list. ",งบกำไรขาดทุนเบ็ดเสร็จ,รายได้,"[632939145, 564623738.0, 632953164, 564637757]"
48,รายได้ดอกเบี้ย,410108,รายได้จากการดำเนินธุรกิจ รายได้ดอกเบี้ย,"The input query 'รายได้ดอกเบี้ย' matches the item_in_taxonomy 'รายได้จากการดำเนินธุรกิจ รายได้ดอกเบี้ย' in the taxonomy list. Both the input metadata 'fs_category' ('รายได้') and the taxonomy item's 'fs_category' ('กำไรขาดทุน') are related. Therefore, the set_code '410108' and 'รายได้จากการดำเนินธุรกิจ รายได้ดอกเบี้ย' are selected.",งบกำไรขาดทุนเบ็ดเสร็จ,รายได้,"[8264962, 8249357.0, 2322770, 2412732]"
49,กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,430190,กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน - อื่น ๆ,"The query mentions กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,  relate to fs_category: รายได้. The most relevant item from the Taxonomy list is กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน - อื่น ๆ with SET Code 430190.",งบกำไรขาดทุนเบ็ดเสร็จ,รายได้,"[18173859, 9710000.0, 13241345, 6533731]"
50,รายได้อื่น,410200,รายได้อื่น,"The input item name is รายได้อื่น and the input metadata financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ, fs_category is รายได้.  The item in the Taxonomy list that has the same fs_category as input metadata and  item_in_taxonomy matched or closely matched to the input item name is รายได้อื่น. ",งบกำไรขาดทุนเบ็ดเสร็จ,รายได้,"[157753, 1974027.0, 157752, 1974028]"
51,รวมรายได้,419999,รวมรายได้,"The query ""รวมรายได้"" matches the item ""รวมรายได้"" in the taxonomy list.  Also, the fs_category of both input and matched taxonomy item is related to ""รายได้"".",งบกำไรขาดทุนเบ็ดเสร็จ,รายได้,"[659535719, 584557122.0, 648675031, 575558248]"
52,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,ค่าใช้จ่ายผลประโยชน์พนักงาน,The query 'ค่าใช้จ่ายผลประโยชน์พนักงาน' matched with item_in_taxonomy 'ค่าใช้จ่ายผลประโยชน์พนักงาน' in the Taxonomy list.  The fs_category of both Input metadata and Taxonomy list are matched.,งบกำไรขาดทุนเบ็ดเสร็จ,ค่าใช้จ่าย,"[278662952, 259605817.0, 278662952, 259605817]"
53,ค่าธรรมเนียมและบริการจ่าย,422200,ค่าธรรมเนียมและบริการจ่าย,The query 'ค่าธรรมเนียมและบริการจ่าย' matched with item_in_taxonomy 'ค่าธรรมเนียมและบริการจ่าย' in the Taxonomy list.  This item's fs_category is related to 'ค่าใช้จ่าย'.,งบกำไรขาดทุนเบ็ดเสร็จ,ค่าใช้จ่าย,"[162006861, 117322562.0, 162006861, 117322562]"
54,ค่าใช้จ่ายดอกเบี้ย,429900,ค่าใช้จ่ายดอกเบี้ย,"The input item name is ค่าใช้จ่ายดอกเบี้ย and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ, which maps to PL. From the Taxonomy list,  SET Code 429900 and Item in Taxonomy ค่าใช้จ่ายดอกเบี้ย match the input query.",งบกำไรขาดทุนเบ็ดเสร็จ,ค่าใช้จ่าย,"[3473564, 900662.0, 3473564, 900662]"
55,ค่าใช้จ่ายอื่น,429800,ค่าใช้จ่ายอื่น,"The input financial report line item name is ค่าใช้จ่ายอื่น and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ, fs_category is ค่าใช้จ่าย. An item in the Taxonomy list with item_in_taxonomy  as ค่าใช้จ่ายอื่น exists and  fs_category as กำไรขาดทุน exists.  Therefore, the correct set_code is 429800 and item_in_taxonomy is ค่าใช้จ่ายอื่น.",งบกำไรขาดทุนเบ็ดเสร็จ,ค่าใช้จ่าย,"[76168140, 78178203.0, 76071640, 78082104]"
56,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,"Found item_in_taxonomy  ""รวมค่าใช้จ่าย""  in the Taxonomy list where fs_category is  ""กำไรขาดทุน"" which is related to ค่าใช้จ่าย in the INPUT METADATA.",งบกำไรขาดทุนเบ็ดเสร็จ,ค่าใช้จ่าย,"[520311517, 456007244.0, 520215017, 455911145]"
