,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
10,ผ่านกำไรหรือขาดทุน,121660,เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,"The input contains the term ""ผ่านกำไรหรือขาดทุน"" which directly corresponds to the item ""เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน"" in the taxonomy list. Although no single item perfectly matches the input query, this item is within the scope of the input and aligns with the input metadata, suggesting it's a suitable match.",งบฐานะการเงิน,สินทรัพย์,"[25503, 32278, 6004, 5944]"
11,ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,111650,เงินลงทุนระยะสั้น - สุทธิ เงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,"The query mentions ""ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น"" which directly corresponds to investment measured at fair value through other comprehensive income. Considering the provided 'fs_category' as 'สินทรัพย์' (asset), the most relevant item from the taxonomy list is 'เงินลงทุนระยะสั้น - สุทธิ เงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น' with SET Code '111650'.",งบฐานะการเงิน,สินทรัพย์,"[35204, 35868, 0, 0]"
12,เงินลงทุนในบริษัทย่อย - สุทธิ,122610,เงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า ที่บันทึกโดยวิธีส่วนได้เสีย - สุทธิ เงินลงทุนในบริษัทย่อย,"The input name suggests that this is an investment in a subsidiary. Although the input name indicates net amount, the most relevant item in the taxonomy is  'เงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า ที่บันทึกโดยวิธีส่วนได้เสีย - สุทธิ เงินลงทุนในบริษัทย่อย' with a more detailed description matching the input.",งบฐานะการเงิน,สินทรัพย์,"[0, 0, 14484017, 14483017]"
13,เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับ - สุทธิ,122050,ลูกหนี้การค้า และลูกหนี้เงินให้สินเชื่อส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี - สุทธิ ลูกหนี้เงินให้สินเชื่อ,"The input name suggests that this is a type of loan receivable. It also mentions accrued interest, indicating a loan arrangement. The input metadata specifies financial_statement_type as งบฐานะการเงิน and fs_category as สินทรัพย์. Although there's no perfect match, 'ลูกหนี้การค้า และลูกหนี้เงินให้สินเชื่อส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี - สุทธิ ลูกหนี้เงินให้สินเชื่อ' is the closest match as it refers to loans and receivables. The term 'เกินกว่าหนึ่งปี' suggests a longer-term loan, aligning with the broader interpretation of the input.",งบฐานะการเงิน,สินทรัพย์,"[38502858, 39281316, 0, 0]"
14,ที่ดิน อาคารและอุปกรณ์ - สุทธิ,123800,ที่ดิน อาคาร และอุปกรณ์ - สุทธิ,The query 'ที่ดิน อาคารและอุปกรณ์ - สุทธิ' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  The financial statement type is 'งบฐานะการเงิน' which is equivalent to 'BS_A' in the Taxonomy list.,งบฐานะการเงิน,สินทรัพย์,"[755687, 764257, 19549, 12613]"
15,สินทรัพย์สิทธิการใช้ - สุทธิ,123900,สินทรัพย์สิทธิการใช้ - สุทธิ,"The query 'สินทรัพย์สิทธิการใช้ - สุทธิ' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list. The fs_category is สินทรัพย์ไม่หมุนเวียน, which is related to the provided fs_category: สินทรัพย์.",งบฐานะการเงิน,สินทรัพย์,"[1373265, 1415631, 20763, 21601]"
16,สินทรัพย์ไม่มีตัวตน - สุทธิ,124100,สินทรัพย์ไม่มีตัวตน - สุทธิ,"The query 'สินทรัพย์ไม่มีตัวตน - สุทธิ' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  The 'financial_statement_type' in the metadata also matches the Taxonomy list. Therefore, the correct SET Code is 124100 and the item is 'สินทรัพย์ไม่มีตัวตน - สุทธิ'.",งบฐานะการเงิน,สินทรัพย์,"[1210002, 1208848, 1272, 1459]"
17,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,124400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"The query 'สินทรัพย์ภาษีเงินได้รอการตัดบัญชี' is an exact match to the 'item_in_taxonomy' in the Taxonomy list. Therefore, the correct SET Code is 124400 and the Item in Taxonomy is 'สินทรัพย์ภาษีเงินได้รอตัดบัญชี'.",งบฐานะการเงิน,สินทรัพย์,"[289387, 246779, 0, 0]"
18,สินทรัพย์ไม่หมุนเวียนอื่น,129990,สินทรัพย์ไม่หมุนเวียนอื่น สินทรัพย์ไม่หมุนเวียนอื่น - อื่น ๆ,"The input name 'สินทรัพย์ไม่หมุนเวียนอื่น' is a perfect match to the item 'สินทรัพย์ไม่หมุนเวียนอื่น สินทรัพย์ไม่หมุนเวียนอื่น - อื่น ๆ' in the taxonomy list, and the fs_category 'สินทรัพย์ไม่หมุนเวียน' is related to the input metadata fs_category 'สินทรัพย์'.",งบฐานะการเงิน,สินทรัพย์,"[274952, 269374, 3286, 3287]"
19,รวมสินทรัพย์ไม่หมุนเวียน,129999,รวมสินทรัพย์ไม่หมุนเวียน,"The query 'รวมสินทรัพย์ไม่หมุนเวียน' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  Also, the input metadata 'fs_category' is 'สินทรัพย์' which is related to the 'fs_category' in the Taxonomy list, 'สินทรัพย์ไม่หมุนเวียน'.",งบฐานะการเงิน,สินทรัพย์,"[42466858, 43254351, 14534891, 14527921]"
20,รวมสินทรัพย์,109999,รวมสินทรัพย์,The query 'รวมสินทรัพย์' is a close match to the 'item_in_taxonomy' field 'รวมสินทรัพย์' in the Taxonomy list. Both the input 'fs_category' and the Taxonomy list 'fs_category' are 'สินทรัพย์'.,งบฐานะการเงิน,สินทรัพย์,"[114288269, 111464658, 69111381, 66221177]"
21,เงินกู้ยืมระยะสั้นจากบุคคลที่เกี่ยวข้องกัน,211720,เงินกู้ยืมระยะสั้น บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The query mentions 'short-term loans' and 'related parties', which directly corresponds to the item 'เงินกู้ยืมระยะสั้น บุคคลหรือกิจการที่เกี่ยวข้องกัน' in the taxonomy. Additionally, this item's fs_category is 'หนี้สินหมุนเวียน', which is related to the input metadata 'หนี้สินและส่วนของเจ้าของ'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[40000, 1000000, 0, 0]"
22,เงินกู้ยืมระยะสั้นจากสถาบันการเงิน,210500,เงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,"The input mentions short-term loans from financial institutions, and the input metadata specifies the financial statement type as งบฐานะการเงิน and fs category as หนี้สินและส่วนของเจ้าของ. The closest match in the taxonomy list is 'เงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน' with set code '210500', which falls under the broader category of 'หนี้สินหมุนเวียน'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[10487577, 12084572, 9767664, 11384572]"
23,ส่วนของเงินกู้ยืมระยะยาวจากสถาบันการเงินที่ถึงกำหนดชำระภายในหนึ่งปี,211860,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี สถาบันการเงิน,"The query mentions ""สถาบันการเงิน"" meaning financial institutions, and ""ถึงกำหนดชำระภายในหนึ่งปี"" meaning due within one year. Thus, the closest match from the taxonomy list is ""ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี สถาบันการเงิน"" with SET Code 211860.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[10749139, 13306778, 1790268, 1626467]"
24,หนี้สินตามสัญญาเช่าส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,212400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,"The query 'หนี้สินตามสัญญาเช่าส่วนที่ถึงกำหนดชำระภายในหนึ่งปี' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list. Additionally, the input metadata specifies 'fs_category' as 'หนี้สินและส่วนของเจ้าของ', and the selected item's 'fs_category' is 'หนี้สินหมุนเวียน', which is related to liabilities.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[694023, 690074, 1421, 1382]"
25,เจ้าหนี้อื่น,211100,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,"The input item name is เจ้าหนี้อื่น and the input metadata financial_statement_type is งบฐานะการเงิน, fs_category is หนี้สินและส่วนของเจ้าของ. Although no item name in the Taxonomy list is an exact match, the closest item is เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น, whose fs_category is หนี้สินหมุนเวียน, which is related to หนี้สินและส่วนของเจ้าของ.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[1786974, 1895770, 267152, 249402]"
26,ส่วนของหุ้นกู้ไม่ด้อยสิทธิที่ถึงกำหนดชำระภายในหนึ่งปี,211830,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี หุ้นกู้,"The query mentions an element related to bonds due within one year. Although the fs_category provided is หนี้สินและส่วนของเจ้าของ, there is no perfect match. Therefore, we select the closest item_in_taxonomy, 'ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี หุ้นกู้', which refers to the current portion of long-term debts related to bonds.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[17875521, 9833334, 16207908, 9833334]"
27,ภาษีเงินได้นิติบุคคลค้างจ่าย,213000,ภาษีเงินได้นิติบุคคลค้างจ่าย,The query 'ภาษีเงินได้นิติบุคคลค้างจ่าย' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  The 'financial_statement_type' is 'BS_L' which is aligned with the input metadata 'งบฐานะการเงิน'.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[701473, 835916, 3436, 0]"
28,หนี้สินหมุนเวียนอื่น,219900,หนี้สินหมุนเวียนอื่น,"The INPUT matches the item in the Taxonomy list with the same name. And the fs_category in the Taxonomy list item is หนี้สินหมุนเวียน, which is related to the INPUT METADATA fs_category: หนี้สินและส่วนของเจ้าของ.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[950144, 956968, 17729, 19905]"
29,รวมหนี้สินหมุนเวียน,219999,รวมหนี้สินหมุนเวียน,The query 'รวมหนี้สินหมุนเวียน' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list.  The fs_category field 'หนี้สินหมุนเวียน' is related to the input metadata fs_category 'หนี้สินและส่วนของเจ้าของ'.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[43284851, 40603412, 28055578, 23115062]"
30,เงินกู้ยืมระยะยาวจากสถาบันการเงิน,221860,หนี้สินระยะยาว - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี สถาบันการเงิน,"The query mentions  'เงินกู้ยืมระยะยาวจากสถาบันการเงิน' and the context's meaning_of_taxonomy field stating 'บางครั้งใช้ขื่อว่า เงินกู้ยืมระยะยาวจากสถาบันการเงิน' suggests a match. The financial_statement_type is 'งบฐานะการเงิน' which aligns with 'BS_L'. Thus, the most relevant item is 'หนี้สินระยะยาว - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี สถาบันการเงิน' with SET Code '221860'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[1802726, 4475198, 1217678, 1529400]"
31,หนี้สินภาษีเงินได้รอตัดบัญชี,223200,หนี้สินภาษีเงินได้รอตัดบัญชี,"The query 'หนี้สินภาษีเงินได้รอตัดบัญชี' is an exact match to the 'item_in_taxonomy' in the Taxonomy list. Also, the 'fs_category' ('หนี้สินไม่หมุนเวียน') is related to the input metadata 'fs_category' ('หนี้สินและส่วนของเจ้าของ').",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[436037, 452478, 113919, 113987]"
32,หนี้สินตามสัญญาเช่า,212400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,"The query \""หนี้สินตามสัญญาเช่า\"" matches both current and non-current portions of lease liabilities. However, the input metadata specifies \""fs_category\"" as \""หนี้สินและส่วนของเจ้าของ\"", which aligns with the broader category of liabilities. Therefore, we choose the more general \""หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี\"" as a suitable match, considering there's no exact match for the overall term.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[716945, 785874, 22350, 23074]"
33,หุ้นกู้ไม่ด้อยสิทธิ,221830,หุ้นกู้,"fs_category from Taxonomy list item does not match to หนี้สินและส่วนของเจ้าของ.  So, use item_in_taxonomy instead of fs_category. 
The query specifically mentions ""หุ้นกู้ไม่ด้อยสิทธิ"" which is a type of bond. The provided taxonomy list has multiple entries related to bonds but the closest match to the input query considering the  item_in_taxonomy is  ""หุ้นกู้"".",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[34110247, 33807627, 28114179, 30174560]"
34,ภาระผูกพันผลประโยชน์พนักงาน,222700,ประมาณการหนี้สินผลประโยชน์พนักงาน - ไม่หมุนเวียน,"The query \""ภาระผูกพันผลประโยชน์พนักงาน\"" best matches the item \""ประมาณการหนี้สินผลประโยชน์พนักงาน - ไม่หมุนเวียน\"" (Provisions For Employee Benefit Obligations - Non-Current) in the taxonomy. Although no fs_category matched \""หนี้สินและส่วนของเจ้าของ\"", this item's meaning aligns with the query and falls under the broader category of liabilities.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[100701, 98030, 20562, 25717]"
35,ประมาณการค่ารื้อถอน,212800,ประมาณการหนี้สินระยะสั้น,"The most relevant item in the Taxonomy list given the input 'ประมาณการค่ารื้อถอน' and financial_statement_type is งบฐานะการเงิน, fs_category is หนี้สินและส่วนของเจ้าของ is 'ประมาณการหนี้สินระยะสั้น' with SET Code '212800'. This is because the input suggests a short-term liability related to an estimated dismantling cost, which aligns with the definition of 'ประมาณการหนี้สินระยะสั้น'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[51469, 45407, 459, 447]"
36,รวมหนี้สินไม่หมุนเวียน,229999,รวมหนี้สินไม่หมุนเวียน,Found an exact match for the query 'รวมหนี้สินไม่หมุนเวียน' in the taxonomy list.  The context 'fs_category' matched the input metadata 'fs_category'.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[37218125, 39664614, 29489147, 31867185]"
37,รวมหนี้สิน,209999,รวมหนี้สิน,"The query 'รวมหนี้สิน' matches directly with the 'item_in_taxonomy' field in the Taxonomy list.  Also, the 'fs_category' field in the input metadata ('หนี้สินและส่วนของเจ้าของ') is related to the 'fs_category' field in the Taxonomy list ('หนี้สิน').",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[80502976, 80268026, 57544725, 54982247]"
38,"หุ้นสามัญจำนวน 1,573,409,936 หุ้น มูลค่าที่ตราไว้หุ้นละ 1 บาท(ณ วันที่ 31 ธันวาคม พ.ศ. 2566 : หุ้นสามัญจำนวน 1,430,382,656 หุ้น)",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The INPUT mentions 'หุ้นสามัญชำระแล้ว' and 'มูลค่าที่ตราไว้หุ้นละ' which are related to the item 'ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว' in the Taxonomy list. Thus, the selected SET Code and Item in Taxonomy are based on this mapping.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[1573410, 1430383, 1573410, 1430383]"
39,"หุ้นสามัญจำนวน 1,510,464,313 หุ้น  มูลค่าที่ได้รับชำระแล้วหุ้นละ 1 บาท(ณ วันที่ 31 ธันวาคม พ.ศ. 2566 : หุ้นสามัญจำนวน 1,373,152,393 หุ้น)",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input mentions ""หุ้นสามัญ"" and ""มูลค่าที่ได้รับชำระแล้ว"" which directly corresponds to the definition of ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"" in the taxonomy list. ",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[1510464, 1373152, 1510464, 1373152]"
40,ส่วนเกินมูลค่าหุ้นสามัญ,310420,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ,The query 'ส่วนเกินมูลค่าหุ้นสามัญ' is related to premium on ordinary shares in the balance sheet. The most relevant item in the taxonomy list is 'ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ' with set code '310420'.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[6207179, 6207179, 6207179, 6207179]"
41,ส่วนเกินมูลค่าหุ้นจากการจ่ายโดยใช้หุ้นเป็นเกณฑ์,319920,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น ส่วนของทุนที่เกิดจากรายการจ่ายโดยใช้หุ้นเป็นเกณฑ์,"The INPUT mentions ""ส่วนเกินมูลค่าหุ้น"" and ""จ่ายโดยใช้หุ้นเป็นเกณฑ์"". Although some items contain ""ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น"", they do not align with the concept of share-based payment. The closest match in the Taxonomy list is ""องค์ประกอบอื่นของส่วนของผู้ถือหุ้น ส่วนของทุนที่เกิดจากรายการจ่ายโดยใช้หุ้นเป็นเกณฑ์"" as it refers to equity increases from share-based payments.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[36190, 36190, 36190, 36190]"
42,จัดสรรแล้ว - ทุนสำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,The INPUT 'จัดสรรแล้ว - ทุนสำรองตามกฎหมาย' matches the meaning of taxonomy 'บางครั้งใช้ขื่อว่า จัดสรรแล้ว-สำรองตามกฎหมาย หมายถึง ทุนสำรองที่กันไว้ตามกฎหมาย' in the Taxonomy list. And the value of property 'financial_statement_type' is 'BS_OE' which is related to 'งบฐานะการเงิน'.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[143038, 143038, 143038, 143038]"
43,ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,The query 'ยังไม่ได้จัดสรร' matches the meaning of taxonomy in the list where financial_statement_type is BS_OE and item_in_taxonomy is กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร. ,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[24191461, 21808733, 3669785, 3479371]"
44,ส่วนต่ำกว่าทุนจากการเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย,319921,ส่วนเกิน (ต่ำกว่า) ทุน ส่วนเกิน (ต่ำกว่า) ทุนจากการเปลี่ยนแปลงส่วนได้เสียในความเป็นเจ้าของในบริษัทย่อย,"The query mentions ""ส่วนต่ำกว่าทุน"" and ""การเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย"" which closely matches the definition of  ""ส่วนเกิน (ต่ำกว่า) ทุนจากการเปลี่ยนแปลงส่วนได้เสียในความเป็นเจ้าของในบริษัทย่อย"" in the taxonomy list. Thus, this is the most appropriate match.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[-1348755, -1348755, 0, 0]"
45,องค์ประกอบอื่นของส่วนของเจ้าของ,319900,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,The input item name is highly similar to other components of equity in the taxonomy list.  The fs_category also matched the input metadata.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[-26152, -42538, 0, 0]"
46,รวมส่วนของผู้เป็นเจ้าของของบริษัท,319999,รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่,"The query ""รวมส่วนของผู้เป็นเจ้าของของบริษัท"" closely matches the item ""รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่"" in the taxonomy list, and both fall under the fs_category ""ส่วนของผู้ถือหุ้น"" which is related to the input metadata fs_category "" หนี้สินและส่วนของเจ้าของ"".",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[30713425, 28176999, 11566656, 11238930]"
47,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"Found an exact match for the input query 'ส่วนได้เสียที่ไม่มีอำนาจควบคุม' in the Taxonomy list.  The fs_category is ส่วนของผู้ถือหุ้น, which is related to the input metadata fs_category หนี้สินและส่วนของเจ้าของ.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[3071868, 3019633, 0, 0]"
48,รวมส่วนของเจ้าของ,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,"The input query's fs_category is หนี้สินและส่วนของเจ้าของ, but there is no item in the taxonomy list with the exact fs_category.  However, the input query's name is similar to รวมหนี้สินและส่วนของผู้ถือหุ้น in the taxonomy list, and they both belong to the same fs category. Therefore, the SET code should be 309999 and the item in the taxonomy should be รวมหนี้สินและส่วนของผู้ถือหุ้น.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[33785293, 31196632, 11566656, 11238930]"
49,รวมหนี้สินและส่วนของเจ้าของ,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,The query 'รวมหนี้สินและส่วนของเจ้าของ' is a close match to the 'item_in_taxonomy' value 'รวมหนี้สินและส่วนของผู้ถือหุ้น' in the taxonomy list. The 'financial_statement_type' of 'งบฐานะการเงิน' also corresponds to the 'BS_OE' type in the taxonomy. ,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[114288269, 111464658, 69111381, 66221177]"
