,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
10,เงินลงทุนในบริษัทย่อย - สุทธิ,122610,เงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า ที่บันทึกโดยวิธีส่วนได้เสีย - สุทธิ เงินลงทุนในบริษัทย่อย,"The input query specifically mentions ""เงินลงทุนในบริษัทย่อย"" (investment in subsidiaries) and ""สุทธิ"" (net). Although many provided taxonomy items relate to investments in subsidiaries, this one aligns perfectly because it explicitly includes investments in subsidiaries, associates, and joint ventures using the equity method, presented net of impairment. This comprehensive match makes it the most suitable choice.",งบฐานะการเงิน,สินทรัพย์,"[912233, 912233]"
11,ลูกหนี้จากการรับซื้อสิทธิเรียกร้องไม่หมุนเวียน - สุทธิ,123140,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น ลูกหนี้ไม่หมุนเวียนอื่น,"The closest match from the taxonomy list is 'สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น ลูกหนี้ไม่หมุนเวียนอื่น' because this query is non-current receivables and it's not trade receivables and not lease receivables, so it should be classified as other non-current receivables. ",งบฐานะการเงิน,สินทรัพย์,"[0, 0]"
12,เงินให้กู้ยืมแก่บริษัทอื่นที่ผิดนัดชำระหนี้ไม่หมุนเวียน - สุทธิ,122410,เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี บุคคลหรือกิจการอื่น,"The meaning of taxonomy of 'เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี บุคคลหรือกิจการอื่น' states that it is sometimes called 'เงินให้กู้ยืมแก่บริษัทอื่นที่ผิดนัดชำระหนี้ไม่หมุนเวียน-สุทธิ'. Thus, this is the correct item in taxonomy.",งบฐานะการเงิน,สินทรัพย์,"[908801, 912207]"
13,อสังหาริมทรัพย์เพื่อการลงทุน,123700,อสังหาริมทรัพย์เพื่อการลงทุน - สุทธิ,The query 'อสังหาริมทรัพย์เพื่อการลงทุน' is an exact match to the 'item_in_taxonomy' in the Taxonomy list. And the value of financial_statement_type and fs_category matched the criteria.,งบฐานะการเงิน,สินทรัพย์,"[535143, 539187]"
14,ส่วนปรับปรุงอาคารเช่าและอุปกรณ์,123800,ที่ดิน อาคาร และอุปกรณ์ - สุทธิ,"The input name suggests an improvement of building and equipment. Thus, the closest item in taxonomy is ที่ดิน อาคาร และอุปกรณ์ - สุทธิ with set code 123800",งบฐานะการเงิน,สินทรัพย์,"[2452, 4009]"
15,สินทรัพย์สิทธิการใช้,123900,สินทรัพย์สิทธิการใช้ - สุทธิ,"The query 'สินทรัพย์สิทธิการใช้' is an exact match to at least one 'item_in_taxonomy' in the taxonomy list.  The other properties also match the criteria: financial_statement_type is งบฐานะการเงิน, fs_category is สินทรัพย์.",งบฐานะการเงิน,สินทรัพย์,"[1419, 2607]"
16,สินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,124190,สินทรัพย์ไม่มีตัวตน - สุทธิ สินทรัพย์ไม่มีตัวตน - อื่น ๆ,"The query specifies intangible assets other than goodwill, and the context provides a suitable match with the item ""สินทรัพย์ไม่มีตัวตน - สุทธิ สินทรัพย์ไม่มีตัวตน - อื่น ๆ"" (Intangible Assets - Net Intangible Assets - Others) under set code 124190. This item represents intangible assets excluding those mentioned elsewhere, aligning with the query's intent.",งบฐานะการเงิน,สินทรัพย์,"[11, 12]"
17,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,124400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,The query 'สินทรัพย์ภาษีเงินได้รอการตัดบัญชี' is an exact match to the 'item_in_taxonomy' in the Taxonomy list.  The 'financial_statement_type' is 'BS_A' which matches the input metadata 'financial_statement_type' of 'งบฐานะการเงิน'.,งบฐานะการเงิน,สินทรัพย์,"[39573, 39134]"
18,สินทรัพย์ไม่หมุนเวียนอื่น,129900,สินทรัพย์ไม่หมุนเวียนอื่น,The input name 'สินทรัพย์ไม่หมุนเวียนอื่น' matches exactly with the item 'สินทรัพย์ไม่หมุนเวียนอื่น' in the taxonomy list.  The fs_category 'สินทรัพย์ไม่หมุนเวียน' is also a related to input metadata fs_category 'สินทรัพย์'.,งบฐานะการเงิน,สินทรัพย์,"[400, 58]"
19,รวมสินทรัพย์ไม่หมุนเวียน,129999,รวมสินทรัพย์ไม่หมุนเวียน,The query 'รวมสินทรัพย์ไม่หมุนเวียน' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  The 'fs_category' ('สินทรัพย์ไม่หมุนเวียน') is also related to the input metadata 'fs_category' ('สินทรัพย์').,งบฐานะการเงิน,สินทรัพย์,"[2472693, 2480640]"
20,รวมสินทรัพย์,109999,รวมสินทรัพย์,"The query 'รวมสินทรัพย์' is an exact match with item 'รวมสินทรัพย์' in the taxonomy list, and the fs_category in the taxonomy list item matched the input metadata fs_category 'สินทรัพย์'.",งบฐานะการเงิน,สินทรัพย์,"[2989612, 3077892]"
21,ดอกเบี้ยหุ้นกู้ค้างจ่ายบุคคลและบริษัทอื่น,null,null,"The input is related to interest expenses. However, the taxonomy list provided focuses on loan and interest receivables, not payables. Therefore, a suitable match cannot be found within the provided context.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[688551, 743260]"
22,ดอกเบี้ยหุ้นกู้ค้างจ่ายบริษัทที่เกี่ยวข้องกัน,null,null,"The input query refers to an item related to liabilities, but the provided taxonomy list only contains items related to assets. Therefore, a suitable match cannot be found within the given context.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[233025, 68836]"
23,เจ้าหนี้หมุนเวียนอื่น,211160,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น เจ้าหนี้หมุนเวียนอื่น,"fs_category is หนี้สินและส่วนของผู้ถือหุ้น, using item_in_taxonomy to map. We found item in taxonomy เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น เจ้าหนี้หมุนเวียนอื่น with fs_category: หนี้สินหมุนเวียน which is related to หนี้สินและส่วนของผู้ถือหุ้น. ",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[23318, 19162]"
24,ส่วนของหนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี,212400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,"Found item in Taxonomy list where  fs_category is หนี้สินหมุนเวียน, which is related to fs_category: หนี้สินและส่วนของผู้ถือหุ้น in the input metadata.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[724, 2379]"
25,หุ้นกู้บุคคลอื่นและบริษัทที่เกี่ยวข้องกัน,221830,หุ้นกู้,The most relevant item from the taxonomy list is 'หุ้นกู้' under the category 'หนี้สินและส่วนของผู้ถือหุ้น' because the input query explicitly mentions 'หุ้นกู้' (bonds).,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[1551377, 1551377]"
26,เงินกู้ยืมระยะสั้นจากบุคคลและบริษัทอื่น,211710,เงินกู้ยืมระยะสั้น บุคคลหรือกิจการอื่น,"The input name 'เงินกู้ยืมระยะสั้นจากบุคคลและบริษัทอื่น' is similar to the item 'เงินกู้ยืมระยะสั้น บุคคลหรือกิจการอื่น' in the provided taxonomy list. Both refer to short-term borrowings from external parties. The financial statement type 'งบฐานะการเงิน' matches the 'BS_L' type in the taxonomy. Therefore, the selected SET code and item in taxonomy are the most appropriate match.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[0, 44864]"
27,เงินกู้ยืมระยะสั้นจากบริษัทที่เกี่ยวข้องกัน,211720,เงินกู้ยืมระยะสั้น บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The query mentions short-term loans from related parties, and the input metadata specifies a financial statement type of งบฐานะการเงิน and an fs_category of หนี้สินและส่วนของผู้ถือหุ้น. The taxonomy list contains an item 'เงินกู้ยืมระยะสั้น บุคคลหรือกิจการที่เกี่ยวข้องกัน' with a matching meaning and a financial statement type of BS_L, which aligns with the input metadata.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[148060, 165039]"
28,รวมหนี้สินหมุนเวียน,219999,รวมหนี้สินหมุนเวียน,The query 'รวมหนี้สินหมุนเวียน' is a close match to the item 'รวมหนี้สินหมุนเวียน' in the Taxonomy list. Both the input metadata 'fs_category' and the selected Taxonomy item's 'fs_category' are related to 'หนี้สินและส่วนของผู้ถือหุ้น'.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[2645055, 2594917]"
29,หนี้สินตามสัญญาเช่า - สุทธิ,222400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี,"The most relevant item from the provided taxonomy list is 'หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี' with SET Code '222400'. Although the input term 'หนี้สินตามสัญญาเช่า - สุทธิ' suggests a net value, the taxonomy item's meaning aligns with the input, focusing on lease liabilities due over a period exceeding one year. The input metadata confirms its relevance as 'fs_category' is 'หนี้สินและส่วนของผู้ถือหุ้น' and 'financial_statement_type' is 'งบฐานะการเงิน', corresponding to the taxonomy item's classification.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[961, 961]"
30,ประมาณการหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน,222700,ประมาณการหนี้สินผลประโยชน์พนักงาน - ไม่หมุนเวียน,"The query mentions ""ประมาณการหนี้สิน"" and ""ผลประโยชน์พนักงาน"" which directly corresponds to the item ""ประมาณการหนี้สินผลประโยชน์พนักงาน"". It also specifies ""ไม่หมุนเวียน"", thus the correct item is ""ประมาณการหนี้สินผลประโยชน์พนักงาน - ไม่หมุนเวียน"".",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[3978, 3720]"
31,รวมหนี้สินไม่หมุนเวียน,229999,รวมหนี้สินไม่หมุนเวียน,"Found an exact match for the query 'รวมหนี้สินไม่หมุนเวียน' in the taxonomy list.  The fs_category of the matched item is 'หนี้สินไม่หมุนเวียน', which is related to the input metadata fs_category 'หนี้สินและส่วนของผู้ถือหุ้น'.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[4939, 4681]"
32,รวมหนี้สิน,209999,รวมหนี้สิน,"The query ""รวมหนี้สิน"" matches with multiple fs_category in the Taxonomy list.  So the item_in_taxonomy is used to find the correct SET Code and Item in Taxonomy instead.  The selected item's financial_statement_type is BS_L, which is related to งบฐานะการเงิน in the input metadata.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[2649994, 2599598]"
33,"หุ้นสามัญ 406,411,160 หุ้น มูลค่าหุ้นละ 0.50 บาท",310220,หุ้นสามัญชำระแล้ว,"The input mentions ordinary shares with a quantity and par value, indicating issued and paid-up share capital. The input metadata specifies the financial statement type as งบฐานะการเงิน and fs category as หนี้สินและส่วนของผู้ถือหุ้น, which corresponds to the 'ส่วนของผู้ถือหุ้น' category in the taxonomy.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[203206, 203206]"
34,ส่วนเกินมูลค่าหุ้นสามัญ,310420,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ,"The query 'ส่วนเกินมูลค่าหุ้นสามัญ' is related to premium on share capital, specifically for ordinary shares. The taxonomy list contains an item 'ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ' which exactly matches the query. Therefore, the selected SET code is '310420' and the item in taxonomy is 'ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ'.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[461111, 461111]"
35,สำรองตามกฎหมาย,310611,สำรองตามกฎหมาย,The query 'สำรองตามกฎหมาย' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  The financial_statement_type of 'งบฐานะการเงิน' corresponds to the 'BS_OE' code.,งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[19534, 19534]"
36,ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,The input name 'ยังไม่ได้จัดสรร' matches with meaning in the taxonomy list item 'กำไรหรือขาดทุน สะสม - ยังไม่ได้จัดสรร บางครั้งใช้ขื่อว่า ยังไม่ได้จัดสรร หมายถึง กำไร (ขาดทุน) สะสมเมื่อสิ้นรอบระยะเวลารายงาน ที่คงเหลือหลังจากหักจำนวนที่ได้มีการจัดสรรแล้ว',งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[-305504, -165654]"
37,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,319900,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,"The query matches the item_in_taxonomy ""องค์ประกอบอื่นของส่วนของผู้ถือหุ้น"" in the taxonomy list.  The fs_category of the matched item is ""ส่วนของผู้ถือหุ้น"", which is related to the input metadata fs_category ""หนี้สินและส่วนของผู้ถือหุ้น"".",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[-38729, -39903]"
38,รวมส่วนของผู้ถือหุ้น,309998,รวมส่วนของผู้ถือหุ้น,"The query 'รวมส่วนของผู้ถือหุ้น' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  Also, the input metadata 'fs_category' and 'financial_statement_type' match the corresponding fields in the Taxonomy list. ",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[339618, 478294]"
39,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,"The query 'รวมหนี้สินและส่วนของผู้ถือหุ้น' in financial statement type 'งบฐานะการเงิน' and fs_category 'หนี้สินและส่วนของผู้ถือหุ้น' directly matches with the item_in_taxonomy 'รวมหนี้สินและส่วนของผู้ถือหุ้น' in the Taxonomy list. Thus, the selected SET Code is '309999'.",งบฐานะการเงิน,หนี้สินและส่วนของผู้ถือหุ้น,"[2989612, 3077892]"
40,เงินสดและรายการเทียบเท่าเงินสด,110100,เงินสดและรายการเทียบเท่าเงินสด,The input name 'เงินสดและรายการเทียบเท่าเงินสด' is a perfect match to the item 'เงินสดและรายการเทียบเท่าเงินสด' in the taxonomy list. Both have the same fs_category 'สินทรัพย์'.,งบฐานะการเงิน,สินทรัพย์,"[4492, 199, 229, 4]"
41,ลูกหนี้หมุนเวียนอื่น,113130,สินทรัพย์ทางการเงินหมุนเวียนอื่น ลูกหนี้หมุนเวียนอื่น,"The query 'ลูกหนี้หมุนเวียนอื่น' is related to other current receivables, and the input metadata specifies financial_statement_type as 'งบฐานะการเงิน' and fs_category as 'สินทรัพย์'. Therefore, the most relevant item in the taxonomy list is 'สินทรัพย์ทางการเงินหมุนเวียนอื่น ลูกหนี้หมุนเวียนอื่น' with SET Code '113130'.",งบฐานะการเงิน,สินทรัพย์,"[713, 948, 108, 134]"
42,ดอกเบี้ยค้างรับบริษัทที่เกี่ยวข้องกัน,112320,เงินให้กู้ยืมระยะสั้นและดอกเบี้ยค้างรับ บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The query mentions ""ดอกเบี้ยค้างรับ"" and ""บริษัทที่เกี่ยวข้องกัน"" which directly corresponds to the definition of ""เงินให้กู้ยืมระยะสั้นและดอกเบี้ยค้างรับ บุคคลหรือกิจการที่เกี่ยวข้องกัน"" in the taxonomy list. The financial statement type is BS_A and fs_category is สินทรัพย์, which also align with the taxonomy list.",งบฐานะการเงิน,สินทรัพย์,"[0, 0, 550, 239]"
43,เงินให้กู้ยืมแก่บริษัทอื่นที่ผิดนัดชำระหนี้หมุนเวียน - สุทธิ,122050,ลูกหนี้การค้า และลูกหนี้เงินให้สินเชื่อส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี - สุทธิ ลูกหนี้เงินให้สินเชื่อ,"The input name implies that this is under  ""ลูกหนี้การค้า และลูกหนี้เงินให้สินเชื่อส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี - สุทธิ"" and the fs_category is สินทรัพย์ไม่หมุนเวียน, so the output is  ""ลูกหนี้การค้า และลูกหนี้เงินให้สินเชื่อส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี - สุทธิ ลูกหนี้เงินให้สินเชื่อ"" with set_code 122050",งบฐานะการเงิน,สินทรัพย์,"[304474, 304474, 304474, 304474]"
44,เงินให้กู้ยืมระยะสั้นแก่บริษัทที่เกี่ยวข้องกัน,112320,เงินให้กู้ยืมระยะสั้นและดอกเบี้ยค้างรับ บุคคลหรือกิจการที่เกี่ยวข้องกัน,The input name best matched with  'เงินให้กู้ยืมระยะสั้นและดอกเบี้ยค้างรับ บุคคลหรือกิจการที่เกี่ยวข้องกัน' in the taxonomy list.  The fs_category is 'สินทรัพย์หมุนเวียน' which is related to the input metadata 'สินทรัพย์'.,งบฐานะการเงิน,สินทรัพย์,"[0, 0, 211558, 205168]"
45,อสังหาริมทรัพย์พัฒนาเพื่อขาย,112900,สินค้าคงเหลือ - สุทธิ,"The most relevant item from the provided taxonomy list is 'สินค้าคงเหลือ - สุทธิ' (Inventories - Net) with SET Code '112900'. Although the input mentions 'อสังหาริมทรัพย์' (real estate), the context suggests it's being prepared for sale, aligning with the definition of 'สินค้าคงเหลือ' (Inventory).",งบฐานะการเงิน,สินทรัพย์,"[349862, 371573, 0, 0]"
46,สินทรัพย์ภาษีเงินได้ของงวดปัจจุบัน,124400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"The query mentions  'สินทรัพย์ภาษีเงินได้' which closely relates to 'สินทรัพย์ภาษีเงินได้รอตัดบัญชี' in the taxonomy. Considering the provided financial_statement_type and fs_category, 'สินทรัพย์ภาษีเงินได้รอตัดบัญชี' is the most appropriate match.",งบฐานะการเงิน,สินทรัพย์,"[41, 2264, 0, 2165]"
47,สินทรัพย์ทางการเงินหมุนเวียนอื่น,113100,สินทรัพย์ทางการเงินหมุนเวียนอื่น,"The input name 'สินทรัพย์ทางการเงินหมุนเวียนอื่น' is an exact match with the 'item_in_taxonomy' in the Taxonomy list. And the input metadata 'fs_category' is 'สินทรัพย์' which is related to 'สินทรัพย์หมุนเวียน' in the Taxonomy list. Thus, the correct SET Code and Item in Taxonomy are 113100 and สินทรัพย์ทางการเงินหมุนเวียนอื่น, respectively.",งบฐานะการเงิน,สินทรัพย์,"[33847, 192139, 0, 85068]"
48,รวมสินทรัพย์หมุนเวียน,119999,รวมสินทรัพย์หมุนเวียน,Found an exact match for the input query 'รวมสินทรัพย์หมุนเวียน' in the Taxonomy list.  The context matches the input metadata where financial_statement_type is งบฐานะการเงิน and fs_category is สินทรัพย์.,งบฐานะการเงิน,สินทรัพย์,"[693429, 871597, 516919, 597252]"
49,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,123100,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,The query 'สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น' is an exact match to the 'item_in_taxonomy' in the Taxonomy list. And the  'fs_category' of the selected Taxonomy item is 'สินทรัพย์ไม่หมุนเวียน' which is related to the input metadata 'fs_category' as 'สินทรัพย์'.,งบฐานะการเงิน,สินทรัพย์,"[72661, 71193, 72661, 71193]"
50,ลูกหนี้จากการรับซื้อสิทธิเรียกร้องไม่หมุนเวียน - สุทธิ,123140,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น ลูกหนี้ไม่หมุนเวียนอื่น,"The input name suggests this is non-current receivables but not clearly specify the type of receivables. Although the input name contain the word  ""สิทธิเรียกร้อง"" which is similar to ลูกหนี้ตามสัญญาเช่า, the rest of the input name suggest that it is not related to lease. Therefore, the closest match from the taxonomy is สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น ลูกหนี้ไม่หมุนเวียนอื่น.",งบฐานะการเงิน,สินทรัพย์,"[2684, 3905, 0, 0]"
51,เงินให้กู้ยืมแก่บริษัทอื่นที่ผิดนัดชำระหนี้ไม่หมุนเวียน - สุทธิ,122410,เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี บุคคลหรือกิจการอื่น,"The meaning in taxonomy ""บางครั้งใช้ขื่อว่า เงินให้กู้ยืมแก่บริษัทอื่นที่ผิดนัดชำระหนี้ไม่หมุนเวียน-สุทธิ"" matches the query. And the  fs_category and financial_statement_type also match the input metadata.",งบฐานะการเงิน,สินทรัพย์,"[1037438, 1040844, 908801, 912207]"
52,อสังหาริมทรัพย์เพื่อการลงทุน,123700,อสังหาริมทรัพย์เพื่อการลงทุน - สุทธิ,The query 'อสังหาริมทรัพย์เพื่อการลงทุน' is an exact match to the 'meaning_of_taxonomy' field in the Taxonomy list where the 'financial_statement_type' is 'BS_A' and 'fs_category' is 'สินทรัพย์ไม่หมุนเวียน'.,งบฐานะการเงิน,สินทรัพย์,"[741253, 753618, 535143, 539187]"
53,ส่วนปรับปรุงอาคารเช่าและอุปกรณ์,123800,ที่ดิน อาคาร และอุปกรณ์ - สุทธิ,"The input mentions improvement of building and equipment. It's classified as สินทรัพย์ in the input metadata, and it's in the statement of financial position. Thus, the closest match from the taxonomy is ที่ดิน อาคาร และอุปกรณ์ - สุทธิ with set code 123800",งบฐานะการเงิน,สินทรัพย์,"[6152, 6509, 2452, 4009]"
