,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
17,ดอกเบี้ยรับ,410108,รายได้จากเงินลงทุน รายได้ดอกเบี้ย,"The query \""ดอกเบี้ยรับ\"" matches the meaning of taxonomy \""หมายถึง รายได้ดอกเบี้ยรับที่เกิดจากการลงทุนในตราสารหนี้ หรือการให้ผู้อื่นใช้เงินสด รายการเทียบเท่าเงินสด หรือจำนวนค้างรับของกองทุน\"".  Also, using the input metadata, financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567, fs_category is รายได้จากการลงทุน, which is related to the fs_category in the Taxonomy list item.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้จากการลงทุน,"[7854.0, 5623]"
18,รวมรายได้,439701,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The closest match from the Taxonomy list given the INPUT's fs_category is กำไรขาดทุน, thus item_in_taxonomy is กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้จากการลงทุน,"[974431.0, 1045705]"
19,ค่าธรรมเนียมการจัดการ,421300,ค่าธรรมเนียมการจัดการ,"The query 'ค่าธรรมเนียมการจัดการ' matched exactly with item_in_taxonomy in the Taxonomy list.  This item's fs_category is related to ค่าใช้จ่าย in the INPUT METADATA. Thus, the SET Code is 421300 and Item in Taxonomy is ค่าธรรมเนียมการจัดการ.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[6101.0, 8042]"
20,ค่าธรรมเนียมผู้ดูแลผลประโยชน์,421400,ค่าธรรมเนียมผู้ดูแลผลประโยชน์ ค่าธรรมเนียมทรัสตี,"The query 'ค่าธรรมเนียมผู้ดูแลผลประโยชน์' is related to 'ค่าธรรมเนียมผู้ดูแลผลประโยชน์ ค่าธรรมเนียมทรัสตี' in the taxonomy list, and the fs_category is 'กำไรขาดทุน' which is related to the input metadata fs_category 'ค่าใช้จ่าย'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[1627.0, 2144]"
21,ค่าธรรมเนียมนายทะเบียน,421600,ค่าธรรมเนียมนายทะเบียน,The query 'ค่าธรรมเนียมนายทะเบียน' is an exact match with item_in_taxonomy 'ค่าธรรมเนียมนายทะเบียน' in the Taxonomy list.  The most relevant item from the provided taxonomy list is selected.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[1064.0, 1067]"
22,ค่าธรรมเนียมวิชาชีพ,421500,ค่าธรรมเนียมวิชาชีพ,"The query directly matches with multiple items in the taxonomy list.  However, only one of those matching items has fs_category as กำไรขาดทุน, which is related to ค่าใช้จ่าย as requested.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[3799.0, 3848]"
23,ค่าใช้จ่ายภาษีจากการลงทุน,429900,ต้นทุนทางการเงิน,"The closest match from the provided taxonomy list is 'ต้นทุนทางการเงิน' due to its relation to financial expenses. However, it's not a perfect match. Further analysis of the taxonomy list is needed for a more accurate mapping.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[12.0, 13]"
24,ค่าใช้จ่ายอื่น,429800,ค่าใช้จ่ายอื่น,"The INPUT is ค่าใช้จ่ายอื่น and financial_statement_type from INPUT METADATA is งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567 which maps to PL. From the Taxonomy list,  SET Code 429800 with item_in_taxonomy ค่าใช้จ่ายอื่น  best matched to the INPUT. ",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[1296.0, 1214]"
25,รวมค่าใช้จ่าย,429999,รวมค่าใช้จ่าย,"Found item_in_taxonomy  ""รวมค่าใช้จ่าย"" with fs_category ""กำไรขาดทุน"" that closely matches the query ""รวมค่าใช้จ่าย"" and financial statement type is matched.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[13899.0, 16328]"
26,กำไรจากการลงทุนสุทธิ,409993,รายได้จากการลงทุนสุทธิ,"The query 'กำไรจากการลงทุนสุทธิ' is related to investment income, and the input metadata specifies 'fs_category' as 'กำไรจากการลงทุนสุทธิ'. 
Therefore, the most relevant item in the taxonomy is 'รายได้จากการลงทุนสุทธิ' with SET Code '409993', which aligns with the input metadata's 'fs_category'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรจากการลงทุนสุทธิ,"[960532.0, 1029377]"
27,รายการขาดทุนสุทธิจากการเปลี่ยนแปลงในมูลค่ายุติธรรมของเงินลงทุน,439702,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน,The query mentions 'รายการขาดทุนสุทธิจากเงินลงทุน' which corresponds to the fs_category 'กำไรขาดทุน' in the Taxonomy List. The query also mentions 'การเปลี่ยนแปลงในมูลค่ายุติธรรมของเงินลงทุน' which is related to the item 'กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) จากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน' in the Taxonomy List.,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายการขาดทุนสุทธิจากเงินลงทุน,"[-550014.0, -260017]"
28,รวมรายการขาดทุนสุทธิจากเงินลงทุน,439701,กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The closest match from the provided taxonomy list is 'กำไร (ขาดทุน) อื่น กำไร (ขาดทุน) สุทธิจากเงินลงทุน' with SET Code '439701'. Although the input explicitly mentions 'ขาดทุน' (loss), the taxonomy item broadly covers both gains and losses from investments. Therefore, we select this as the most appropriate match.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายการขาดทุนสุทธิจากเงินลงทุน,"[-550014.0, -260017]"
29,การเปลี่ยนแปลงสินทรัพย์สุทธิจากการดำเนินงาน,409991,การเพิ่มขึ้น (ลดลง) ในสินทรัพย์สุทธิจากการดำเนินงาน,"The query 'การเปลี่ยนแปลงสินทรัพย์สุทธิจากการดำเนินงาน' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list. Although the input metadata's 'financial_statement_type' is 'งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567', the closest matching 'financial_statement_type' in the Taxonomy list is 'PL'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,การเปลี่ยนแปลงสินทรัพย์สุทธิจากการดำเนินงาน,"[410518.0, 769360]"
30,รายการขาดทุนสุทธิจากการเปลี่ยนแปลงในมูลค่ายุติธรรมของเงินลงทุน,561400, (กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน,The most relevant item from the provided taxonomy list is '(กำไร) ขาดทุนจากการเปลี่ยนแปลงมูลค่ายุติธรรมของเงินลงทุน' because it closely matches the input query in meaning. Query states about  'รายการขาดทุนสุทธิจากการเปลี่ยนแปลงในมูลค่ายุติธรรมของเงินลงทุน' which closely translates to '(Gains) Losses On Fair Value Adjustments Of Investments'.,งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[550014.0, 260017.0]"
31,การซื้อเงินลงทุนในหลักทรัพย์,560041,การซื้อเงินลงทุน เงินลงทุนในหลักทรัพย์,"The query mentions ""การซื้อเงินลงทุนในหลักทรัพย์"" which matches the item ""การซื้อเงินลงทุน เงินลงทุนในหลักทรัพย์"" in the taxonomy.  This item's fs_category is related to ""กระแสเงินสดจากกิจกรรมดำเนินงาน"".",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-1733065.0, -2198052.0]"
32,การขายเงินลงทุนในหลักทรัพย์,560031,การจำหน่ายเงินลงทุน เงินลงทุนในหลักทรัพย์,"The input name 'การขายเงินลงทุนในหลักทรัพย์' is similar to the item 'การจำหน่ายเงินลงทุน เงินลงทุนในหลักทรัพย์' in the taxonomy list, and the fs_category 'กิจกรรมดำเนินงาน' is a match. ",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[1913000.0, 2334000.0]"
33,ลูกหนี้จากสัญญาซื้อและโอนสิทธิรายได้สุทธิเพิ่มขึ้น,565800,ลูกหนี้การค้าและลูกหนี้อื่น (เพิ่มขึ้น) ลดลง,"The most relevant item from the provided taxonomy list is 'ลูกหนี้การค้าและลูกหนี้อื่น (เพิ่มขึ้น) ลดลง' because it broadly captures the concept of receivables increasing, even though the input is more specific. ",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-82269.0, -98501.0]"
34,ดอกเบี้ยค้างรับลดลง,566600,สินทรัพย์อื่น (เพิ่มขึ้น) ลดลง,The most relevant item from the provided taxonomy list is 'สินทรัพย์อื่น (เพิ่มขึ้น) ลดลง' because this item's meaning is 'สินทรัพย์อื่น เพิ่มขึ้นหรือลดลง บางครั้งใช้ขื่อว่า รายได้ค้างรับลดลง ' which closely corresponds to the input query 'ดอกเบี้ยค้างรับลดลง'.,งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[61.0, 38.0]"
35,สินทรัพย์อื่นลดลง,566600,สินทรัพย์อื่น (เพิ่มขึ้น) ลดลง,"The query 'สินทรัพย์อื่นลดลง' is related to the item 'สินทรัพย์อื่น (เพิ่มขึ้น) ลดลง' in the taxonomy list. Considering the fs_category 'กระแสเงินสดจากกิจกรรมดำเนินงาน' from the input metadata, this item's fs_category 'กิจกรรมดำเนินงาน' is a potential match. Therefore, the SET code '566600' and item 'สินทรัพย์อื่น (เพิ่มขึ้น) ลดลง' are selected.",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[1901.0, 1907.0]"
36,เจ้าหนี้อื่นและค่าใช้จ่ายค้างจ่ายเพิ่มขึ้น (ลดลง),567600,เจ้าหนี้การค้าและเจ้าหนี้อื่น เพิ่มขึ้น (ลดลง),"The input mentions both 'other payables' and 'accrued expenses'. While there are separate taxonomy items for each, 'เจ้าหนี้การค้าและเจ้าหนี้อื่น เพิ่มขึ้น (ลดลง)' is a broader term that encompasses both concepts and is a closer match to the input query.",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-2168.0, 840.0]"
37,ภาษีธุรกิจเฉพาะค้างจ่ายลดลง,568800,เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เพิ่มขึ้น (ลดลง),"The INPUT is ภาษีธุรกิจเฉพาะค้างจ่ายลดลง and  financial_statement_type is งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567, fs_category is กระแสเงินสดจากกิจกรรมดำเนินงาน. Therefore, the matched Taxonomy item is เจ้าหนี้ที่เกิดจากภาษีอื่นหรือรายการอื่นภายใต้กฎหมาย เพิ่มขึ้น (ลดลง) with SET Code 568800",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[0.0, -438.0]"
38,หนี้สินอื่นเพิ่มขึ้น,568300,หนี้สินอื่น เพิ่มขึ้น (ลดลง),The query 'หนี้สินอื่นเพิ่มขึ้น' matches the item 'หนี้สินอื่น เพิ่มขึ้น (ลดลง)' in the taxonomy list.  This item's fs_category is 'กิจกรรมดำเนินงาน' which is related to the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.,งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[65.0, 379.0]"
39,ส่วนลดมูลค่าเงินลงทุนในหลักทรัพย์ตัดจำหน่าย,560031,การจำหน่ายเงินลงทุน เงินลงทุนในหลักทรัพย์,"The INPUT, matched the closest meaning to the item_in_taxonomy: การจำหน่ายเงินลงทุน เงินลงทุนในหลักทรัพย์, and financial_statement_type is CF, fs_category is กิจกรรมดำเนินงาน from the INPUT METADATA. Thus, the SET Code should be 560031.",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[-7770.0, -5536.0]"
40,เงินสดสุทธิจากกิจกรรมดำเนินงาน,569999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,"The query 'เงินสดสุทธิจากกิจกรรมดำเนินงาน' is closely related to the item 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน' in the taxonomy list, and the fs_category 'กิจกรรมดำเนินงาน' matches the input metadata 'กระแสเงินสดจากกิจกรรมดำเนินงาน'.",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมดำเนินงาน,"[1050287.0, 1064014.0]"
41,การจ่ายคืนมูลค่าหน่วยลงทุนจากการลดทุน,531000,เงินสดจ่ายมูลค่าหน่วยลงทุนจากการลดทุน,"The input name 'การจ่ายคืนมูลค่าหน่วยลงทุนจากการลดทุน' is found in the 'meaning_of_taxonomy' field in the Taxonomy list.  The 'fs_category' field in the Taxonomy list matches the 'fs_category' in the input metadata. Therefore, the correct SET Code is '531000' and the item in Taxonomy is 'เงินสดจ่ายมูลค่าหน่วยลงทุนจากการลดทุน'.",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-1041840.0, -1053416.0]"
42,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน,"The input name 'เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน' is very similar to the item 'เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมจัดหาเงิน' in the taxonomy list, and the fs_category 'กิจกรรมจัดหาเงิน' also matched the input metadata fs_category 'กระแสเงินสดจากกิจกรรมจัดหาเงิน'.",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กระแสเงินสดจากกิจกรรมจัดหาเงิน,"[-1041840.0, -1053416.0]"
43,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,509999,เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ,"The query 'เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ' is related to the fs_category 'เงินสดและรายการเทียบเท่า' in the taxonomy list. Thus, the SET code is 509999 and the item in taxonomy is 'เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ'.",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,"[8447.0, 10598.0]"
44,เงินสดและรายการเทียบเท่าเงินสด ณ วันต้นงวด,599998,เงินสดและรายการเทียบเท่าเงินสด ต้นงวด,"The query mentions 'เงินสดและรายการเทียบเท่าเงินสด' and 'ต้นงวด' which directly translates to 'Cash and cash equivalents' and 'Beginning balance'. Although no item in the taxonomy list has a matching fs_category, the item 'เงินสดและรายการเทียบเท่าเงินสด ต้นงวด' best represents the query.",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,"[42596.0, 53084.0]"
45,เงินสดและรายการเทียบเท่าเงินสด ณ วันปลายงวด,599999,เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด,"The query refers to cash and cash equivalents at the end of the period, which corresponds to the item ""เงินสดและรายการเทียบเท่าเงินสด สิ้นงวด"" in the taxonomy list. Although the fs_category does not directly relate to the input metadata's fs_category, we will use item_in_taxonomy instead as instructed.",งบกระแสเงินสด สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,"[51043.0, 63682.0]"
