,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
10,สินทรัพย์ทางการเงินหมุนเวียนอื่น,113100,สินทรัพย์ทางการเงินหมุนเวียนอื่น,"The query perfectly matches the item ""สินทรัพย์ทางการเงินหมุนเวียนอื่น"" in the taxonomy list. And the fs_category of this item is สินทรัพย์หมุนเวียน, which is related to the input metadata fs_category สินทรัพย์.",งบฐานะการเงิน,สินทรัพย์,"[1047191, 1969065, 644989, 1661843]"
11,สินทรัพย์หมุนเวียนอื่น,119900,สินทรัพย์หมุนเวียนอื่น,"The INPUT is สินทรัพย์หมุนเวียนอื่น and INPUT METADATA financial_statement_type is งบฐานะการเงิน, fs_category is สินทรัพย์. Thus the correct item in Taxonomy is สินทรัพย์หมุนเวียนอื่น with SET Code 119900",งบฐานะการเงิน,สินทรัพย์,"[173952, 139444, 50755, 52264]"
12,รวมสินทรัพย์หมุนเวียน,119999,รวมสินทรัพย์หมุนเวียน,"The query 'รวมสินทรัพย์หมุนเวียน' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list.  The 'fs_category' field also supports this, indicating that this item belongs to the 'สินทรัพย์' category. Therefore, the selected SET Code and Item in Taxonomy are correct.",งบฐานะการเงิน,สินทรัพย์,"[4194127, 6608287, 14624080, 17057355]"
13,เงินฝากธนาคารที่มีภาระค้ำประกัน,120300,เงินฝากสถาบันการเงินที่มีข้อจำกัดในการใช้ - ไม่หมุนเวียน,"The input name 'เงินฝากธนาคารที่มีภาระค้ำประกัน' is similar to the meaning of taxonomy in item 'เงินฝากสถาบันการเงินที่มีข้อจำกัดในการใช้ - ไม่หมุนเวียน' in the Taxonomy list. Thus, the SET Code should be '120300'.",งบฐานะการเงิน,สินทรัพย์,"[2354, 2353, 957, 956]"
14,เงินให้สินเชื่อจากการซื้อลูกหนี้คาดว่าจะได้รับชำระเกินกว่าหนึ่งปี,122050,ลูกหนี้การค้า และลูกหนี้เงินให้สินเชื่อส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี - สุทธิ ลูกหนี้เงินให้สินเชื่อ,"The input query 'เงินให้สินเชื่อจากการซื้อลูกหนี้คาดว่าจะได้รับชำระเกินกว่าหนึ่งปี' is looking for a financial statement item related to loans receivable due over one year. The provided taxonomy list contains multiple items related to receivables, but the closest match to the input query, considering the financial statement type ('งบฐานะการเงิน') and category ('สินทรัพย์'), is 'ลูกหนี้การค้า และลูกหนี้เงินให้สินเชื่อส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี - สุทธิ ลูกหนี้เงินให้สินเชื่อ' with SET Code '122050'. This item specifically refers to the non-current portion of loans receivable, aligning with the input's emphasis on receivables due over one year.",งบฐานะการเงิน,สินทรัพย์,"[21140836, 21814259, 11388307, 11356005]"
15,เงินให้กู้ยืมระยะยาวแก่บริษัทที่เกี่ยวข้องกัน - สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,112420,เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The query mentions related parties and due within one year, which matches the taxonomy item ""เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี บุคคลหรือกิจการที่เกี่ยวข้องกัน"" under fs_category สินทรัพย์หมุนเวียน. Although the input is related to long-term loans, the deducted portion (due within one year) is considered a current asset.",งบฐานะการเงิน,สินทรัพย์,"[4237045, 4411317, 4237045, 4411317]"
16,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,123100,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,"The query perfectly matches the item ""สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น"" in the taxonomy list. And the  fs_category also matched with the context.",งบฐานะการเงิน,สินทรัพย์,"[920306, 753150, 133908, 93056]"
17,ทรัพย์สินรอการขาย,114700,สินทรัพย์ไม่หมุนเวียน และ/หรือ กลุ่มสินทรัพย์ที่ยกเลิกซึ่งถือไว้เพื่อขาย,"The input name 'ทรัพย์สินรอการขาย' is related to 'สินทรัพย์ไม่หมุนเวียน และ/หรือ กลุ่มสินทรัพย์ที่ยกเลิกซึ่งถือไว้เพื่อขาย' in the taxonomy list. Although the fs_category does not match, we select the closest item in taxonomy.",งบฐานะการเงิน,สินทรัพย์,"[2503561, 2287321, 1204, 0]"
18,เงินลงทุนในบริษัทย่อย,122710,เงินลงทุนในบริษัทย่อย,The query 'เงินลงทุนในบริษัทย่อย' matches directly with 'item_in_taxonomy' in the Taxonomy list. And the  fs_category matched the input metadata. ,งบฐานะการเงิน,สินทรัพย์,"[0, 0, 6821935, 6722555]"
19,เงินลงทุนในการร่วมค้า,122730,เงินลงทุนในการร่วมค้า,The query 'เงินลงทุนในการร่วมค้า' matches with 'item_in_taxonomy'  'เงินลงทุนในการร่วมค้า' in the taxonomy list. And the value of 'fs_category' is 'สินทรัพย์ไม่หมุนเวียน' which is related to 'สินทรัพย์'.,งบฐานะการเงิน,สินทรัพย์,"[5863854, 5635734, 0, 0]"
20,อสังหาริมทรัพย์เพื่อการลงทุน,123700,อสังหาริมทรัพย์เพื่อการลงทุน - สุทธิ,"The query 'อสังหาริมทรัพย์เพื่อการลงทุน' is an exact match to the 'meaning_of_taxonomy' field in the Taxonomy list. The 'fs_category' field ('สินทรัพย์ไม่หมุนเวียน') is related to the input metadata 'fs_category' ('สินทรัพย์'). Thus, the correct SET Code is '123700' and the Item in Taxonomy is 'อสังหาริมทรัพย์เพื่อการลงทุน - สุทธิ'.",งบฐานะการเงิน,สินทรัพย์,"[26895, 27429, 26895, 27429]"
21,ที่ดิน อาคารและอุปกรณ์,123800,ที่ดิน อาคาร และอุปกรณ์ - สุทธิ,The query 'ที่ดิน อาคารและอุปกรณ์' is a close match to the 'item_in_taxonomy' value 'ที่ดิน อาคาร และอุปกรณ์ - สุทธิ' in the provided taxonomy list.  The 'fs_category' value of 'สินทรัพย์ไม่หมุนเวียน' is related to the input metadata 'fs_category' value 'สินทรัพย์'.,งบฐานะการเงิน,สินทรัพย์,"[331578, 280672, 292531, 251642]"
22,คอมพิวเตอร์ซอฟต์แวร์,124120,สินทรัพย์ไม่มีตัวตน - สุทธิ ค่าลิขสิทธิ์ซอฟต์แวร์,"The input query คอมพิวเตอร์ซอฟต์แวร์ and financial_statement_type งบฐานะการเงิน, fs_category สินทรัพย์  matched the meaning_of_taxonomy in the Taxonomy list.  Therefore, the correct SET Code is 124120 and Item in Taxonomy is สินทรัพย์ไม่มีตัวตน - สุทธิ ค่าลิขสิทธิ์ซอฟต์แวร์",งบฐานะการเงิน,สินทรัพย์,"[97745, 119431, 95871, 116907]"
23,สินทรัพย์สิทธิการใช้,123900,สินทรัพย์สิทธิการใช้ - สุทธิ,"The query 'สินทรัพย์สิทธิการใช้' is an exact match to the 'สินทรัพย์สิทธิการใช้ - สุทธิ' item in the taxonomy list. Thus, the SET code '123900' and item 'สินทรัพย์สิทธิการใช้ - สุทธิ' are selected.",งบฐานะการเงิน,สินทรัพย์,"[96428, 107841, 76044, 85021]"
24,ค่าความนิยม,124200,ค่าความนิยม - สุทธิ,"The input query ค่าความนิยม matches the item_in_taxonomy ค่าความนิยม - สุทธิ in the Taxonomy list.  The fs_category of the matched item is สินทรัพย์ไม่หมุนเวียน, which is related to the input metadata fs_category สินทรัพย์. Thus, the correct SET Code is 124200.",งบฐานะการเงิน,สินทรัพย์,"[284759, 284759, 0, 0]"
25,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,124400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"The query ""สินทรัพย์ภาษีเงินได้รอการตัดบัญชี"" is an exact match to the item_in_taxonomy ""สินทรัพย์ภาษีเงินได้รอตัดบัญชี"" in the taxonomy list. The fs_category of this item is ""สินทรัพย์ไม่หมุนเวียน"", which is related to the input metadata fs_category ""สินทรัพย์"".",งบฐานะการเงิน,สินทรัพย์,"[125844, 98824, 0, 0]"
26,สินทรัพย์ไม่หมุนเวียนอื่น,129990,สินทรัพย์ไม่หมุนเวียนอื่น สินทรัพย์ไม่หมุนเวียนอื่น - อื่น ๆ,"The input name 'สินทรัพย์ไม่หมุนเวียนอื่น' is a broader term and the input metadata specifies the fs_category as 'สินทรัพย์'. Although there are multiple matching options in the taxonomy list, the most appropriate SET Code and Item in Taxonomy are '129990' and 'สินทรัพย์ไม่หมุนเวียนอื่น สินทรัพย์ไม่หมุนเวียนอื่น - อื่น ๆ' respectively. This selection considers the broader context of the input and its relation to the provided taxonomy list.",งบฐานะการเงิน,สินทรัพย์,"[10971, 13070, 10896, 13003]"
27,รวมสินทรัพย์ไม่หมุนเวียน,129999,รวมสินทรัพย์ไม่หมุนเวียน,"The query 'รวมสินทรัพย์ไม่หมุนเวียน' is a direct match to the 'item_in_taxonomy' field in the taxonomy list. The 'fs_category' field also confirms that this item belongs to the 'สินทรัพย์' category, which is related to the input metadata 'fs_category'.",งบฐานะการเงิน,สินทรัพย์,"[35642176, 35836160, 23085593, 23077891]"
28,รวมสินทรัพย์,109999,รวมสินทรัพย์,"The query 'รวมสินทรัพย์' is an exact match to the 'item_in_taxonomy' field in the taxonomy list, and the 'fs_category' field ('สินทรัพย์') is related to the input metadata's 'fs_category'.",งบฐานะการเงิน,สินทรัพย์,"[39836303, 42444447, 37709673, 40135246]"
29,หนี้สินหมุนเวียน,219900,หนี้สินหมุนเวียนอื่น,"The input query's fs_category is หนี้สินและส่วนของผู้ถือหุ้น, thus using  item_in_taxonomy for searching.  And the most relevant item in the Taxonomy list is หนี้สินหมุนเวียนอื่น.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[6532052, 6209652, 5481717, 5105679]"
30,เงินกู้ยืมระยะสั้นจากสถาบันการเงิน,210500,เงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,"The query \""เงินกู้ยืมระยะสั้นจากสถาบันการเงิน\"" matches the meaning of taxonomy in the list where financial_statement_type is BS_L and item_in_taxonomy is เงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน. ",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[0, 100000, 0, 100000]"
31,เจ้าหนี้การค้าและเจ้าหนี้อื่น,211100,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,"The query \""เจ้าหนี้การค้าและเจ้าหนี้อื่น\"" maps to both current and non-current liabilities. However, the input metadata specifies \""fs_category\"" as \""หนี้สินและส่วนของผู้ถือหุ้น,\"" which is a broader category. Therefore, we choose the more general item, \""เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,\"" which doesn't specify current or non-current.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[200822, 242420, 117625, 147858]"
32,เจ้าหนี้จากการซื้อลูกหนี้,211100,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,"The query 'เจ้าหนี้จากการซื้อลูกหนี้' suggests a liability related to purchasing receivables, which aligns with the broader category of 'หนี้สินและส่วนของผู้ถือหุ้น' provided in the metadata. The most relevant item from the taxonomy list is 'เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น' as it encompasses trade payables and other liabilities, which could include those arising from factoring or similar arrangements.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[139851, 843822, 139851, 843822]"
33,หนี้สินจากสัญญาประกันภัย,219900,หนี้สินหมุนเวียนอื่น,The input name 'หนี้สินจากสัญญาประกันภัย' matches the meaning of taxonomy in the list with financial_statement_type as 'BS_L' and  fs_category as 'หนี้สินหมุนเวียน' which is related to input metadata fs_category 'หนี้สินและส่วนของผู้ถือหุ้น'.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[398326, 450137, 0, 0]"
34,เจ้าหนี้บริษัทประกันภัยต่อ,211100,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,"The INPUT METADATA states that fs_category is หนี้สินและส่วนของผู้ถือหุ้น. Although no exact match for เจ้าหนี้บริษัทประกันภัยต่อ, the closest item considering the broader category and context is เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[263977, 284363, 0, 0]"
35,ส่วนของหนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี,212400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,"The query mentions ""หนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี"" which directly corresponds to the item ""หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี"" in the taxonomy.  Both refer to the portion of lease liabilities due within one year. ",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[39147, 51197, 26405, 37008]"
36,เงินกู้ยืมระยะยาวที่ถึงกำหนดชำระภายในหนึ่งปี,211800,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,"The query ""เงินกู้ยืมระยะยาวที่ถึงกำหนดชำระภายในหนึ่งปี"" matches the meaning of taxonomy in the provided context. The context mentions that this item represents long-term loans due within one year. Considering the input metadata specifies the fs_category as ""หนี้สินและส่วนของผู้ถือหุ้น"", it aligns with the item's classification.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[621394, 503146, 350160, 295250]"
37,หุ้นกู้ที่ถึงกำหนดชำระภายในหนึ่งปี,211830,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี หุ้นกู้,The input mentions หุ้นกู้ที่ถึงกำหนดชำระภายในหนึ่งปี and the financial statement type is งบฐานะการเงิน (ต่อ) which refers to balance sheet. Thus the most relevant item in taxonomy is ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี หุ้นกู้ with set code 211830,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[4630221, 3480226, 4630221, 3480226]"
38,ภาษีเงินได้ค้างจ่าย,213000,ภาษีเงินได้นิติบุคคลค้างจ่าย,"The query 'ภาษีเงินได้ค้างจ่าย' is related to income tax payable, and the input metadata specifies the fs_category as 'หนี้สินและส่วนของผู้ถือหุ้น'. The closest matching item in the taxonomy list is 'ภาษีเงินได้นิติบุคคลค้างจ่าย' with set code '213000', which falls under the financial statement type 'BS_L'.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[199338, 198988, 198560, 167416]"
39,หนี้สินหมุนเวียนอื่น,219900,หนี้สินหมุนเวียนอื่น,"The input item's fs_category is หนี้สินและส่วนของผู้ถือหุ้น,  use item_in_taxonomy instead of fs_category.  The most relevant item in the Taxonomy list is หนี้สินหมุนเวียนอื่น based on the provided context. Therefore, the SET Code should be 219900.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[38976, 55353, 18895, 34099]"
40,หนี้สินไม่หมุนเวียน,229900,หนี้สินไม่หมุนเวียนอื่น,"The most relevant item from the provided taxonomy list is ""หนี้สินไม่หมุนเวียนอื่น"" (Other Non-Current Liabilities) with SET Code 229900. This choice is made because the input query ""หนี้สินไม่หมุนเวียน"" (Non-current liabilities) broadly aligns with this item, and the input metadata specifies 'fs_category' as 'หนี้สินและส่วนของผู้ถือหุ้น' (Liabilities and shareholder's equity), which is too broad and we need to use item_in_taxonomy instead.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[5920265, 8927367, 5614078, 8485660]"
41,หนี้สินตามสัญญาเช่า - สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,222400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี,"The query mentions lease liabilities net of the current portion, implying the non-current portion. The closest match in the taxonomy list is ""หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี"" with SET Code 222400, which aligns with the query's context of non-current liabilities related to lease obligations.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[69877, 70586, 61624, 61501]"
42,เงินกู้ยืมระยะยาว - สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,211800,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,"The input name mentions  'เงินกู้ยืมระยะยาว' and 'ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี' which is similar to the meaning of 'ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี' in the taxonomy list. Thus, the selected SET Code and Item in Taxonomy are 211800 and ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี, respectively.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[829732, 852298, 554791, 441737]"
43,หุ้นกู้ - สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,211830,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี หุ้นกู้,"The input name mentions ""หุ้นกู้"" and ""ถึงกำหนดชำระภายในหนึ่งปี"" which directly corresponds to the item ""ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี หุ้นกู้"" in the taxonomy. The input metadata also specifies the fs_category as ""หนี้สินและส่วนของผู้ถือหุ้น"" which aligns with the fs_category of the selected taxonomy item.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[4952172, 7939767, 4952172, 7939767]"
44,สำรองผลประโยชน์ระยะยาวของพนักงาน,222700,ประมาณการหนี้สินผลประโยชน์พนักงาน - ไม่หมุนเวียน,"The input name 'สำรองผลประโยชน์ระยะยาวของพนักงาน' has a similar meaning to 'ประมาณการหนี้สินผลประโยชน์พนักงาน' in the taxonomy list. Considering the input metadata 'fs_category' is 'หนี้สินและส่วนของผู้ถือหุ้น', the closest matching item in the taxonomy is 'ประมาณการหนี้สินผลประโยชน์พนักงาน - ไม่หมุนเวียน' with SET Code '222700'.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[19479, 17941, 5583, 5166]"
45,หนี้สินภาษีเงินได้รอการตัดบัญชี,223200,หนี้สินภาษีเงินได้รอตัดบัญชี,"The input name 'หนี้สินภาษีเงินได้รอการตัดบัญชี' directly matches the item 'หนี้สินภาษีเงินได้รอตัดบัญชี' in the Taxonomy list. Both the input and the selected item share the same fs_category, 'หนี้สินไม่หมุนเวียน', which is related to the input metadata 'หนี้สินและส่วนของผู้ถือหุ้น'.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[25002, 23264, 22472, 20734]"
46,หนี้สินไม่หมุนเวียนอื่น,229900,หนี้สินไม่หมุนเวียนอื่น,"The query \""หนี้สินไม่หมุนเวียนอื่น\"" best matches the item \""หนี้สินไม่หมุนเวียนอื่น\"" in the provided taxonomy list. Both the query and the item in the taxonomy refer to other non-current liabilities. Therefore, the SET code 229900 is selected.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[24003, 23511, 17436, 16755]"
47,รวมหนี้สิน,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,"The INPUT is รวมหนี้สิน and the INPUT METADATA financial_statement_type is งบฐานะการเงิน (ต่อ)  and fs_category is หนี้สินและส่วนของผู้ถือหุ้น. Thus, the best match from the Taxonomy list is where financial_statement_type is BS_OE and item_in_taxonomy is รวมหนี้สินและส่วนของผู้ถือหุ้น",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[12452317, 15137019, 11095795, 13591339]"
48,ส่วนของผู้ถือหุ้น,309998,รวมส่วนของผู้ถือหุ้น,"The input query \""ส่วนของผู้ถือหุ้น\"" matches the fs_category in the Taxonomy list. Thus, the SET Code should be 309998 and Item in Taxonomy should be รวมส่วนของผู้ถือหุ้น.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[27383986, 27307428, 26613878, 26543907]"
49,ทุนเรือนหุ้น,310200,ทุนที่ออกและชำระแล้ว,"The input query \""ทุนเรือนหุ้น\"" closely translates to share capital.  The input metadata specifies \""fs_category\"" as \""หนี้สินและส่วนของผู้ถือหุ้น\"" and \""financial_statement_type\"" as \""งบฐานะการเงิน (ต่อ)\"", which corresponds to the balance sheet. Therefore, the most relevant SET Code from the taxonomy list is 310200, representing \""ทุนที่ออกและชำระแล้ว\"" (Issued And Paid-Up Share Capital).",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[1595422, 1595422, 1595422, 1595422]"
50,"ทุนจดทะเบียนหุ้นสามัญ 1,531,104,648 หุ้น มูลค่าหุ้นละ 0.5 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The query mentions 'ทุนจดทะเบียนหุ้นสามัญ' which directly translates to 'Registered share capital ordinary shares'.  This aligns with the definition of 'ทุนจดทะเบียน หุ้นสามัญจดทะเบียน' (Authorized Share Capital Authorised Ordinary Shares) in the taxonomy list. Therefore, the selected SET code and item in taxonomy are a match for the given query.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของผู้ถือหุ้น,"[765552, 765552, 765552, 765552]"
