,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
10,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,104400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,The query 'สินทรัพย์ภาษีเงินได้รอตัดบัญชี'  and financial_statement_type งบฐานะการเงิน  directly match the item_in_taxonomy 'สินทรัพย์ภาษีเงินได้รอตัดบัญชี' and financial_statement_type 'BS_A' in the Taxonomy list. ,งบฐานะการเงิน,สินทรัพย์,"[468938, 284909]"
11,สินทรัพย์อื่นสุทธิ,109900,สินทรัพย์อื่น - สุทธิ,"The query 'สินทรัพย์อื่นสุทธิ' is a close match to the item 'สินทรัพย์อื่น - สุทธิ' in the taxonomy list. The taxonomy meaning confirms that this item represents assets other than those specified in items 2 to 40, aligning with the general understanding of 'other assets'.",งบฐานะการเงิน,สินทรัพย์,"[20926563, 21919045]"
12,เงินรับฝาก,200100,เงินรับฝาก,"The input item name is เงินรับฝาก and the input metadata financial_statement_type is งบฐานะการเงิน, fs_category is หนี้สินและส่วนของเจ้าของ.  The Taxonomy list item with item_in_taxonomy as เงินรับฝาก,  fs_category as หนี้สิน and financial_statement_type as BS_L is found. ",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[1888681363, 1815718538]"
13,รายการระหว่างธนาคารและตลาดเงิน,200200,รายการระหว่างธนาคารและตลาดเงิน,"The input name 'รายการระหว่างธนาคารและตลาดเงิน' matches exactly with the item 'รายการระหว่างธนาคารและตลาดเงิน' in the taxonomy list. 
The input metadata financial_statement_type is งบฐานะการเงิน and fs_category is หนี้สินและส่วนของเจ้าของ, so the correct item in taxonomy should be in  financial_statement_type 'BS_L' and fs_category 'หนี้สิน'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[188409496, 271279782]"
14,หนี้สินจ่ายคืนเมื่อทวงถาม,200300,หนี้สินจ่ายคืนเมื่อทวงถาม,"The query 'หนี้สินจ่ายคืนเมื่อทวงถาม' is a direct match to the 'item_in_taxonomy' in the Taxonomy list.  Also, the 'financial_statement_type' in the input metadata matches the Taxonomy list. Therefore, we can confidently conclude that this is the correct mapping.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[5512557, 4382140]"
15,หนี้สินอนุพันธ์,202100,หนี้สินอนุพันธ์,"The query matches the item_in_taxonomy directly. And the value of property fs_category in the Taxonomy list item is หนี้สิน, which is related to หนี้สินและส่วนของเจ้าของ in the INPUT METADATA.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[31755340, 33097354]"
16,ตราสารหนี้ที่ออกและเงินกู้ยืม,202000,ตราสารหนี้ที่ออกและเงินกู้ยืม,"The query perfectly matches the item ""ตราสารหนี้ที่ออกและเงินกู้ยืม"" in the taxonomy list. Considering the provided fs_category,  'หนี้สินและส่วนของเจ้าของ' is not directly found in the taxonomy. Therefore, we use the 'item_in_taxonomy' for mapping. This item's financial statement type is BS_L, and its SET Code is 202000.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[79586713, 78233476]"
17,ประมาณการหนี้สิน,202800,ประมาณการหนี้สิน,"The input item name is ประมาณการหนี้สิน and the financial_statement_type is งบฐานะการเงิน, fs_category is หนี้สินและส่วนของเจ้าของ.  The closest match from the Taxonomy list is  item_in_taxonomy: ประมาณการหนี้สิน, and set_code: 202800",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[9937545, 9662295]"
18,หนี้สินภาษีเงินได้รอตัดบัญชี,203200,หนี้สินภาษีเงินได้รอตัดบัญชี,"The query 'หนี้สินภาษีเงินได้รอตัดบัญชี' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list.  The 'fs_category' field in the Taxonomy list is 'หนี้สิน', which is related to the 'fs_category' from the INPUT METADATA, 'หนี้สินและส่วนของเจ้าของ'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[0, 0]"
19,หนี้สินอื่น,209900,หนี้สินอื่น,The query 'หนี้สินอื่น' matches directly with the 'item_in_taxonomy' 'หนี้สินอื่น' in the taxonomy list. And the fs_category matched the criteria from the INSTRUCTION.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[48922977, 46664543]"
20,"ทุนเรือนหุ้นทุนจดทะเบียนหุ้นสามัญ  7,574,143,747 หุ้นมูลค่าหุ้นละ 10 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The query mentions ทุนจดทะเบียน and หุ้นสามัญ, which directly translates to ""Registered Capital"" and ""Ordinary Shares"".  This aligns with the meaning of taxonomy item 'ทุนจดทะเบียน หุ้นสามัญจดทะเบียน' (Authorised Share Capital Authorised Ordinary Shares).",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[75741437, 75741437]"
21,"ทุนที่ออกและชำระแล้วหุ้นสามัญ 7,355,761,773 หุ้นมูลค่าหุ้นละ 10 บาท",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input query explicitly mentions ""ทุนที่ออกและชำระแล้ว"" and ""หุ้นสามัญ"", which directly corresponds to the item ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"" in the taxonomy list. ",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[73557618, 73557618]"
22,ส่วนเกินมูลค่าหุ้นสามัญ,310420,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ,The closest match from the provided taxonomy list is 'ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ' with SET Code '310420'. This aligns with the input query and the specified financial statement type ('งบฐานะการเงิน') and fs category ('หนี้สินและส่วนของเจ้าของ').,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[52878749, 52878749]"
23,องค์ประกอบอื่นของส่วนของเจ้าของ,319900,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,"The query 'องค์ประกอบอื่นของส่วนของเจ้าของ' matches the meaning in the Taxonomy list where fs_category is 'ส่วนของผู้ถือหุ้น'. Thus, the selected SET Code and Item in Taxonomy are 319900 and 'องค์ประกอบอื่นของส่วนของผู้ถือหุ้น' respectively.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[6094560, 5697899]"
24,กำไรสะสมจัดสรรแล้วทุนสำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,"The query mentions ""กำไรสะสมจัดสรรแล้ว"" and ""ทุนสำรองตามกฎหมาย"", which directly match the item ""กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย"" in the taxonomy. Although the input's fs_category does not match the taxonomy, we prioritize item_in_taxonomy in this case.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[7574144, 7574144]"
25,ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,"The query 'ยังไม่ได้จัดสรร' directly matches with the meaning description of item 'กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร' in the taxonomy list. And the financial statement type is BS_OE, so the SET Code should be 310620.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[134967290, 126124423]"
26,รวมส่วนของธนาคาร,319999,รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่,"The query 'รวมส่วนของธนาคาร' is a close match to the 'meaning_of_taxonomy' field which includes 'บางครั้งใช้ขื่อว่า รวมส่วนของธนาคาร รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่ หรือ รวมส่วนของธนาคาร เป็นรายการสุทธิของเลขอ้างอิงที่ 71 ถึง 105'. The input metadata specifies 'fs_category' as 'หนี้สินและส่วนของเจ้าของ' and 'financial_statement_type' as 'งบฐานะการเงิน', which aligns with the selected taxonomy item.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[275072361, 265832833]"
27,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,Financial statement type is งบฐานะการเงิน and fs_category is หนี้สินและส่วนของเจ้าของ. Found item_in_taxonomy ส่วนได้เสียที่ไม่มีอำนาจควบคุม with matching meaning in the Taxonomy list.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[0, 0]"
28,รวมส่วนของเจ้าของ,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,The input name 'รวมส่วนของเจ้าของ' is similar to 'รวมหนี้สินและส่วนของผู้ถือหุ้น' and both have the same fs_category and financial_statement_type in the Taxonomy list.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[275072361, 265832833]"
29,เงินสด,100100,เงินสด,"The query 'เงินสด' matches directly with the 'item_in_taxonomy' 'เงินสด' in the taxonomy list. Also, the 'fs_category' ('สินทรัพย์') in the taxonomy list aligns with the input metadata 'fs_category' ('สินทรัพย์').",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[24662778, 28169604, 22702027, 25127673]"
30,รายการระหว่างธนาคารและตลาดเงินสุทธิ,100200,รายการระหว่างธนาคารและตลาดเงิน - สุทธิ,"The query 'รายการระหว่างธนาคารและตลาดเงินสุทธิ' is a close match to the item 'รายการระหว่างธนาคารและตลาดเงิน - สุทธิ' in the provided taxonomy list. Additionally, the fs_category 'สินทรัพย์' aligns with the input metadata.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[524632695, 507974332, 501846916, 489172830]"
31,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรม ผ่านกำไรหรือขาดทุน,100600,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,"The query perfectly matches the item 'สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน' in the taxonomy list, and the fs_category 'สินทรัพย์' also aligns with the input metadata.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[3345144, 1740461, 2303149, 622531]"
32,สินทรัพย์อนุพันธ์,103000,สินทรัพย์อนุพันธ์,"The input item name สินทรัพย์อนุพันธ์  directly matches the item_in_taxonomy สินทรัพย์อนุพันธ์ in the taxonomy list.  Therefore, the set_code is 103000 and financial_statement_type is BS_A as specified in the matched taxonomy list item.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[37369353, 29055607, 37583142, 29257667]"
33,เงินลงทุนสุทธิ,101600,เงินลงทุน - สุทธิ,"The query 'เงินลงทุนสุทธิ' is a close match to the 'item_in_taxonomy' 'เงินลงทุน - สุทธิ' in the provided taxonomy list. Also, both have the same 'fs_category' value, 'สินทรัพย์'. Thus, 'set_code' is '101600'.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[137029713, 130538799, 131584335, 125353247]"
34,เงินลงทุนในบริษัทย่อย บริษัทร่วมและการร่วมค้าสุทธิ,102600,เงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า ที่บันทึกโดยวิธีส่วนได้เสีย - สุทธิ,"The input query ""เงินลงทุนในบริษัทย่อย บริษัทร่วมและการร่วมค้าสุทธิ"" closely matches the item ""เงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า ที่บันทึกโดยวิธีส่วนได้เสีย - สุทธิ"" in the taxonomy list. Both terms refer to net investments in subsidiaries, associates, and joint ventures. Thus, this item best represents the input query.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[18523849, 17920515, 94779753, 90571525]"
35,เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ,102000,เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับ - สุทธิ,"The input name 'เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับสุทธิ' is very similar to the item 'เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับ - สุทธิ' in the taxonomy list. Thus, the SET code should be '102000'.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[1915425270, 1942699757, 1674012164, 1701804771]"
36,ทรัพย์สินรอการขายสุทธิ,103500,ทรัพย์สินรอการขาย - สุทธิ,"The input name 'ทรัพย์สินรอการขายสุทธิ' is very similar to the item 'ทรัพย์สินรอการขาย - สุทธิ' in the provided taxonomy list, and both have the same fs_category 'สินทรัพย์'. Therefore, the most likely mapping is to 'ทรัพย์สินรอการขาย - สุทธิ' with SET Code '103500'.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[5989690, 5555112, 5653587, 5226076]"
37,ที่ดิน อาคารและอุปกรณ์สุทธิ,103800,ที่ดิน อาคาร และอุปกรณ์ - สุทธิ,"The input query 'ที่ดิน อาคารและอุปกรณ์สุทธิ' is an exact match to the 'item_in_taxonomy' field 'ที่ดิน อาคาร และอุปกรณ์ - สุทธิ' in the taxonomy list. Thus, the set code '103800' is selected.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[36806308, 36327764, 31764154, 31764854]"
38,ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่นสุทธิ,104000,ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่น - สุทธิ,"The query 'ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่นสุทธิ' is an exact match to the 'item_in_taxonomy' field 'ค่าความนิยมและสินทรัพย์ไม่มีตัวตนอื่น - สุทธิ' in the taxonomy list. Thus, the selected SET code and item in taxonomy are chosen.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[32995142, 31540062, 4253624, 3765833]"
39,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,104400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"The input item name 'สินทรัพย์ภาษีเงินได้รอตัดบัญชี' is an exact match with the 'item_in_taxonomy' in the taxonomy list, and the 'fs_category' ('สินทรัพย์') also aligns with the input metadata.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[5983068, 6086001, 468938, 284909]"
40,สินทรัพย์อื่นสุทธิ,109900,สินทรัพย์อื่น - สุทธิ,Found the item in taxonomy สินทรัพย์อื่น - สุทธิ which has fs_category สินทรัพย์ that is related to the query's fs_category สินทรัพย์.,งบฐานะการเงิน (ต่อ),สินทรัพย์,"[30014802, 30686880, 20926563, 21919045]"
41,เงินรับฝาก,200100,เงินรับฝาก,The input name 'เงินรับฝาก' matches exactly with the item_in_taxonomy 'เงินรับฝาก' in the taxonomy list. And the input metadata financial_statement_type งบฐานะการเงิน (ต่อ) is mapped to BS_L and fs_category หนี้สินและส่วนของเจ้าของ is a broader category of fs_category หนี้สิน in the taxonomy list. ,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[1916387708, 1839601001, 1888681363, 1815718538]"
42,รายการระหว่างธนาคารและตลาดเงิน,200200,รายการระหว่างธนาคารและตลาดเงิน,"The input name 'รายการระหว่างธนาคารและตลาดเงิน' matches exactly with the item 'รายการระหว่างธนาคารและตลาดเงิน' in the taxonomy list. Considering the fs_category provided as input, the closest match is found under financial_statement_type 'BS_L'.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[232843043, 323995537, 188409496, 271279782]"
43,หนี้สินจ่ายคืนเมื่อทวงถาม,200300,หนี้สินจ่ายคืนเมื่อทวงถาม,The query 'หนี้สินจ่ายคืนเมื่อทวงถาม' is a liability and matches directly with the item 'หนี้สินจ่ายคืนเมื่อทวงถาม' in the taxonomy list. And the fs_category of the selected item in taxonomy list is 'หนี้สิน' which is related to the input metadata fs_category 'หนี้สินและส่วนของเจ้าของ'.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[5512565, 4387336, 5512557, 4382140]"
44,หนี้สินอนุพันธ์,202100,หนี้สินอนุพันธ์,"The query 'หนี้สินอนุพันธ์' is an exact match to the 'item_in_taxonomy' in the Taxonomy list.  The fs_category of the matched item is 'หนี้สิน', which is related to the input metadata fs_category 'หนี้สินและส่วนของเจ้าของ'.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[31354377, 32838856, 31755340, 33097354]"
45,ตราสารหนี้ที่ออกและเงินกู้ยืม,202000,ตราสารหนี้ที่ออกและเงินกู้ยืม,The input item name ตราสารหนี้ที่ออกและเงินกู้ยืม exists in the Taxonomy list with the same name.  The fs_category of the input and the selected item are both related to หนี้สินและส่วนของเจ้าของ.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[107602308, 104217056, 79586713, 78233476]"
46,ประมาณการหนี้สิน,202800,ประมาณการหนี้สิน,"The query 'ประมาณการหนี้สิน' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list. The 'fs_category' field in the input metadata is 'หนี้สินและส่วนของเจ้าของ'  and in the Taxonomy list is 'หนี้สิน' which is acceptable.  Therefore, the correct SET Code is '202800'.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[12614480, 12212832, 9937545, 9662295]"
47,หนี้สินภาษีเงินได้รอตัดบัญชี,203200,หนี้สินภาษีเงินได้รอตัดบัญชี,"The query perfectly matches the item ""หนี้สินภาษีเงินได้รอตัดบัญชี"" in the taxonomy list.  The fs_category is หนี้สิน, which is related to the input metadata fs_category: หนี้สินและส่วนของเจ้าของ.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[1188786, 1304064, 0, 0]"
48,หนี้สินอื่น,209900,หนี้สินอื่น,"The INPUT 'หนี้สินอื่น' exists in the Taxonomy list with financial_statement_type is งบฐานะการเงิน (ต่อ) and fs_category is หนี้สิน which is related to INPUT METADATA fs_category หนี้สินและส่วนของเจ้าของ. Thus, the correct SET Code is 209900 and Item in Taxonomy is หนี้สินอื่น",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[79035859, 78284538, 48922977, 46664543]"
49,"ทุนเรือนหุ้น ทุนจดทะเบียน หุ้นสามัญ  7,574,143,747 หุ้น มูลค่าหุ้นละ 10 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input mentions ""ทุนจดทะเบียน หุ้นสามัญ"" and the provided financial statement category is หนี้สินและส่วนของเจ้าของ, which is related to ส่วนของผู้ถือหุ้น in the Taxonomy list. Therefore, the most relevant item in the taxonomy is ทุนจดทะเบียน หุ้นสามัญจดทะเบียน with SET Code 310120.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[75741437, 75741437, 75741437, 75741437]"
50,"ทุนเรือนหุ้น ทุนที่ออกและชำระแล้ว หุ้นสามัญ 7,355,761,773 หุ้น มูลค่าหุ้นละ 10 บาท",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input mentions ""ทุนที่ออกและชำระแล้ว"" and ""หุ้นสามัญ"" which closely match the item ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"" in the taxonomy. The input also mentions the financial statement type is งบฐานะการเงิน (ต่อ) which corresponds to BS_OE.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[73557618, 73557618, 73557618, 73557618]"
51,ทุนเรือนหุ้น ส่วนเกินมูลค่าหุ้นสามัญ,310420,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ,"The query mentions ""ทุนเรือนหุ้น"" and ""ส่วนเกินมูลค่าหุ้นสามัญ"" which directly corresponds to the item ""ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ"" in the taxonomy.  This item represents the premium or discount on ordinary shares, aligning with the query's meaning.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[52878749, 52878749, 52878749, 52878749]"
52,องค์ประกอบอื่นของส่วนของเจ้าของ,319900,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,"The query 'องค์ประกอบอื่นของส่วนของเจ้าของ' matches the closest with the 'item_in_taxonomy' value 'องค์ประกอบอื่นของส่วนของผู้ถือหุ้น' in the Taxonomy list. Although there's no exact match for fs_category 'หนี้สินและส่วนของเจ้าของ', we'll use 'item_in_taxonomy' as instructed.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[5750692, 3678725, 6094560, 5697899]"
53,กำไรสะสม จัดสรรแล้ว ทุนสำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,"The query mentions ""ทุนสำรองตามกฎหมาย"" which directly corresponds to the item ""กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย"" in the taxonomy. Although the fs_category does not match the input, we use item_in_taxonomy instead.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[7574144, 7574144, 7574144, 7574144]"
54,กำไรสะสม ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,"The input name 'กำไรสะสม ยังไม่ได้จัดสรร' is a close match to the item 'กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร' in the taxonomy list.  The input metadata specifies 'fs_category' as 'หนี้สินและส่วนของเจ้าของ', and this item's 'fs_category' is 'ส่วนของผู้ถือหุ้น', which is related. Therefore, this item is chosen.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[243094636, 230764350, 134967290, 126124423]"
55,รวมส่วนของธนาคาร,319999,รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่,"The query ""รวมส่วนของธนาคาร"" is related to equity. In the provided taxonomy list, the item ""รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่"" with SET Code ""319999"" matches the query and its meaning suggests that it can also be referred to as ""รวมส่วนของธนาคาร"".",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[382855839, 368453586, 275072361, 265832833]"
56,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,The query matches exactly with 'item_in_taxonomy' in the Taxonomy list. And the 'fs_category' field also matches the context.,งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[3382847, 3000088, 0, 0]"
57,รวมสินทรัพย์,109999,รวมสินทรัพย์,"The query 'รวมสินทรัพย์' is a perfect match to the 'item_in_taxonomy' field in the Taxonomy list, and the 'fs_category' field also aligns with the input metadata. Therefore, the selected SET Code and Item in Taxonomy are correct.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[2772777812, 2768294894, 2527878352, 2524870961]"
