,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
10,เงินให้กู้ยืมระยะสั้นแก่กิจการที่เกี่ยวข้องกัน,112320,เงินให้กู้ยืมระยะสั้นและดอกเบี้ยค้างรับ บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The query mentions short-term loans to related parties, which matches the definition of 'เงินให้กู้ยืมระยะสั้นและดอกเบี้ยค้างรับ บุคคลหรือกิจการที่เกี่ยวข้องกัน' in the taxonomy. The fs_category of this item is สินทรัพย์หมุนเวียน, which is related to the input metadata fs_category สินทรัพย์.",งบฐานะการเงิน,สินทรัพย์,"[1500.0, 0.0, 51500.0, 51500.0]"
11,เงินให้กู้ยืมระยะยาวแก่กิจการที่เกี่ยวข้องกันที่ถึงกำหนดรับชำระภายในหนึ่งปี,112420,เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี บุคคลหรือกิจการที่เกี่ยวข้องกัน,The input name mentions  'เงินให้กู้ยืมระยะยาว' and 'ถึงกำหนดรับชำระภายในหนึ่งปี' and 'กิจการที่เกี่ยวข้องกัน' which match the definition of 'เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี บุคคลหรือกิจการที่เกี่ยวข้องกัน' in the taxonomy list. And the financial_statement_type is BS_A and fs_category is related to สินทรัพย์.,งบฐานะการเงิน,สินทรัพย์,"[0.0, 0.0, 48346.0, 258854.0]"
12,ต้นทุนการพัฒนาอสังหาริมทรัพย์,123600,ที่ดินและต้นทุนโครงการรอการพัฒนา,"The input's fs_category is สินทรัพย์, and the most relevant item in the Taxonomy list is ที่ดินและต้นทุนโครงการรอการพัฒนา with set_code 123600.",งบฐานะการเงิน,สินทรัพย์,"[596940.0, 596940.0, 596940.0, 596940.0]"
13,ค่าใช้จ่ายจ่ายล่วงหน้า,119910,สินทรัพย์หมุนเวียนอื่น ค่าใช้จ่ายจ่ายล่วงหน้า,"The query 'ค่าใช้จ่ายจ่ายล่วงหน้า' matches the item 'ค่าใช้จ่ายจ่ายล่วงหน้า' in the taxonomy list.  The input metadata specifies that the financial_statement_type is 'งบฐานะการเงิน' and the fs_category is 'สินทรัพย์'. Considering this information, the most relevant item in the taxonomy is 'สินทรัพย์หมุนเวียนอื่น ค่าใช้จ่ายจ่ายล่วงหน้า' with SET Code '119910'.",งบฐานะการเงิน,สินทรัพย์,"[313810.0, 190411.0, 33059.0, 20133.0]"
14,สินทรัพย์ทางการเงินหมุนเวียนอื่น,113100,สินทรัพย์ทางการเงินหมุนเวียนอื่น,The query 'สินทรัพย์ทางการเงินหมุนเวียนอื่น' is an exact match for the 'item_in_taxonomy' in the Taxonomy list. The financial_statement_type is 'BS_A' and fs_category is 'สินทรัพย์'.,งบฐานะการเงิน,สินทรัพย์,"[3292264.0, 4921365.0, 421158.0, 484094.0]"
15,สินทรัพย์หมุนเวียนอื่น,119900,สินทรัพย์หมุนเวียนอื่น,"The query 'สินทรัพย์หมุนเวียนอื่น' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list.  Also, the 'fs_category' field ('สินทรัพย์หมุนเวียน') is related to the input metadata 'fs_category' ('สินทรัพย์').",งบฐานะการเงิน,สินทรัพย์,"[1061268.0, 2169841.0, 16084.0, 37562.0]"
16,รวมสินทรัพย์หมุนเวียน,119999,รวมสินทรัพย์หมุนเวียน,"The query ""รวมสินทรัพย์หมุนเวียน"" is a perfect match with the item_in_taxonomy ""รวมสินทรัพย์หมุนเวียน"" in the taxonomy list. Also, the fs_category ""สินทรัพย์หมุนเวียน"" is related to the input metadata fs_category ""สินทรัพย์"".",งบฐานะการเงิน,สินทรัพย์,"[42804756.0, 47706905.0, 8147397.0, 4891693.0]"
17,เงินให้กู้ยืมระยะยาวแก่กิจการที่เกี่ยวข้องกัน - สุทธิจากส่วนที่ถึงกำหนดรับชำระภายในหนึ่งปี,122420,เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The input name mentions  'เงินให้กู้ยืมระยะยาวแก่กิจการที่เกี่ยวข้องกัน' and 'สุทธิจากส่วนที่ถึงกำหนดรับชำระภายในหนึ่งปี' which implies the non-current portion. Thus, the closest match in the taxonomy list is 'เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี บุคคลหรือกิจการที่เกี่ยวข้องกัน' with SET Code 122420",งบฐานะการเงิน,สินทรัพย์,"[84074.0, 84074.0, 9658366.0, 21974426.0]"
18,เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับ- สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,112420,เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The input name implies that this is a current portion of long-term loan receivables. The input name also suggests that this is related to related parties. Therefore, the closest match from the taxonomy is ""เงินให้กู้ยืมระยะยาวและดอกเบี้ยค้างรับ - ส่วนที่ถึงกำหนดชำระภายในหนึ่งปี บุคคลหรือกิจการที่เกี่ยวข้องกัน"" with SET Code 112420.",งบฐานะการเงิน,สินทรัพย์,"[29133.0, 29802.0, 0.0, 0.0]"
19,เงินลงทุนในบริษัทย่อย,122710,เงินลงทุนในบริษัทย่อย,The query 'เงินลงทุนในบริษัทย่อย' matches directly with the 'item_in_taxonomy' field in the Taxonomy list. The context information 'financial_statement_type is งบฐานะการเงิน' and 'fs_category is สินทรัพย์' also align with the corresponding fields in the Taxonomy list. ,งบฐานะการเงิน,สินทรัพย์,"[0.0, 0.0, 92491723.0, 92226829.0]"
20,เงินลงทุนในการร่วมค้า,122730,เงินลงทุนในการร่วมค้า,"The input name 'เงินลงทุนในการร่วมค้า' is directly matched to multiple items in the Taxonomy list. However, only the item with set_code '122730' has fs_category value related to the input metadata 'สินทรัพย์'.",งบฐานะการเงิน,สินทรัพย์,"[5637601.0, 5653363.0, 5158022.0, 5148022.0]"
21,เงินลงทุนในบริษัทร่วม,122720,เงินลงทุนในบริษัทร่วม,"The query 'เงินลงทุนในบริษัทร่วม' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  The input metadata specifies 'financial_statement_type' is 'งบฐานะการเงิน' and 'fs_category' is 'สินทรัพย์' which are matched to the Taxonomy list. Therefore, the correct SET Code is '122720'.",งบฐานะการเงิน,สินทรัพย์,"[35047657.0, 35390914.0, 35008932.0, 35356152.0]"
22,ต้นทุนโครงการรถไฟฟ้า,124110,สินทรัพย์ไม่มีตัวตน - สุทธิ สิทธิในสัมปทานสิทธิและสิทธิอื่น ๆ,"The input name 'ต้นทุนโครงการรถไฟฟ้า' is related to intangible assets from concession right, and the input metadata financial_statement_type is งบฐานะการเงิน, fs_category is สินทรัพย์. Thus, the SET code '124110' and item in taxonomy 'สินทรัพย์ไม่มีตัวตน - สุทธิ สิทธิในสัมปทานสิทธิและสิทธิอื่น ๆ' are the best match.",งบฐานะการเงิน,สินทรัพย์,"[64265363.0, 64129712.0, 0.0, 0.0]"
23,ต้นทุนโครงการ - โฆษณา,123600,ที่ดินและต้นทุนโครงการรอการพัฒนา,"The closest match from the provided taxonomy list is 'ที่ดินและต้นทุนโครงการรอการพัฒนา' (Land And Projects Held For Future Development) with SET Code 123600. Although the query mentions 'โฆษณา' (advertising), this detail is not present in the taxonomy. Considering the available options and the input metadata indicating 'สินทรัพย์' (assets), this selection seems most appropriate.",งบฐานะการเงิน,สินทรัพย์,"[1354398.0, 1401354.0, 0.0, 0.0]"
24,อะไหล่เปลี่ยนแทน,112960,สินค้าคงเหลือ - สุทธิ วัตถุดิบ อะไหล่และวัสดุสิ้นเปลือง,"The input 'อะไหล่เปลี่ยนแทน' is related to spare parts, which falls under the category of raw materials, spare parts, and supplies. The context mentions this in the 'meaning_of_taxonomy' field, stating, 'including spare parts used to replace machinery or equipment or other fixed assets with a useful life of not more than 12 months.'

Therefore, the most relevant item in the taxonomy is 'สินค้าคงเหลือ - สุทธิ วัตถุดิบ อะไหล่และวัสดุสิ้นเปลือง' with SET Code '112960', which aligns with the input's meaning and the provided context.",งบฐานะการเงิน,สินทรัพย์,"[370620.0, 357909.0, 0.0, 0.0]"
25,อสังหาริมทรัพย์เพื่อการลงทุน,123700,อสังหาริมทรัพย์เพื่อการลงทุน - สุทธิ,"The query 'อสังหาริมทรัพย์เพื่อการลงทุน' is an exact match with the item 'อสังหาริมทรัพย์เพื่อการลงทุน - สุทธิ' in the provided taxonomy list.  Also, the fs_category of both input and the selected item from taxonomy are matched",งบฐานะการเงิน,สินทรัพย์,"[14860846.0, 14132650.0, 140936.0, 145077.0]"
26,ที่ดิน อาคารและอุปกรณ์,123800,ที่ดิน อาคาร และอุปกรณ์ - สุทธิ,"The query 'ที่ดิน อาคารและอุปกรณ์' directly matches the 'item_in_taxonomy' 'ที่ดิน อาคาร และอุปกรณ์ - สุทธิ' in the taxonomy list.  This item's 'fs_category' is 'สินทรัพย์ไม่หมุนเวียน', which is related to the input metadata 'fs_category' 'สินทรัพย์'.",งบฐานะการเงิน,สินทรัพย์,"[2915581.0, 3008491.0, 907666.0, 912993.0]"
27,สินทรัพย์สิทธิการใช้,123900,สินทรัพย์สิทธิการใช้ - สุทธิ,"The query 'สินทรัพย์สิทธิการใช้' is an exact match to the 'สินทรัพย์สิทธิการใช้ - สุทธิ' in the taxonomy list. And the fs_category of the selected item is สินทรัพย์ไม่หมุนเวียน, which is related to the input metadata fs_category: สินทรัพย์.",งบฐานะการเงิน,สินทรัพย์,"[1026181.0, 1050475.0, 561576.0, 568400.0]"
28,สินทรัพย์ไม่มีตัวตน,124100,สินทรัพย์ไม่มีตัวตน - สุทธิ,"The input 'สินทรัพย์ไม่มีตัวตน' matches exactly with the item_in_taxonomy 'สินทรัพย์ไม่มีตัวตน - สุทธิ' in the taxonomy list. Considering the fs_category should be related to 'สินทรัพย์',  'สินทรัพย์ไม่มีตัวตน - สุทธิ' is the most appropriate match.",งบฐานะการเงิน,สินทรัพย์,"[1167004.0, 1124274.0, 16033.0, 16347.0]"
29,เงินจ่ายล่วงหน้าแก่ผู้รับเหมาและเพื่อซื้อสินทรัพย์,129920,สินทรัพย์ไม่หมุนเวียนอื่น เงินจ่ายล่วงหน้าค่าซื้อสินทรัพย์,"The query mentions an advance payment for the purchase of assets, which aligns with the definition of 'สินทรัพย์ไม่หมุนเวียนอื่น เงินจ่ายล่วงหน้าค่าซื้อสินทรัพย์' (Other Non-Current Assets Advance Payment For Purchases Of Assets) in the taxonomy. The provided 'fs_category' ('สินทรัพย์') confirms that it should be an asset. The taxonomy item's meaning further clarifies that it refers to payments made for assets expected to be beneficial beyond 12 months, making it a non-current asset.",งบฐานะการเงิน,สินทรัพย์,"[627325.0, 620843.0, 389148.0, 377000.0]"
30,ลูกหนี้ภายใต้สัญญากับหน่วยงานของรัฐ,112110,ลูกหนี้ภายใต้สัญญากับหน่วยงานของรัฐ - หมุนเวียน,"The query 'ลูกหนี้ภายใต้สัญญากับหน่วยงานของรัฐ' is related to receivables from government authorities. The input metadata specifies financial_statement_type as 'งบฐานะการเงิน' and fs_category as 'สินทรัพย์', indicating it belongs to the asset section of the balance sheet. Therefore, the most relevant item in the taxonomy is 'ลูกหนี้ภายใต้สัญญากับหน่วยงานของรัฐ - หมุนเวียน' with SET Code '112110'.",งบฐานะการเงิน,สินทรัพย์,"[26562880.0, 36036466.0, 0.0, 0.0]"
31,ลูกหนี้ที่จะถึงกำหนดชำระในอนาคตภายใต้สัญญากับหน่วยงานของรัฐ,122110,ลูกหนี้ภายใต้สัญญากับหน่วยงานของรัฐ - ไม่หมุนเวียน,"The input name suggests that this is a non-current asset based on the phrase ""ที่จะถึงกำหนดชำระในอนาคต"" which implies a future payment beyond the normal operating cycle, thus we should use the non-current item in taxonomy. ",งบฐานะการเงิน,สินทรัพย์,"[43157440.0, 42839529.0, 0.0, 0.0]"
32,ลูกหนี้ภายใต้สัญญาซื้อขายพร้อมติดตั้งระบบการเดินรถ,null,null,"There is no item in the taxonomy that seems to match the query. Therefore, I cannot provide a suitable SET code and item in the taxonomy.",งบฐานะการเงิน,สินทรัพย์,"[132022.0, 133184.0, 0.0, 0.0]"
33,ค่าความนิยม,124200,ค่าความนิยม - สุทธิ,"The query ""ค่าความนิยม"" is an exact match to multiple items in the taxonomy list with financial_statement_type as งบฐานะการเงิน and fs_category as สินทรัพย์. ",งบฐานะการเงิน,สินทรัพย์,"[367339.0, 367339.0, 0.0, 0.0]"
34,ค่าใช้จ่ายจ่ายล่วงหน้า,129910,ค่าใช้จ่ายจ่ายล่วงหน้า,"The input query and the item in taxonomy name are a perfect match.  The input metadata states that the financial statement type is BS_A and the fs category is สินทรัพย์, which corresponds to the taxonomy list items with set codes 119910 and 129910. ",งบฐานะการเงิน,สินทรัพย์,"[695518.0, 677881.0, 0.0, 0.0]"
35,ภาษีเงินได้หัก ณ ที่จ่าย,124500,ภาษีเงินได้นิติบุคคลค้างรับ - ไม่หมุนเวียน,"The input name implies tax refund which corresponds to ภาษีเงินได้นิติบุคคลค้างรับ - ไม่หมุนเวียน in the taxonomy list. And the input metadata specifies financial statement type is งบฐานะการเงิน and fs_category is สินทรัพย์, so the best match from the taxonomy list is {'data_type': 'N', 'meaning_of_taxonomy': 'บางครั้งใช้ขื่อว่า ภาษีเงินได้หักณที่จ่าย หมายถึง จำนวนภาษีเงินได้นิติบุคคลที่บริษัทขอคืนหรือสามารถขอคืนได้และบริษัทคาดว่าจะได้รับคืน ไม่ว่าจะเป็นในรูปเงินคืนภาษีหรือเครดิตเพื่อลดจำนวนภาษีที่ต้องชำระ เป็นระยะเวลาเกินกว่า 12 เดือนนับจากวันสิ้นรอบระยะเวลารายงาน', 'mandatory_mapping': '', 'item_in_taxonomy_en': 'Income Tax Receivable - Non-Current', 'fs_category': 'สินทรัพย์ไม่หมุนเวียน', 'symbol': '23', 'form_no': 'F6', 'financial_statement_type': 'BS_A', 'indent': '0', 'item_in_taxonomy': 'ภาษีเงินได้นิติบุคคลค้างรับ - ไม่หมุนเวียน', 'set_code': '124500'}",งบฐานะการเงิน,สินทรัพย์,"[319426.0, 153852.0, 41825.0, 16227.0]"
36,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,124400,สินทรัพย์ภาษีเงินได้รอตัดบัญชี,"The query 'สินทรัพย์ภาษีเงินได้รอการตัดบัญชี' directly matches the item 'สินทรัพย์ภาษีเงินได้รอตัดบัญชี' in the taxonomy list. Both the input and the taxonomy item share the same meaning, referring to deferred tax assets. The taxonomy item also aligns with the input metadata where financial_statement_type is งบฐานะการเงิน and fs_category is สินทรัพย์.",งบฐานะการเงิน,สินทรัพย์,"[353629.0, 382684.0, 0.0, 0.0]"
37,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,123100,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,"The query 'สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น' is an exact match with the 'item_in_taxonomy' in the Taxonomy list.  The fs_category is 'สินทรัพย์ไม่หมุนเวียน' which is related to the input metadata fs_category 'สินทรัพย์'.  Therefore, the correct SET Code is '123100' and Item in Taxonomy is 'สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น' in financial statement type 'BS_A'.",งบฐานะการเงิน,สินทรัพย์,"[15109598.0, 16177508.0, 8790548.0, 9549691.0]"
38,สินทรัพย์ไม่หมุนเวียนอื่น,129990,สินทรัพย์ไม่หมุนเวียนอื่น สินทรัพย์ไม่หมุนเวียนอื่น - อื่น ๆ,"The best match from the taxonomy list is 'สินทรัพย์ไม่หมุนเวียนอื่น สินทรัพย์ไม่หมุนเวียนอื่น - อื่น ๆ' with set code '129990' because the input query and the selected item share very similar wording, and both belong to the same fs_category 'สินทรัพย์ไม่หมุนเวียน' in the taxonomy list.",งบฐานะการเงิน,สินทรัพย์,"[591510.0, 622481.0, 58192.0, 54909.0]"
39,รวมสินทรัพย์ไม่หมุนเวียน,129999,รวมสินทรัพย์ไม่หมุนเวียน,The query 'รวมสินทรัพย์ไม่หมุนเวียน' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list.  The 'fs_category' field also supports this as it's related to 'สินทรัพย์'.,งบฐานะการเงิน,สินทรัพย์,"[214675145.0, 224374785.0, 153222967.0, 166346073.0]"
40,รวมสินทรัพย์,109999,รวมสินทรัพย์,"The query 'รวมสินทรัพย์' is an exact match with the 'item_in_taxonomy' in the Taxonomy list. Also, the 'fs_category' value of 'สินทรัพย์' aligns with the input metadata.",งบฐานะการเงิน,สินทรัพย์,"[257479901.0, 272081690.0, 161370364.0, 171237766.0]"
41,เงินกู้ยืมระยะสั้นจากสถาบันการเงิน,211860,ส่วนของหนี้สินระยะยาวส่วนที่ถึงกำหนดชำระภายในหนึ่งปี สถาบันการเงิน,"The input query ""เงินกู้ยืมระยะสั้นจากสถาบันการเงิน"" closely matches the meaning of taxonomy in multiple items.  However, only the item with set_code '211860' has fs_category related to สินทรัพย์.",งบฐานะการเงิน,สินทรัพย์,"[6500000.0, 10000000.0, 6500000.0, 8000000.0]"
42,เจ้าหนี้ตั๋วแลกเงิน,211710,เงินกู้ยืมระยะสั้น บุคคลหรือกิจการอื่น,"The input name 'เจ้าหนี้ตั๋วแลกเงิน' matches the taxonomy item 'เงินกู้ยืมระยะสั้น บุคคลหรือกิจการอื่น' with set code '211710', which is under the fs_category 'หนี้สินหมุนเวียน'. Although the input metadata specifies fs_category as 'สินทรัพย์', the taxonomy item's meaning confirms its relevance to the input. Therefore, we prioritize the matching item_in_taxonomy over the input metadata's fs_category.",งบฐานะการเงิน,สินทรัพย์,"[10708536.0, 15165383.0, 10708536.0, 15165383.0]"
43,เจ้าหนี้การค้าและเจ้าหนี้อื่น,211100,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,"The INPUT is เจ้าหนี้การค้าและเจ้าหนี้อื่น and financial_statement_type is งบฐานะการเงิน. fs_category is สินทรัพย์. 
However, there is no item in the taxonomy list that meet the criteria. 
Therefore, use item_in_taxonomy instead of fs_category. 
The most relevant item in the Taxonomy list is item_in_taxonomy: เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น, set_code: 211100",งบฐานะการเงิน,สินทรัพย์,"[4706001.0, 5574668.0, 954273.0, 1445127.0]"
44,เงินรับล่วงหน้าจากผู้ถือบัตร,212320,หนี้สินที่เกิดจากสัญญาและค่าเช่ารับล่วงหน้า - หมุนเวียน รายได้รับล่วงหน้า - อื่น ๆ,"The query mentions 'เงินรับล่วงหน้าจากผู้ถือบัตร' and the input metadata specifies 'financial_statement_type' as 'งบฐานะการเงิน' and 'fs_category' as 'สินทรัพย์'. Although no item perfectly matches the query with 'สินทรัพย์' as 'fs_category',  'หนี้สินที่เกิดจากสัญญาและค่าเช่ารับล่วงหน้า - หมุนเวียน รายได้รับล่วงหน้า - อื่น ๆ' reasonably corresponds to the query. Its 'meaning_of_taxonomy' includes 'บางครั้งใช้ขื่อว่า เงินรับล่วงหน้าจากผู้ถือบัตร' which directly refers to the query. Therefore, this item is selected.",งบฐานะการเงิน,สินทรัพย์,"[509453.0, 497411.0, 0.0, 0.0]"
45,เงินรับล่วงหน้าและรายได้รับล่วงหน้า,319940,เงินรับล่วงหน้าค่าหุ้น,The INPUT's fs_category is สินทรัพย์ and financial_statement_type is งบฐานะการเงิน.  The most relevant item in the Taxonomy list with  financial_statement_type  as BS_OE and  fs_category related to สินทรัพย์ is เงินรับล่วงหน้าค่าหุ้น,งบฐานะการเงิน,สินทรัพย์,"[394342.0, 429214.0, 16069.0, 8450.0]"
46,ภาษีเงินได้ค้างจ่าย,114500,ภาษีเงินได้นิติบุคคลค้างรับ - หมุนเวียน,"The input name suggests a payable account, but the input metadata specifies 'fs_category' as 'สินทรัพย์' (asset). Therefore, we should look for a receivable account related to income tax. The closest match in the taxonomy list is 'ภาษีเงินได้นิติบุคคลค้างรับ - หมุนเวียน' (Income Tax Receivable - Current) with set code '114500', which falls under the 'สินทรัพย์หมุนเวียน' (Current Assets) category.",งบฐานะการเงิน,สินทรัพย์,"[932367.0, 732678.0, 0.0, 0.0]"
47,เงินกู้ยืมระยะสั้นจากกิจการที่เกี่ยวข้องกัน,112320,เงินให้กู้ยืมระยะสั้นและดอกเบี้ยค้างรับ บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The input query ""เงินกู้ยืมระยะสั้นจากกิจการที่เกี่ยวข้องกัน"" closely matches the item ""เงินให้กู้ยืมระยะสั้นและดอกเบี้ยค้างรับ บุคคลหรือกิจการที่เกี่ยวข้องกัน"" in the taxonomy list. Considering the input metadata specifies 'fs_category' as 'สินทรัพย์',  'set_code': '112320' and 'item_in_taxonomy' : 'เงินให้กู้ยืมระยะสั้นและดอกเบี้ยค้างรับ บุคคลหรือกิจการที่เกี่ยวข้องกัน' align with the user's input.",งบฐานะการเงิน,สินทรัพย์,"[70000.0, 761000.0, 2273913.0, 943000.0]"
48,ส่วนของเงินกู้ยืมระยะยาวจากสถาบันการเงินที่ถึงกำหนดชำระภายในหนึ่งปี,null,null,"The query mentions an asset related to a portion of long-term loans due within one year. However, the provided taxonomy list only contains liability items. Therefore, no matching item can be found in the taxonomy list.",งบฐานะการเงิน,สินทรัพย์,"[3262778.0, 3083067.0, 0.0, 0.0]"
