,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
18,ภาษีเงินได้ค้างจ่าย,213000,ภาษีเงินได้นิติบุคคลค้างจ่าย,"The input query 'ภาษีเงินได้ค้างจ่าย' is related to income tax payable, and the input metadata specifies 'งบฐานะการเงิน' as the financial statement type and 'หนี้สินและส่วนของเจ้าของ' as the fs category. Therefore, the most relevant item in the taxonomy is 'ภาษีเงินได้นิติบุคคลค้างจ่าย' with SET Code '213000', which falls under the 'หนี้สินหมุนเวียน' category in the balance sheet.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[14110541, 7148701]"
19,หนี้สินหมุนเวียนอื่น,219900,หนี้สินหมุนเวียนอื่น,"The query \""หนี้สินหมุนเวียนอื่น\"" matches directly with the item \""หนี้สินหมุนเวียนอื่น\"" in the taxonomy list. And the fs_category \""หนี้สินหมุนเวียน\"" is related to the input metadata fs_category \""หนี้สินและส่วนของเจ้าของ\"".",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[2767756, 4482651]"
20,รวมหนี้สินหมุนเวียน,219999,รวมหนี้สินหมุนเวียน,"The query 'รวมหนี้สินหมุนเวียน' is an exact match with the 'item_in_taxonomy' field in the Taxonomy list. Thus, the set_code '219999' is selected.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[224161286, 228605602]"
21,เงินกู้ยืมระยะยาวจากสถาบันการเงิน,221860,หนี้สินระยะยาว - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี สถาบันการเงิน,"The input name suggests a long-term loan, and the input metadata specifies the financial statement type as BS_L and fs_category as หนี้สินและส่วนของเจ้าของ. The most relevant item in the taxonomy list is ""หนี้สินระยะยาว - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี สถาบันการเงิน"" with set code 221860, as its meaning aligns with the input and belongs to a suitable fs_category.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[31204185, 54784185]"
22,หนี้สินตามสัญญาเช่า,222400,หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี,"The query \""หนี้สินตามสัญญาเช่า\"" matches the item \""หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี\"" in the taxonomy list. Considering the INPUT METADATA fs_category as \""หนี้สินและส่วนของเจ้าของ\"", the most relevant taxonomy item is \""หนี้สินตามสัญญาเช่า - ส่วนที่ถึงกำหนดชำระเกินกว่าหนึ่งปี\"".",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[18109464, 20862692]"
23,ภาระผูกพันผลประโยชน์พนักงาน,212700,ประมาณการหนี้สินผลประโยชน์พนักงาน - หมุนเวียน,The input matches the meaning of taxonomy in the list.  The input's financial_statement_type and fs_category also match the properties in the list.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[16680124, 16021857]"
24,หนี้สินไม่หมุนเวียนอื่น,229900,หนี้สินไม่หมุนเวียนอื่น,"The query directly matches the item named ""หนี้สินไม่หมุนเวียนอื่น"" in the taxonomy list. And the  fs_category of the selected item in taxonomy list is หนี้สินไม่หมุนเวียน, which is related to the input metadata fs_category: หนี้สินและส่วนของเจ้าของ.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[567314, 10868046]"
25,รวมหนี้สินไม่หมุนเวียน,229999,รวมหนี้สินไม่หมุนเวียน,"Found an exact match for the input query 'รวมหนี้สินไม่หมุนเวียน' in the Taxonomy list.  The fs_category is หนี้สินไม่หมุนเวียน, which is related to the input metadata fs_category, หนี้สินและส่วนของเจ้าของ.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[66561087, 102536780]"
26,รวมหนี้สิน,209999,รวมหนี้สิน,"The query 'รวมหนี้สิน' matches directly with 'item_in_taxonomy' in the Taxonomy list.  Also, the fs_category value of 'หนี้สิน' is related to the input metadata fs_category 'หนี้สินและส่วนของเจ้าของ'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[290722373, 331142382]"
27,"ทุนจดทะเบียน หุ้นสามัญ จำนวน 888,000,000 หุ้น  มูลค่าที่ตราไว้หุ้นละ 0.50 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input mentions 'ทุนจดทะเบียน หุ้นสามัญ' which most closely relates to 'ทุนจดทะเบียน หุ้นสามัญจดทะเบียน' in the provided taxonomy list.  Also, the input's fs_category is a broader term, so we are using item_in_taxonomy from the taxonomy list directly. ",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[444000000, 444000000]"
28,"ทุนที่ออกและชำระแล้ว หุ้นสามัญ จำนวน 888,000,000 หุ้น  จ่ายชำระแล้วหุ้นละ 0.50 บาท",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input mentions both ""ทุนที่ออกและชำระแล้ว"" and ""หุ้นสามัญ"" which directly matches the item ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"" in the taxonomy.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[444000000, 444000000]"
29,ส่วนเกินมูลค่าหุ้น,310400,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น,"The query mentions ""ส่วนเกินมูลค่าหุ้น"" which closely corresponds to the item ""ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้น"" in the taxonomy. Although the input metadata specifies 'fs_category' as 'หนี้สินและส่วนของเจ้าของ', none of the taxonomy items fall under this category. Therefore, we select the item based on the query's match with 'item_in_taxonomy'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[371924208, 371924208]"
30,จัดสรรแล้ว - ทุนสำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,"The input mentions both ""จัดสรรแล้ว"" and ""ทุนสำรองตามกฎหมาย"", which directly translates to ""Appropriated"" and ""Legal Reserve"". This aligns perfectly with the item ""กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย"" (""Retained Earnings - Appropriated Legal And Statutory Reserves"") in the taxonomy. Additionally, the input metadata specifies ""งบฐานะการเงิน"" (""Statement of Financial Position"") and ""หนี้สินและส่วนของเจ้าของ"" (""Liabilities and Owner's Equity""), further supporting this mapping as the taxonomy item falls under ""ส่วนของผู้ถือหุ้น"" (""Shareholders' Equity"").",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[19918372, 17453306]"
31,ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,"The query ""ยังไม่ได้จัดสรร"" directly matches the item ""กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร"" in the taxonomy list. Considering the provided fs_category ""หนี้สินและส่วนของเจ้าของ"", it aligns with the broader category of the matched item.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[58022584, 31595932]"
32,รวมส่วนของเจ้าของ,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,"The input query \""รวมส่วนของเจ้าของ\"" is similar to \""รวมหนี้สินและส่วนของผู้ถือหุ้น\"" in the taxonomy list, and the  financial_statement_type and fs_category matched the criteria.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[893865164, 864973446]"
33,รวมหนี้สินและส่วนของเจ้าของ,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,"The query 'รวมหนี้สินและส่วนของเจ้าของ' is an exact match with the 'item_in_taxonomy' 'รวมหนี้สินและส่วนของผู้ถือหุ้น' in the taxonomy list. Thus, the selected 'set_code' is '309999'.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[1184587537, 1196115828]"
34,รายได้จากการขาย,410102,รายได้จากการดำเนินธุรกิจ รายได้จากการขาย,"The query 'รายได้จากการขาย'  matches the item_in_taxonomy 'รายได้จากการดำเนินธุรกิจ รายได้จากการขาย' in the Taxonomy list. Thus, the correct SET Code is 410102.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้จากการขาย,"[220734468, 273473515]"
35,ต้นทุนขาย,420410,ต้นทุน ต้นทุนขาย,"The input 'ต้นทุนขาย' matches directly with item_in_taxonomy 'ต้นทุน ต้นทุนขาย' in the Taxonomy list. Also, the fs_category 'กำไรขาดทุน' matches the input metadata fs_category 'ต้นทุนขาย' after applying the rule to use item_in_taxonomy instead of fs_category.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ต้นทุนขาย,"[-148289940, -183000573]"
36,กำไรขั้นต้น,409995,กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,"Although no perfect match for ""กำไรขั้นต้น"" (Gross Profit) was found in the provided taxonomy, ""กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง"" (Profit (Loss) From Continuing Operations) is selected as it represents a broader category in the income statement, and gross profit is a component within it.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรขั้นต้น,"[72444528, 90472942]"
37,รายได้อื่น,410200,รายได้อื่น,"The query matches the item 'รายได้อื่น' in the taxonomy list. Also, the fs_category from input metadata matches the fs_category from the taxonomy list. Thus, the set code should be 410200.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้อื่น,"[3615254, 4828310]"
38,ค่าใช้จ่ายในการขาย,422110,ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการขาย,"From the Taxonomy list provided, the item 'ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการขาย' with SET code '422110' is the most appropriate match for the input 'ค่าใช้จ่ายในการขาย'. This is because the fs_category of other matching candidates is not related to the input query, so we select the candidate from item_in_taxonomy instead.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่ายในการขาย,"[-27875885, -33095551]"
39,ค่าใช้จ่ายในการบริหาร,422120,ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร,"From the Taxonomy list, the item_in_taxonomy 'ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการบริหาร' is an exact match to the input query 'ค่าใช้จ่ายในการบริหาร'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่ายในการบริหาร,"[-15524540, -14105486]"
40,กำไรอื่น (ขาดทุน) - สุทธิ,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,"The input query's fs_category is กำไรอื่น (ขาดทุน) - สุทธิ,  and financial_statement_type is งบกำไรขาดทุนเบ็ดเสร็จ.  The closest matching item considering both fs_category and financial_statement_type is กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรอื่น (ขาดทุน) - สุทธิ,"[165733, -319794]"
41,ต้นทุนทางการเงิน,429900,ต้นทุนทางการเงิน,"The query 'ต้นทุนทางการเงิน' is an exact match with the 'item_in_taxonomy' field in the taxonomy list.  The financial statement type is confirmed to be 'PL' based on the input metadata. Therefore, the correct SET Code is 429900.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ต้นทุนทางการเงิน,"[-1822066, -3217980]"
42,ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วมตามวิธีส่วนได้เสีย,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,"The input name suggests that this is share of loss from investment in associate. Thus, the item in taxonomy should be  'ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย' and set_code is '431100'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วมตามวิธีส่วนได้เสีย,"[0, -4722208]"
43,กำไรก่อนภาษีเงินได้,409992,กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้,"The best match from the Taxonomy list is based on the fs_category and item_in_taxonomy. Two items in the Taxonomy list, 'กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้' and 'กำไร (ขาดทุน) ก่อนภาษีเงินได้', are both potentially relevant. However, 'กำไร (ขาดทุน) ก่อนต้นทุนทางการเงิน และภาษีเงินได้' is a more precise match because it explicitly mentions 'ก่อนต้นทุนทางการเงิน' which is usually included before calculating profit before tax.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรก่อนภาษีเงินได้,"[31003024, 39840233]"
44,ภาษีเงินได้,439800,ภาษีเงินได้,"From the Taxonomy list, the item 'ภาษีเงินได้' with set code '439800' is matched given the input  'ภาษีเงินได้'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ภาษีเงินได้,"[-6226679, -8478017]"
45,กำไรสำหรับรอบระยะเวลา,409991,กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,"The query 'กำไรสำหรับรอบระยะเวลา' is related to fs_category 'กำไรสำหรับรอบระยะเวลา' in the INPUT METADATA. 
              The closest matching item from the Taxonomy list is 'กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง' with SET Code '409991'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรสำหรับรอบระยะเวลา,"[24776345, 31362216]"
46,กำไรเบ็ดเสร็จอื่นสำหรับรอบระยะเวลา - สุทธิจากภาษี,409998,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,The input FS category is กำไรเบ็ดเสร็จอื่นสำหรับรอบระยะเวลา - สุทธิจากภาษี and financial statement type is งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567. The closest match from the Taxonomy list is fs_category:  กำไรขาดทุนเบ็ดเสร็จอื่น and item_in_taxonomy: กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรเบ็ดเสร็จอื่นสำหรับรอบระยะเวลา - สุทธิจากภาษี,"[0, 0]"
47,กำไรเบ็ดเสร็จรวมสำหรับรอบระยะเวลา,409999,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,"The input name 'กำไรเบ็ดเสร็จรวมสำหรับรอบระยะเวลา' is directly related to the item 'กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด' in the taxonomy list, and the fs_category of this item is related to the input metadata fs_category 'กำไรเบ็ดเสร็จรวมสำหรับรอบระยะเวลา'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรเบ็ดเสร็จรวมสำหรับรอบระยะเวลา,"[24776345, 31362216]"
48,กำไรต่อหุ้นขั้นพื้นฐาน,480100,กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),"The query 'กำไรต่อหุ้นขั้นพื้นฐาน' is related to fs_category 'กำไรต่อหุ้น' and best matches the item 'กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น)' in the taxonomy list. Therefore, the SET code is '480100'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาสามเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรต่อหุ้น,"[0.03, 0.05]"
49,รายได้จากการขาย,410102,รายได้จากการดำเนินธุรกิจ รายได้จากการขาย,"From the Taxonomy list, the item_in_taxonomy รายได้จากการดำเนินธุรกิจ รายได้จากการขาย matched with the input รายได้จากการขาย. Thus, the set_code 410102 and item_in_taxonomy รายได้จากการดำเนินธุรกิจ รายได้จากการขาย are selected.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้จากการขาย,"[458192754, 519495847]"
50,ต้นทุนขาย,420410,ต้นทุน ต้นทุนขาย,"From the Taxonomy list, found item ต้นทุน ต้นทุนขาย with fs_category กำไรขาดทุน which is related to the input ต้นทุนขาย with fs_category ต้นทุนขาย. Thus, the correct SET Code is 420410 and Item in Taxonomy is ต้นทุน ต้นทุนขาย",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ต้นทุนขาย,"[-310241340, -362640538]"
51,กำไรขั้นต้น,409995,กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,"The input FS Category is กำไรขั้นต้น, but there is no matching fs_category in the provided taxonomy. However, we can use item_in_taxonomy that closely related to the query, which is กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,กำไรขั้นต้น,"[147951414, 156855309]"
52,รายได้อื่น,410200,รายได้อื่น,The query 'รายได้อื่น' and financial_statement_type งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567  directly match the item_in_taxonomy 'รายได้อื่น' and financial_statement_type 'PL' in the taxonomy list. ,งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,รายได้อื่น,"[6089467, 7389117]"
53,ค่าใช้จ่ายในการขาย,422110,ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการขาย,"From the Taxonomy list, the closest match to the input query 'ค่าใช้จ่ายในการขาย' is 'ค่าใช้จ่ายในการขายและบริหาร ค่าใช้จ่ายในการขาย' with fs_category 'กำไรขาดทุน' which is related to the input metadata fs_category 'ค่าใช้จ่ายในการขาย'. Thus, the correct SET Code is '422110'.",งบกำไรขาดทุนเบ็ดเสร็จ สำหรับรอบระยะเวลาหกเดือนสิ้นสุดวันที่ 30 มิถุนายน พ.ศ. 2567,ค่าใช้จ่ายในการขาย,"[-57731783, -67132920]"
