,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
22,หนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรม,200420,หนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรและขาดทุน,"The input query 'หนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรม' matches the item 'หนี้สินทางการเงินที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรและขาดทุน' in the taxonomy list. Both refer to financial liabilities designated at fair value through profit or loss. The taxonomy item's fs_category is 'หนี้สิน', aligning with the input metadata.",งบฐานะการเงิน,หนี้สิน,"[223747331, 0, 223747331, 0]"
23,หนี้สินอนุพันธ์,202100,หนี้สินอนุพันธ์,"The query 'หนี้สินอนุพันธ์' is a financial term in Thai that directly translates to 'Derivative Liabilities' in English. When we look at the provided taxonomy list, we find an exact match for this term with the SET Code '202100'. Therefore, the correct mapping for this query is SET Code '202100' and Item 'หนี้สินอนุพันธ์'.",งบฐานะการเงิน,หนี้สิน,"[149343274, 125190000, 149343274, 125190000]"
24,ค่าใช้จ่ายค้างจ่าย,202500,ค่าใช้จ่ายค้างจ่าย,"The query 'ค่าใช้จ่ายค้างจ่าย' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list, and the 'fs_category' field matches the input metadata 'fs_category'.",งบฐานะการเงิน,หนี้สิน,"[273917848, 441370863, 206508440, 337172618]"
25,ภาษีเงินได้ค้างจ่าย,203000,ภาษีเงินได้นิติบุคคลค้างจ่าย,"The query 'ภาษีเงินได้ค้างจ่าย' best matches the item 'ภาษีเงินได้นิติบุคคลค้างจ่าย' in the taxonomy list. Both terms refer to outstanding income tax. The taxonomy item's 'meaning_of_taxonomy' field states 'บางครั้งใช้ชื่อว่า ภาษีเงินได้ค้างจ่าย', confirming it as a suitable match. Using fs_category = 'หนี้สิน' and financial_statement_type = 'งบฐานะการเงิน' from the input metadata, we can confidently select this item.",งบฐานะการเงิน,หนี้สิน,"[146133039, 38042620, 129561325, 18005189]"
26,ตราสารหนี้ที่ออกและเงินกู้ยืมอื่น,202000,ตราสารหนี้ที่ออกและเงินกู้ยืม,"The query matches the meaning_of_taxonomy field in the taxonomy list, indicating the same concept despite the slight variation in wording. The financial_statement_type and fs_category also align with the input metadata.",งบฐานะการเงิน,หนี้สิน,"[1593959776, 1591453584, 1593959776, 1591453584]"
27,หนี้สินตามสัญญาเช่า,202400,หนี้สินตามสัญญาเช่า,Found an exact match for the input query 'หนี้สินตามสัญญาเช่า' in the Taxonomy list with fs_category 'หนี้สิน'.,งบฐานะการเงิน,หนี้สิน,"[828603385, 740529242, 793380886, 694298011]"
28,เงินกู้ด้อยสิทธิจากบริษัทย่อย,201820,หนี้สินระยะยาว บุคคลหรือกิจการที่เกี่ยวข้องกัน,"The input name is เงินกู้ด้อยสิทธิจากบริษัทย่อย and financial_statement_type is งบฐานะการเงิน, fs_category is หนี้สิน. Thus the output should be selected from the Taxonomy list with financial statement type is BS_L and fs_category is หนี้สิน.  The most relevant item in the Taxonomy list is หนี้สินระยะยาว บุคคลหรือกิจการที่เกี่ยวข้องกัน because the meaning in the Taxonomy is บางครั้งใช้ขื่อว่า เงินกู้ด้อยสิทธิจากบริษัทย่อย หมายถึง หนี้สินระยะยาวที่เป็นรายการกับบุคคลหรือกิจการที่เกี่ยวข้องกัน (อ้างอิงตามคำนิยามของบุคคลหรือกิจการที่เกี่ยวข้องกันตามมาตรฐานการบัญชี ฉบับที่ 24 เรื่อง บุคคลหรือกิจการที่เกี่ยวข้องกัน).",งบฐานะการเงิน,หนี้สิน,"[0, 0, 2282541003, 2119576335]"
29,สำรองผลประโยชน์ระยะยาวของพนักงาน,202700,ประมาณการหนี้สินผลประโยชน์พนักงาน,The input item name 'สำรองผลประโยชน์ระยะยาวของพนักงาน' is in the list of 'meaning_of_taxonomy' of the item 'ประมาณการหนี้สินผลประโยชน์พนักงาน' in the Taxonomy list. And the input metadata 'financial_statement_type' is 'งบฐานะการเงิน' which related to 'BS_L' and 'fs_category' is 'หนี้สิน' which is matched.,งบฐานะการเงิน,หนี้สิน,"[226710103, 221070718, 175122590, 174432070]"
30,ประมาณการหนี้สิน,202800,ประมาณการหนี้สิน,The input name 'ประมาณการหนี้สิน' directly matches with the item_in_taxonomy 'ประมาณการหนี้สิน' in the taxonomy list. And the input metadata financial_statement_type and fs_category also match.,งบฐานะการเงิน,หนี้สิน,"[51784826, 77427164, 47736326, 73378664]"
31,หนี้สินอื่น,209900,หนี้สินอื่น,"The input name 'หนี้สินอื่น' matches directly with the item_in_taxonomy 'หนี้สินอื่น' in the taxonomy list. And the fs_category matched the input metadata fs_category,  Therefore, the correct SET Code is 209900.",งบฐานะการเงิน,หนี้สิน,"[71263762, 33623364, 71961853, 34727320]"
32,"ทุนจดทะเบียน ทุนที่ออกและชำระแล้ว หุ้นสามัญ 1,991,763,130 หุ้น มูลค่าหุ้นละ 1.00 บาท",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input mentions both ""ทุนจดทะเบียน"" (registered capital) and ""ทุนที่ออกและชำระแล้ว"" (issued and paid-up capital) related to common shares. The closest matching item in the taxonomy list considering both is ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"".",งบฐานะการเงิน,ส่วนของเจ้าของ,"[1991763130, 1991763130, 1991763130, 1991763130]"
33,ส่วนเกินมูลค่าหุ้นสามัญ,310420,ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ,The input query 'ส่วนเกินมูลค่าหุ้นสามัญ' is related to premium on ordinary shares in the shareholder's equity section of the balance sheet. The taxonomy list contains an item 'ส่วนเกิน (ต่ำกว่า) มูลค่าหุ้นสามัญ' with set code '310420' that represents this concept.,งบฐานะการเงิน,ส่วนของเจ้าของ,"[982166480, 982166480, 982166480, 982166480]"
34,ส่วนเกินทุนจากการไม่ใช้สิทธิของใบสำคัญแสดงสิทธิ,319919,ส่วนเกิน (ต่ำกว่า) ทุน - อื่น ๆ,"The meaning_of_taxonomy field in the Taxonomy list mentions that 'ส่วนเกินหรือส่วนต่ำกว่า ทุน - อื่น ๆ' is sometimes called 'ส่วนเกินทุนจากการไม่ใช้สิทธิของใบสำคัญแสดงสิทธิ'. Thus, this is the most relevant match.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[101922580, 101922580, 101922580, 101922580]"
35,กำไรสะสม จัดสรรแล้ว - ทุนสำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,"The query 'กำไรสะสม จัดสรรแล้ว - ทุนสำรองตามกฎหมาย' is very similar to the item 'กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย' in the taxonomy list, and the fs_category of both query and taxonomy item are both related to ส่วนของเจ้าของ.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[199176313, 199176313, 199176313, 199176313]"
36,กำไรสะสม ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,The input 'กำไรสะสม ยังไม่ได้จัดสรร' combined with the input metadata 'fs_category' of 'ส่วนของเจ้าของ' strongly suggests a match with the taxonomy item 'กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร' under the SET code '310620'. This aligns with the provided context and instructions.,งบฐานะการเงิน,ส่วนของเจ้าของ,"[4155268132, 4393995222, 4155268132, 4393995222]"
37,องค์ประกอบอื่นของส่วนของเจ้าของ,319900,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,"The input 'องค์ประกอบอื่นของส่วนของเจ้าของ' and financial_statement_type งบฐานะการเงิน  is best matched with item 'องค์ประกอบอื่นของส่วนของผู้ถือหุ้น' in the taxonomy list. Thus, the correct set_code is 319900.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[-19054121, -39023071, -19054121, -39023071]"
38,รวมส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ,319999,รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่,"The query mentions ""รวมส่วนที่เป็นของผู้ถือหุ้น"" which closely matches with the item ""รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่"" in the taxonomy list. Also, the context's financial statement type and fs_category match the input metadata.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[7411242514, 7630000654, 7411242514, 7630000654]"
39,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"Found an exact match for the query ""ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" in the taxonomy list with financial_statement_type as BS_OE, which aligns with the input metadata's financial_statement_type งบฐานะการเงิน.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[3272527, 3648775, 0, 0]"
40,รวมส่วนของเจ้าของ,309998,รวมส่วนของผู้ถือหุ้น,"The input query 'รวมส่วนของเจ้าของ' matches the meaning_of_taxonomy field 'บางครั้งใช้ชื่อว่า รวมส่วนของเจ้าของ' in the provided taxonomy list. Thus, the correct SET Code is 309998 and the item in taxonomy is 'รวมส่วนของผู้ถือหุ้น'.",งบฐานะการเงิน,ส่วนของเจ้าของ,"[7414515041, 7633649429, 7411242514, 7630000654]"
41,รวมหนี้สินและส่วนของเจ้าของ,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,"The input query's fs_category is รวมหนี้สินและส่วนของเจ้าของ. Found one item in the Taxonomy list with fs_category related to the input query.  The selected item's financial_statement_type is BS_OE, item_in_taxonomy is รวมหนี้สินและส่วนของผู้ถือหุ้น and set_code is 309999.",งบฐานะการเงิน,รวมหนี้สินและส่วนของเจ้าของ,"[16767009450, 23693681532, 18845835327, 25561228256]"
42,เงินลงทุนที่วางเป็นประกันขายหรือวางประกันอีกทอดหนึ่ง,101672,เงินลงทุนที่วางเป็นประกันและให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง,"The INPUT 'เงินลงทุนที่วางเป็นประกันขายหรือวางประกันอีกทอดหนึ่ง' matches the closest meaning to 'เงินลงทุนที่วางเป็นประกันและให้สิทธิผู้รับโอนขายหรือวางประกันอีกทอดหนึ่ง' in the Taxonomy list. Thus, the SET Code is '101672'.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[8872519, 8896529, 0, 0]"
43,"ทุนจดทะเบียน ทุนที่ออกและชำระแล้วหุ้นสามัญ 1,991,763,130 หุ้น มูลค่าหุ้นละ 1.00 บาท",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input clearly states ทุนที่ออกและชำระแล้วหุ้นสามัญ, and the closest match in the taxonomy list is 'ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว'.",งบฐานะการเงิน (ต่อ),ส่วนของเจ้าของ,"[1991763130, 1991763130, 1991763130, 1991763130]"
44,จัดสรรแล้ว - ทุนสำรองตามกฎหมาย,310611,สำรองตามกฎหมาย,"The input mentions 'ทุนสำรองตามกฎหมาย' which directly translates to 'Legal And Statutory Reserves'.
This aligns with the meaning_of_taxonomy field in the provided taxonomy list: 'บางครั้งใช้ชื่อว่า ทุนสำรองตามกฎหมาย หรือ จัดสรรแล้ว-สำรองตามกฎหมาย หรือ จัดสรรแล้ว-ทุนสำรองตามกฎหมาย'.",งบฐานะการเงิน (ต่อ),ส่วนของเจ้าของ,"[199176313, 199176313, 199176313, 199176313]"
45,ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,The input name 'ยังไม่ได้จัดสรร' is found in the item_in_taxonomy 'กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร' and the fs_category 'ส่วนของผู้ถือหุ้น' is related to 'ส่วนของเจ้าของ' from the input metadata.,งบฐานะการเงิน (ต่อ),ส่วนของเจ้าของ,"[4155268132, 4393995222, 4155268132, 4393995222]"
46,รายได้ค่านายหน้า,410115,รายได้ค่านายหน้า,The input query 'รายได้ค่านายหน้า' matches exactly with item 'รายได้ค่านายหน้า' in the taxonomy list. And the fs_category is matched the input metadata.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[167709170, 0.0, 204460854.0, 0.0, 167709170, 0.0, 204460854]"
47,รายได้ค่าธรรมเนียมและบริการ,410113,รายได้ค่าธรรมเนียมและบริการ,The query 'รายได้ค่าธรรมเนียมและบริการ' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list. And the value of 'fs_category' field is 'กำไรขาดทุน' which is related to 'กำไรหรือขาดทุน'.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[306389901, 0.0, 357140119.0, 0.0, 48429844, 0.0, 105561483]"
48,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,"The input name 'รายได้ดอกเบี้ย' directly matches the item 'รายได้ดอกเบี้ย' in the taxonomy list.  Also, the input metadata 'fs_category' is 'กำไรหรือขาดทุน' which is related to the taxonomy's 'fs_category' of 'กำไรขาดทุน'.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[112295128, 0.0, 91142539.0, 0.0, 109344637, 0.0, 89743448]"
49,กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,430190,กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน - อื่น ๆ,"The query mentions กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,  'กำไรหรือขาดทุน และผลตอบแทนจากเครื่องมือทางการเงิน - อื่น ๆ' in the taxonomy list closely matches the input query. Therefore, the SET code '430190' and item 'กำไร (ขาดทุน) และผลตอบแทนจากเครื่องมือทางการเงิน - อื่น ๆ' are selected.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[161979284, 0.0, 330325327.0, 0.0, 172518259, 0.0, 327431940]"
50,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทย่อย,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,"From the Taxonomy list, found  'ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย' with fs_category 'กำไรขาดทุน' which is related to the input metadata fs_category 'กำไรหรือขาดทุน'.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[0, 0.0, 0.0, 0.0, 74027131, 0.0, 158179310]"
51,รายได้อื่น,410200,รายได้อื่น,The query 'รายได้อื่น' is an exact match for the item_in_taxonomy 'รายได้อื่น' in the taxonomy list.  The fs_category of the matched item is 'กำไรขาดทุน' which satisfies the requirement that the fs_category should be related to 'กำไรหรือขาดทุน'.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[2346496, 0.0, 1363943.0, 0.0, 744397, 0.0, 928479]"
52,รวมรายได้,419999,รวมรายได้,"The input name 'รวมรายได้' matches directly with item 'รวมรายได้' in the taxonomy list, and the fs_category 'กำไรขาดทุน' is related to the input metadata fs_category 'กำไรหรือขาดทุน'.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[750719979, 984432782.0, 572773438, 886305514]"
53,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,ค่าใช้จ่ายผลประโยชน์พนักงาน,The query \,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[253556431, 308108139.0, 164469553, 0.0, 225700689]"
54,ค่าธรรมเนียมและบริการจ่าย,422200,ค่าธรรมเนียมและบริการจ่าย,The query 'ค่าธรรมเนียมและบริการจ่าย' matched directly with the 'item_in_taxonomy' field in the Taxonomy list. And the 'fs_category' field value matched with the input metadata 'กำไรขาดทุน'.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[201128946, 218313763.0, 132970834, 0.0, 152947710]"
55,ค่าใช้จ่ายดอกเบี้ย,429900,ค่าใช้จ่ายดอกเบี้ย,"The input item name ค่าใช้จ่ายดอกเบี้ย  matches exactly with  item_in_taxonomy ค่าใช้จ่ายดอกเบี้ย in the Taxonomy list. And the input metadata financial_statement_type งบกำไรขาดทุนเบ็ดเสร็จ is equal to PL. fs_category กำไรหรือขาดทุน is related to กำไรขาดทุน in the Taxonomy list. Thus, the correct SET Code is 429900.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[41522050, 34097380.0, 41349152, 0.0, 33849597]"
56,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น (โอนกลับ),null,null,There is no item in the taxonomy that matches the query with the criteria specified in the instructions.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[-382639, 10850556.0, -382639, 10850556]"
57,ขาดทุนจากอัตราแลกเปลี่ยนจากเงินกู้ด้อยสิทธิที่ยังไม่เกิดขึ้น,439710,กำไร (ขาดทุน) จากอัตราแลกเปลี่ยน,"The input mentions unrealized exchange loss, which falls under the category of Gains (Losses) On Foreign Currency Exchange. Although the input mentions subordinated loans, the taxonomy focuses on the broader exchange gain/loss aspect.",งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[0, 0.0, 24204700, 92707162]"
58,ค่าใช้จ่ายอื่น,429800,ค่าใช้จ่ายอื่น,The item 'ค่าใช้จ่ายอื่น' was found in the taxonomy list with a matching fs_category 'กำไรขาดทุน' which is related to the input metadata fs_category 'กำไรหรือขาดทุน'.,งบกำไรขาดทุนเบ็ดเสร็จ,กำไรหรือขาดทุน,"[117993037, 103157348.0, 89241306, 0.0, 77306023]"
