,query,set_code,item_in_taxonomy,reasoning,table_name,category,number_values
25,จัดสรรแล้วทุนสำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,"The input mentions ""จัดสรรแล้ว"" and ""ทุนสำรองตามกฎหมาย"", which directly corresponds to the item ""กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย"" in the taxonomy. This item's fs_category is ส่วนของผู้ถือหุ้น, which is related to the input metadata fs_category, หนี้สินและส่วนของเจ้าของ.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[7574144, 7574144, 7574144, 7574144]"
26,ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,"The input name suggests a retained earning account that is unappropriated. Although the input metadata suggests the fs_category is หนี้สินและส่วนของเจ้าของ, the closest matched item in taxonomy list is กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร with set code 310620",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[243094636, 230764350, 134967290, 126124423]"
27,รวมส่วนของธนาคาร,319999,รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่,"The query ""รวมส่วนของธนาคาร"" is synonymous with both 'รวมส่วนของธนาคาร' and 'รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่' based on the meaning_of_taxonomy. Since the input metadata specifies 'fs_category' as 'หนี้สินและส่วนของเจ้าของ',  'รวมส่วนของผู้ถือหุ้นของบริษัทใหญ่' is selected.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[382855839, 368453586, 275072361, 265832833]"
28,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,"The query matches the item_in_taxonomy ""ส่วนได้เสียที่ไม่มีอำนาจควบคุม"" in the taxonomy list. Although the fs_category does not match exactly, it's related. The financial_statement_type is BS_OE, which corresponds to งบฐานะการเงิน.",งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[3382847, 3000088, 0, 0]"
29,รวมส่วนของเจ้าของ,309998,รวมส่วนของผู้ถือหุ้น,The input query 'รวมส่วนของเจ้าของ' is similar to 'รวมส่วนของผู้ถือหุ้น' and the fs_category field 'ส่วนของผู้ถือหุ้น' is related to the input metadata 'หนี้สินและส่วนของเจ้าของ'.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[386238686, 371453674, 275072361, 265832833]"
30,รวมหนี้สินและส่วนของเจ้าของ,309999,รวมหนี้สินและส่วนของผู้ถือหุ้น,Found item in Taxonomy list where the meaning matches the query and financial_statement_type matches the input metadata. fs_category value is related to input metadata fs_category.,งบฐานะการเงิน,หนี้สินและส่วนของเจ้าของ,"[2772777812, 2768294894, 2527878352, 2524870961]"
31,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรม ผ่านกำไรหรือขาดทุน,100600,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,"The query directly matches with a taxonomy item with the same name. Although the query is not exactly the same, it should be considered a match after removing spaces.",งบฐานะการเงิน (ต่อ),สินทรัพย์,"[3345144, 1740461, 2303149, 622531]"
32,"ทุนเรือนหุ้น ทุนจดทะเบียน หุ้นสามัญ  7,574,143,747 หุ้น มูลค่าหุ้นละ 10 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input query mentions ทุนจดทะเบียน and หุ้นสามัญ, which directly corresponds to the item ""ทุนจดทะเบียน หุ้นสามัญจดทะเบียน"" in the taxonomy list. The input metadata also specifies 'fs_category' as 'ส่วนของเจ้าของ', which aligns with the 'fs_category' of the selected taxonomy item.",งบฐานะการเงิน (ต่อ),ส่วนของเจ้าของ,"[75741437, 75741437, 75741437, 75741437]"
33,"ทุนที่ออกและชำระแล้ว หุ้นสามัญ 7,355,761,773 หุ้น มูลค่าหุ้นละ 10 บาท",310220,ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว,"The input mentions both ""ทุนที่ออกและชำระแล้ว"" and ""หุ้นสามัญ"" indicating paid-up ordinary shares. Thus, the closest match in the taxonomy list is ""ทุนที่ออกและชำระแล้ว หุ้นสามัญชำระแล้ว"".",งบฐานะการเงิน (ต่อ),ส่วนของเจ้าของ,"[73557618, 73557618, 73557618, 73557618]"
34,กำไรสะสม จัดสรรแล้ว ทุนสำรองตามกฎหมาย,310611,กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย,"The query mentions ""กำไรสะสม จัดสรรแล้ว"" and ""ทุนสำรองตามกฎหมาย"", which directly corresponds to the item ""กำไรสะสม - จัดสรรแล้ว สำรองตามกฎหมาย"" in the taxonomy. This item also falls under the correct fs_category ""ส่วนของผู้ถือหุ้น"".",งบฐานะการเงิน (ต่อ),ส่วนของเจ้าของ,"[7574144, 7574144, 7574144, 7574144]"
35,กำไรสะสม ยังไม่ได้จัดสรร,310620,กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร,The query mentions 'กำไรสะสม ยังไม่ได้จัดสรร' which directly translates to 'Retained Earnings - Unappropriated'.  This aligns with the definition provided in the taxonomy list for 'กำไร (ขาดทุน) สะสม กำไร (ขาดทุน) สะสม - ยังไม่ได้จัดสรร' where fs_category is ส่วนของผู้ถือหุ้น which is related to the input metadata fs_category ส่วนของเจ้าของ and financial_statement_type is งบฐานะการเงิน (ต่อ) which is similar to the input metadata financial_statement_type.,งบฐานะการเงิน (ต่อ),ส่วนของเจ้าของ,"[243094636, 230764350, 134967290, 126124423]"
36,"ทุนจดทะเบียน หุ้นสามัญ  7,574,143,747 หุ้น มูลค่าหุ้นละ 10 บาท",310120,ทุนจดทะเบียน หุ้นสามัญจดทะเบียน,"The input query explicitly mentions ""ทุนจดทะเบียน หุ้นสามัญ"" which directly corresponds to the item ""ทุนจดทะเบียน หุ้นสามัญจดทะเบียน"" in the taxonomy list.  Both refer to the authorized ordinary shares. Thus, the set code 310120 is selected.",งบฐานะการเงิน (ต่อ),หนี้สินและส่วนของเจ้าของ,"[75741437, 75741437, 75741437, 75741437]"
37,รายได้ดอกเบี้ย,410108,รายได้ดอกเบี้ย,"The query 'รายได้ดอกเบี้ย' is a perfect match with the 'item_in_taxonomy' in the Taxonomy list. Also, the fs_category of both query and matched Taxonomy item is 'รายได้'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[41004357, 32503866, 26913545, 22875736.0]"
38,ค่าใช้จ่ายดอกเบี้ย,429900,ค่าใช้จ่ายดอกเบี้ย,"The input item name is ค่าใช้จ่ายดอกเบี้ย and financial_statement_type is งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,  fs_category is รายได้.  The most relevant item in the Taxonomy list is item_in_taxonomy: ค่าใช้จ่ายดอกเบี้ย and set_code: 429900 because the item_in_taxonomy match with the query.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[12705281, 9204904, 10704873, 7760958.0]"
39,รายได้ดอกเบี้ยสุทธิ,400599,รายได้ดอกเบี้ยสุทธิ,"The query 'รายได้ดอกเบี้ยสุทธิ' is an exact match to the 'item_in_taxonomy' field in the Taxonomy list.  Also, the fs_category of both query and Taxonomy list item is related to รายได้.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[28299076, 23298962, 16208672, 15114778.0]"
40,รายได้ค่าธรรมเนียมและบริการสุทธิ,400699,รายได้ค่าธรรมเนียมและบริการสุทธิ,The input name 'รายได้ค่าธรรมเนียมและบริการสุทธิ' is found in the Taxonomy list with the same name. And the fs_category รายได้ matched with the input metadata fs_category รายได้.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[6281719, 4581623, 2028334, 1703395.0]"
41,กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,431390,กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ,"The query mentions กำไรสุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,  which is related to the item_in_taxonomy: 'กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ' in the taxonomy list. Thus, the set_code '431390' is selected.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[1507522, 1292412, 1529705, 1417714.0]"
42,ขาดทุนสุทธิจากเงินลงทุน,431400,กำไร (ขาดทุน) สุทธิจากเงินลงทุน,"The query 'ขาดทุนสุทธิจากเงินลงทุน' is related to investment, and the closest match from the provided taxonomy list is 'กำไร (ขาดทุน) สุทธิจากเงินลงทุน' with SET Code '431400'.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[0, 0, -1230000, -260000.0]"
43,ส่วนแบ่งกำไรจากเงินลงทุนตามวิธีส่วนได้เสีย,431100,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,"The query mentions ""ส่วนแบ่งกำไรจากเงินลงทุนตามวิธีส่วนได้เสีย"" which directly matches the item_in_taxonomy ""ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย"" in the taxonomy list. This item falls under the fs_category ""กำไรขาดทุน"", which is related to ""รายได้"".",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[384896, 406394, 0, 0.0]"
44,รายได้จากเงินปันผล,410202,รายได้เงินปันผล,"The query ""รายได้จากเงินปันผล"" clearly matches the item ""รายได้เงินปันผล"" in the taxonomy list.  The fs_category of the matched item is ""กำไรขาดทุน"", but because the input metadata specifies fs_category as ""รายได้"", we use the item_in_taxonomy instead.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[220121, 165885, 1684485, 2678547.0]"
45,หนี้สูญรับคืน,430700,(,"The meaning_of_taxonomy field in the first item of the Taxonomy list mentions ""หนี้สูญรับคืน"". Thus, this is the most relevant item.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[2115647, 1730285, 798032, 715034.0]"
46,รายได้จากการดำเนินงานอื่น ๆ,410200,รายได้จากการดําเนินงานอื่น ๆ,The input item name 'รายได้จากการดำเนินงานอื่น ๆ'  best matched with item 'รายได้จากการดําเนินงานอื่น ๆ' in the Taxonomy list.  The fs_category of both input and matched item are closely related. ,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,รายได้,"[662003, 670076, 662043, 619492.0]"
47,รวมค่าใช้จ่ายจากการดำเนินงานอื่น ๆ,429890,ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายอื่น - อื่น ๆ,"The query mentions ค่าใช้จ่ายจากการดำเนินงานอื่น ๆ which closely translates to other operating expenses. The most relevant item from the taxonomy list is ค่าใช้จ่ายในการดำเนินงานอื่น ค่าใช้จ่ายอื่น - อื่น ๆ with SET Code 429890. This code is chosen because the fs_category is กำไรขาดทุน, which relates to ค่าใช้จ่าย, and it closely matches the user's input.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,ค่าใช้จ่าย,"[17225663, 13794337, 9496295, 8775814.0]"
48,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,"The input name's meaning is  ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,  and the closest meaning in the Taxonomy list is (กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,  with the SET Code 430700. Thus, the model suggests SET Code 430700 and  ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น as the Item in Taxonomy.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุน,"[11817201, 7811052, 5159847, 2836034.0]"
49,กำไรจากการดำเนินงานก่อนภาษีเงินได้,409994,กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้,"The query ""กำไรจากการดำเนินงานก่อนภาษีเงินได้"" is an exact match to the item ""กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้"" in the provided taxonomy list. The fs_category of the matched item is ""กำไรขาดทุน"", which is related to the input metadata fs_category, and the financial statement type is ""PL"", which also matches the input metadata.",งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุน,"[10428120, 10540248, 7025129, 10377112.0]"
50,ภาษีเงินได้,439800,ภาษีเงินได้,The user's query and the input metadata fs_category match the item in the provided taxonomy list with set code 439800.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุน,"[1989985, 2051210, 1134139, 1603013.0]"
51,กำไรสุทธิ,409996,กำไร (ขาดทุน) สุทธิ สำหรับงวด,The input 'กำไรสุทธิ' matches the meaning of taxonomy 'กำไรหรือขาดทุน สุทธิ สำหรับงวด บางครั้งใช้ขื่อว่า กำไรสุทธิ กำไร (ขาดทุน) สุทธิ สำหรับงวด เป็นรายการสุทธิของเลขอ้างอิงที่ 143 ถึง 144' in the provided taxonomy list. And the input metadata 'fs_category' is 'กำไรขาดทุน' which is related to the target 'fs_category'.,งบกำไรขาดทุนและกำไรขาดทุนเบ็ดเสร็จอื่น สำหรับงวดสามเดือนสิ้นสุดวันที่ 30 มิถุนายน 2567,กำไรขาดทุน,"[8438135, 8489038, 5890990, 8774099.0]"
